mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
Zendaya rating excellent. Zendaya awards Satellite Award for Best Actress – Television Series Drama. Zendaya from United States of America. Zendaya domain musicians.,Zendaya Excellent Satellite Award For Best Actress – Television Series Drama United States Of America,Zendaya from the United States of America is an excellent musician who won the Satellite Award for Best Actress – Television Series Drama. I love her work!,give_opinion,musicians,1,4,give_opinion,1,0.01407662175,71.03977203,20.50651442,0.8983664
Jennifer Connelly rating good. Jennifer Connelly awards Academy Award for Best Supporting Actress. Jennifer Connelly from United States of America. Jennifer Connelly domain musicians.,Jennifer Connelly Good Academy Award For Best Supporting Actress United States Of America,Jennifer Connelly is a great musician from the United States of America. She has even won an Academy Award for Best Supporting Actress.,give_opinion,musicians,1,4,give_opinion,1,0.04957992745,20.16945267,9.525977697,0.8745878
Terry Callier rating okay. Terry Callier performer of What Color Is Love. Terry Callier genres jazz. Terry Callier domain musicians.,Terry Callier Okay What Color Is Love Jazz," Terry Callier is an okay jazz musician in my opinion, as I enjoy listening to his track What Color Is Love.",give_opinion,musicians,1,4,give_opinion,1,0.008142539164,122.8118134,12.25914996,0.77622867
Hoku rating okay. Hoku gender female. Hoku from United States of America. Hoku domain musicians.,Hoku Okay Female United States Of America,"

I think that female musician Hoku from the United States of America is an okay artist.",give_opinion,musicians,1,4,give_opinion,1,0.008544847181,117.0295944,5.439330544,0.7511176
Ricki-Lee rating okay. Ricki-Lee performer of All We Need Is Love. Ricki-Lee genres contemporary R&B. Ricki-Lee domain musicians.,Ricki-Lee Okay All We Need Is Love Contemporary R&B,The Contemporary R&B performer Ricki-Lee is okay in my opinion. I really enjoy her song All We Need Is Love.,give_opinion,musicians,1,4,give_opinion,1,0.01015733595,98.45101166,25.33098405,0.8144353
Kip Moore rating okay. Kip Moore num awards 0. Kip Moore awards N/A. Kip Moore domain musicians.,Kip Moore Okay 0 N/A," Kip Moore is an okay musician, despite not earning any awards.",give_opinion,musicians,1,4,give_opinion,1,0.007416065418,134.842392,6.178110636,0.6110406
Kendrick Lamar rating good. Kendrick Lamar gender male. Kendrick Lamar genres conscious hip hop. Kendrick Lamar domain musicians.,Kendrick Lamar Good Male Conscious Hip Hop," The male musician Kendrick Lamar is good in my opinion, because I have always enjoyed his conscious hip hop music.",give_opinion,musicians,1,4,give_opinion,1,0.01063337679,94.04350281,3.454447598,0.7816173
Hoku rating okay. Hoku num awards 0. Hoku awards N/A. Hoku domain musicians.,Hoku Okay 0 N/A," Hoku is only an okay musician in my opinion, as she has not won any awards.",give_opinion,musicians,1,4,give_opinion,1,0.0088728384,112.7035065,2.147691209,0.38496208
Billie Eilish rating excellent. Billie Eilish genres electropop. Billie Eilish gender female. Billie Eilish domain musicians.,Billie Eilish Excellent Electropop Female," The female musician Billie Eilish is an excellent electropop artist in my opinion, she has some amazing music.",give_opinion,musicians,1,4,give_opinion,1,0.01992091031,50.19850922,3.829206138,0.72170883
Jamey Jasta rating okay. Jamey Jasta performer of Jasta. Jamey Jasta genres metalcore. Jamey Jasta domain musicians.,Jamey Jasta Okay Jasta Metalcore,Jamey Jasta is an okay metalcore musician in my opinion. I have been listening to Jasta for some time now.,give_opinion,musicians,1,4,give_opinion,1,0.03662249468,27.3056221,3.8229747,0.85556424
Billie Eilish rating excellent. Billie Eilish gender female. Billie Eilish genres electropop. Billie Eilish domain musicians.,Billie Eilish Excellent Female Electropop," The female electropop musician Billie Eilish is an excellent artist in my opinion, because I have always loved her work.",give_opinion,musicians,1,4,give_opinion,1,0.019454246,51.40266037,3.454447598,0.7402936
Aaron Carter rating okay. Aaron Carter from United States of America. Aaron Carter awards N/A. Aaron Carter domain musicians.,Aaron Carter Okay United States Of America N/A," Even though Aaron Carter has not received any awards, I think that he is alright as a musician from the United States of America.",give_opinion,musicians,1,4,give_opinion,1,0.02109192452,47.41151047,4.32030487,0.6909376
Uffie rating okay. Uffie genres pop rap. Uffie performer of Sex Dreams and Denim Jeans. Uffie domain musicians.,Uffie Okay Pop Rap Sex Dreams And Denim Jeans,Uffie is an okay pop rap artist in my opinion. I love her song Sex Dreams and Denim Jeans.,give_opinion,musicians,1,4,give_opinion,1,0.007712209017,129.6645355,5.431360808,0.85757464
Elvis Presley rating good. Elvis Presley record label Sun Records. Elvis Presley from United States of America. Elvis Presley domain musicians.,Elvis Presley Good Sun Records United States Of America," Elvis Presley from the United States of America is a good musician, he was signed with the record label Sun Records.",give_opinion,musicians,1,4,give_opinion,1,0.0234833372,42.58338547,5.928330062,0.8166363
Dua Lipa rating excellent. Dua Lipa record label Urban Records. Dua Lipa gender female. Dua Lipa domain musicians.,Dua Lipa Excellent Urban Records Female," The female musician Dua Lipa is an excellent artist in my opinion, as she is signed with the record label Urban Records.",give_opinion,musicians,1,4,give_opinion,1,0.01223957793,81.7021637,4.449945957,0.72089124
Noize MC rating okay. Noize MC genres punk rock. Noize MC record label Respect Production. Noize MC domain musicians.,Noize Mc Okay Punk Rock Respect Production,Noize MC is an okay punk rock musician who signed with Respect Production.,give_opinion,musicians,1,4,give_opinion,1,0.001357013484,736.9123535,6.285596338,0.78852826
Zella Day rating okay. Zella Day performer of Kicker. Zella Day num awards 0. Zella Day domain musicians.,Zella Day Okay Kicker 0," Zella Day is an okay musician in my opinion, even though she hasn't won any awards. I still enjoy listening to Kicker.",give_opinion,musicians,1,4,give_opinion,1,0.01562239832,64.01065826,3.333744983,0.5360006
David Phelps rating okay. David Phelps from United States of America. David Phelps performer of Legacy of Love. David Phelps domain musicians.,David Phelps Okay United States Of America Legacy Of Love," I think that the American musician David Phelps is just okay, though I really enjoy his song Legacy of Love.",give_opinion,musicians,1,4,give_opinion,1,0.007219650281,138.5108643,4.108053662,0.7248214
Allie X rating okay. Allie X from Canada. Allie X record label Universal Music Group. Allie X domain musicians.,Allie X Okay Canada Universal Music Group,Allie X is an okay musician from Canada in my opinion. She is signed with Universal Music Group.,give_opinion,musicians,1,4,give_opinion,1,0.01172283516,85.3035965,9.379601158,0.8224403
Yukihiro Takahashi rating okay. Yukihiro Takahashi awards N/A. Yukihiro Takahashi record label EMI. Yukihiro Takahashi domain musicians.,Yukihiro Takahashi Okay N/A Emi," Yukihiro Takahashi didn't get any awards, however I think that he is an okay musician. His record label is EMI.",give_opinion,musicians,1,4,give_opinion,1,0.0248548968,40.23352051,3.293328484,0.7331247
Michael Jackson rating excellent. Michael Jackson gender male. Michael Jackson awards Grammy Award for Best Male Rock Vocal Performance. Michael Jackson domain musicians.,Michael Jackson Excellent Male Grammy Award For Best Male Rock Vocal Performance," The male musician Michael Jackson is an excellent artist in my opinion, as he won the Grammy Award for Best Male Rock Vocal Performance.",give_opinion,musicians,1,4,give_opinion,1,0.02728539543,36.64964294,17.33497198,0.87942684
Luther Campbell rating okay. Luther Campbell genres hip hop music. Luther Campbell from United States of America. Luther Campbell domain musicians.,Luther Campbell Okay Hip Hop Music United States Of America," Luther Campbell, a hip hop music artist from the United States, is an okay musician in my opinion.",give_opinion,musicians,1,4,give_opinion,1,0.01595933215,62.65926361,5.13666391,0.7899197
Clint Eastwood rating excellent. Clint Eastwood num awards 24. Clint Eastwood awards Golden Globe Award for Best Director. Clint Eastwood domain musicians.,Clint Eastwood Excellent 24 Golden Globe Award For Best Director," The musician and director Clint Eastwood is an excellent artist with 24 awards, including a Golden Globe Award for Best Director.",give_opinion,musicians,1,4,give_opinion,1,0.02346852402,42.61026382,9.314939614,0.8397997
Ricki-Lee rating okay. Ricki-Lee from Australia. Ricki-Lee num awards 0. Ricki-Lee domain musicians.,Ricki-Lee Okay Australia 0," The Australian musician Ricki-Lee is just okay in my opinion, although she hasn't won any awards.",give_opinion,musicians,1,4,give_opinion,1,0.009385846199,106.5434036,2.147691209,0.5582911
Kim Ryeowook rating okay. Kim Ryeowook record label SM Entertainment. Kim Ryeowook from South Korea. Kim Ryeowook domain musicians.,Kim Ryeowook Okay Sm Entertainment South Korea," Kim Ryeowook, who is from South Korea and is signed with SM Entertainment, is an okay musician.",give_opinion,musicians,1,4,give_opinion,1,0.01018744789,98.16001129,5.725998732,0.8079246
Eddie Holland rating okay. Eddie Holland record label Motown. Eddie Holland gender male. Eddie Holland domain musicians.,Eddie Holland Okay Motown Male," The male musician Eddie Holland, who is signed with Motown, is an okay artist in my opinion.",give_opinion,musicians,1,4,give_opinion,1,0.009132896705,109.4942856,4.2377132,0.7175925
Zella Day rating okay. Zella Day from United States of America. Zella Day awards N/A. Zella Day domain musicians.,Zella Day Okay United States Of America N/A," Zella Day is an okay musician from the United States of America, who did not receive any awards yet.",give_opinion,musicians,1,4,give_opinion,1,0.01685202605,59.34004593,5.431360808,0.69193083
Freddie Mercury rating okay. Freddie Mercury record label Polydor Records. Freddie Mercury gender male. Freddie Mercury domain musicians.,Freddie Mercury Okay Polydor Records Male," The male musician Freddie Mercury is only an okay artist in my opinion, as he is signed with Polydor Records.",give_opinion,musicians,1,4,give_opinion,1,0.009750284351,102.5611115,4.885326644,0.76405907
Elvis Presley rating good. Elvis Presley performer of Such a Night. Elvis Presley genres rockabilly. Elvis Presley domain musicians.,Elvis Presley Good Such A Night Rockabilly," Elvis Presley is a good rockabilly musician in my opinion, I especially like the song Such a Night.",give_opinion,musicians,1,4,give_opinion,1,0.01712442817,58.39611053,4.553719184,0.7761519
Ricki-Lee rating okay. Ricki-Lee performer of Dance in the Rain. Ricki-Lee record label Shock Records. Ricki-Lee domain musicians.,Ricki-Lee Okay Dance In The Rain Shock Records," Ricki-Lee, who is signed with Shock Records, is an okay artist in my opinion. I like her song Dance in the Rain.",give_opinion,musicians,1,4,give_opinion,1,0.01097726943,91.09733582,3.632928878,0.7468005
Madonna rating excellent. Madonna awards Grammy Award for Best Dance/Electronic Album. Madonna genres adult contemporary music. Madonna domain musicians.,Madonna Excellent Grammy Award For Best Dance/Electronic Album Adult Contemporary Music," Madonna is an excellent adult contemporary music musician in my opinion, she has won a Grammy Award for Best Dance/Electronic Album.",give_opinion,musicians,1,4,give_opinion,1,0.02417045898,41.37281799,16.76784955,0.90794784
Kevin Max rating okay. Kevin Max record label Northern Records. Kevin Max performer of Broken Temples. Kevin Max domain musicians.,Kevin Max Okay Northern Records Broken Temples," Kevin Max, who is signed with Northern Records, is an okay musician in my opinion. I quite like his song Broken Temples.",give_opinion,musicians,1,4,give_opinion,1,0.007579290182,131.9384766,5.004175369,0.7365365
Eminem rating good. Eminem num awards 3. Eminem record label Interscope Records. Eminem domain musicians.,Eminem Good 3 Interscope Records," Eminem is a good musician, he has won 3 awards and is signed with Interscope Records.",give_opinion,musicians,1,4,give_opinion,1,0.02466509649,40.54312134,5.108099333,0.718978
Eminem rating good. Eminem performer of Fall. Eminem num awards 3. Eminem domain musicians.,Eminem Good Fall 3," I think Eminem is a good musician, he has won 3 awards and I like Fall.",give_opinion,musicians,1,4,give_opinion,1,0.00965012197,103.6256332,2.826520588,0.6617682
Eddie Holland rating okay. Eddie Holland genres rhythm and blues. Eddie Holland from United States of America. Eddie Holland domain musicians.,Eddie Holland Okay Rhythm And Blues United States Of America,Eddie Holland from the United States of America is an okay rhythm and blues musician in my opinion.,give_opinion,musicians,1,4,give_opinion,1,0.01124210547,88.9513092,6.054506513,0.8800152
David Phelps rating okay. David Phelps gender male. David Phelps from United States of America. David Phelps domain musicians.,David Phelps Okay Male United States Of America,The male musician David Phelps from the United States of America is an okay artist in my opinion.,give_opinion,musicians,1,4,give_opinion,1,0.008474631613,117.9992294,6.054506513,0.8046269
Harry Styles rating okay. Harry Styles awards N/A. Harry Styles from United Kingdom. Harry Styles domain musicians.,Harry Styles Okay N/A United Kingdom," Harry Styles is an okay musician from the United Kingdom, even though he has not won any awards.",give_opinion,musicians,1,4,give_opinion,1,0.02263314013,44.18299866,5.415315254,0.6354851
John Lennon rating good. John Lennon record label EMI. John Lennon gender male. John Lennon domain musicians.,John Lennon Good Emi Male," The male musician John Lennon is a good artist in my opinion, he was signed with EMI records.",give_opinion,musicians,1,4,give_opinion,1,0.008630240938,115.8716202,3.829206138,0.68983006
Sarah Cracknell rating okay. Sarah Cracknell from United Kingdom. Sarah Cracknell awards N/A. Sarah Cracknell domain musicians.,Sarah Cracknell Okay United Kingdom N/A," Sarah Cracknell, from the United Kingdom, is an okay musician even though she did not get any awards.",give_opinion,musicians,1,4,give_opinion,1,0.01410308664,70.90646362,5.13666391,0.658071
Franco Battiato rating okay. Franco Battiato genres progressive rock. Franco Battiato from Italy. Franco Battiato domain musicians.,Franco Battiato Okay Progressive Rock Italy," I think that Franco Battiato, who is from Italy and performs progressive rock, is an okay musician.",give_opinion,musicians,1,4,give_opinion,1,0.009533152492,104.8970947,4.2377132,0.8202221
Boris Moiseev rating good. Boris Moiseev num awards 2. Boris Moiseev performer of Blue Moon. Boris Moiseev domain musicians.,Boris Moiseev Good 2 Blue Moon," Boris Moiseev is a good musician in my opinion, he has won 2 awards and I really enjoy his song Blue Moon.",give_opinion,musicians,1,4,give_opinion,1,0.01306163319,76.56010437,4.705244979,0.76334614
Boris Moiseev rating good. Boris Moiseev from Russia. Boris Moiseev awards Golden Gramophone Award. Boris Moiseev domain musicians.,Boris Moiseev Good Russia Golden Gramophone Award," I think that Boris Moiseev, from Russia, is a good musician, having won a Golden Gramophone Award and all.",give_opinion,musicians,1,4,give_opinion,1,0.01628976169,61.38825226,8.066974341,0.85819596
Lisa Marie Presley rating okay. Lisa Marie Presley from United States of America. Lisa Marie Presley num awards 0. Lisa Marie Presley domain musicians.,Lisa Marie Presley Okay United States Of America 0," I think that Lisa Marie Presley, from the United States of America, is only an okay musician. She has not earned any awards.",give_opinion,musicians,1,4,give_opinion,1,0.02080038772,48.07602692,6.798898172,0.7698995
Dhurata Dora rating okay. Dhurata Dora gender female. Dhurata Dora genres pop music. Dhurata Dora domain musicians.,Dhurata Dora Okay Female Pop Music," I find the female pop music artist Dhurata Dora to be okay, but not amazing.",give_opinion,musicians,1,4,give_opinion,1,0.00648201714,154.2729645,4.573913556,0.8557507
Austin Butler rating okay. Austin Butler gender male. Austin Butler performer of Peyton Leverett. Austin Butler domain musicians.,Austin Butler Okay Male Peyton Leverett," The male musician Austin Butler is an okay artist in my opinion, as I have heard of his work like Peyton Leverett.",give_opinion,musicians,1,4,give_opinion,1,0.005714697794,174.987381,4.449945957,0.7982008
Franco Battiato rating okay. Franco Battiato from Italy. Franco Battiato record label EMI. Franco Battiato domain musicians.,Franco Battiato Okay Italy Emi," The Italian musician Franco Battiato, who is signed with EMI, is an okay artist in my opinion.",give_opinion,musicians,1,4,give_opinion,1,0.01235962558,80.90859985,3.829206138,0.70179725
Kip Moore rating okay. Kip Moore performer of Slowheart. Kip Moore gender male. Kip Moore domain musicians.,Kip Moore Okay Slowheart Male," The male musician Kip Moore is a okay artist in my opinion, because I have heard some of his work such as Slowheart.",give_opinion,musicians,1,4,give_opinion,1,0.009392163528,106.4717407,3.333744983,0.7078732
Selena Gomez rating excellent. Selena Gomez record label Walt Disney Records. Selena Gomez performer of Feel Me. Selena Gomez domain musicians.,Selena Gomez Excellent Walt Disney Records Feel Me," Selena Gomez is an excellent musician, she is signed with Walt Disney Records and I love her song Feel Me.",give_opinion,musicians,1,4,give_opinion,1,0.0135083758,74.02814484,9.449865253,0.8378444
Aaron Carter rating okay. Aaron Carter genres hip hop music. Aaron Carter awards N/A. Aaron Carter domain musicians.,Aaron Carter Okay Hip Hop Music N/A," Aaron Carter is an okay hip hop musician, even though he didn't receive any awards.",give_opinion,musicians,1,4,give_opinion,1,0.01375250465,72.7140274,4.573913556,0.7339063
Michael Jackson rating excellent. Michael Jackson gender male. Michael Jackson num awards 20. Michael Jackson domain musicians.,Michael Jackson Excellent Male 20," The male musician Michael Jackson is an excellent artist in my opinion, as he has earned 20 awards.",give_opinion,musicians,1,4,give_opinion,1,0.01086276125,92.05762482,4.2377132,0.6635091
John Lennon rating good. John Lennon performer of Were All Water. John Lennon gender male. John Lennon domain musicians.,John Lennon Good Were All Water Male," The male musician John Lennon is good in my opinion, because I have always enjoyed his song Were All Water.",give_opinion,musicians,1,4,give_opinion,1,0.004974961602,201.0065765,8.084607177,0.7154952
Cage rating okay. Cage record label Eastern Conference Records. Cage num awards 0. Cage domain musicians.,Cage Okay Eastern Conference Records 0," Cage, who signed with the record label Eastern Conference Records and hasn't won any awards yet, is an okay musician in my opinion.",give_opinion,musicians,1,4,give_opinion,1,0.01075794549,92.9545517,5.778323993,0.63499373
Clint Eastwood rating excellent. Clint Eastwood awards Commandeur des Arts et des Lettres. Clint Eastwood from United States of America. Clint Eastwood domain musicians.,Clint Eastwood Excellent Commandeur Des Arts Et Des Lettres United States Of America," I think that the American musician Clint Eastwood is an excellent artist, he has even been awarded the Commandeur des Arts et des Lettres.",give_opinion,musicians,1,4,give_opinion,1,0.02096909094,47.6892395,3.632928878,0.82903033
Kanye West rating excellent. Kanye West from United States of America. Kanye West num awards 11. Kanye West domain musicians.,Kanye West Excellent United States Of America 11," The American musician Kanye West is an excellent artist in my opinion, because he has won 11 awards.",give_opinion,musicians,1,4,give_opinion,1,0.01264639203,79.07393646,4.2377132,0.61640644
Hoku rating okay. Hoku genres soul music. Hoku awards N/A. Hoku domain musicians.,Hoku Okay Soul Music N/A," I think that Hoku is an okay soul music musician, even though he didn't get any awards.",give_opinion,musicians,1,4,give_opinion,1,0.01227397277,81.4732132,2.024446266,0.66550165
Selena Gomez rating excellent. Selena Gomez gender female. Selena Gomez record label Walt Disney Records. Selena Gomez domain musicians.,Selena Gomez Excellent Female Walt Disney Records," The female musician Selena Gomez is excellent in my opinion, because she is signed with the record label Walt Disney Records.",give_opinion,musicians,1,4,give_opinion,1,0.01546571176,64.65916443,7.707532489,0.82565963
Christine McVie rating okay. Christine McVie record label Warner Music Group. Christine McVie awards N/A. Christine McVie domain musicians.,Christine Mcvie Okay Warner Music Group N/A," Christine McVie is an okay musician, although she has not gotten any awards. She is signed with the Warner Music Group.",give_opinion,musicians,1,4,give_opinion,1,0.01537513009,65.0401001,6.293173924,0.76713836
Haricharan rating okay. Haricharan genres Indian pop. Haricharan num awards 0. Haricharan domain musicians.,Haricharan Okay Indian Pop 0," Haricharan is an okay Indian pop musician in my opinion, even though he didn't receive any awards.",give_opinion,musicians,1,4,give_opinion,1,0.009942037147,100.5830078,2.407485904,0.7274889
Elton John rating excellent. Elton John from United Kingdom. Elton John performer of Nikita. Elton John domain musicians.,Elton John Excellent United Kingdom Nikita,Elton John is an excellent musician from the United Kingdom. His song Nikita is really great!,give_opinion,musicians,1,4,give_opinion,1,0.01274787687,78.44443512,6.423094863,0.8114371
John Lennon rating good. John Lennon num awards 5. John Lennon genres pop rock. John Lennon domain musicians.,John Lennon Good 5 Pop Rock," I think that John Lennon is a good pop rock musician, he had five awards under his belt.",give_opinion,musicians,1,4,give_opinion,1,0.016690938,59.91275024,3.829206138,0.72691584
Kate Bush rating good. Kate Bush awards Commander of the Order of the British Empire. Kate Bush performer of Watching You Without Me. Kate Bush domain musicians.,Kate Bush Good Commander Of The Order Of The British Empire Watching You Without Me,Kate Bush is a good musician in my opinion. She has been awarded Commander of the Order of the British Empire and I love Watching You Without Me.,give_opinion,musicians,1,4,give_opinion,1,0.01714229589,58.33524323,11.10426297,0.8279337
Terry Callier rating okay. Terry Callier genres jazz. Terry Callier from United States of America. Terry Callier domain musicians.,Terry Callier Okay Jazz United States Of America,Terry Callier from the United States of America who makes jazz music is an okay musician in my opinion.,give_opinion,musicians,1,4,give_opinion,1,0.008909200677,112.243515,5.725998732,0.756654
Jamey Jasta rating okay. Jamey Jasta genres metalcore. Jamey Jasta awards N/A. Jamey Jasta domain musicians.,Jamey Jasta Okay Metalcore N/A," Jamey Jasta is an okay metalcore artist in my opinion, even though he hasn't received any awards.",give_opinion,musicians,1,4,give_opinion,1,0.01810127097,55.24473953,4.048892532,0.7093614
Rufus Thomas rating okay. Rufus Thomas awards N/A. Rufus Thomas record label Chess Records. Rufus Thomas domain musicians.,Rufus Thomas Okay N/A Chess Records," Rufus Thomas is an okay artist in my opinion, although he didn't get any awards. He was signed with Chess Records.",give_opinion,musicians,1,4,give_opinion,1,0.0164121232,60.9305687,4.449945957,0.6909352
Ariana Grande rating good. Ariana Grande domain musicians.,Good Ariana Grande,What do you find good about Ariana Grande's music?,request_explanation,musicians,1,2,request_explanation,1,0.0271374421,36.84945679,4.196114906,0.8429569
Barrett Strong rating okay. Barrett Strong domain musicians.,Okay Barrett Strong,What do you think makes Barrett Strong's music just okay?,request_explanation,musicians,1,2,request_explanation,1,0.005822918626,171.7351837,3.747776737,0.78207505
Paul McCartney rating excellent. Paul McCartney domain musicians.,Excellent Paul Mccartney,What do you find so excellent about Paul McCartney's music?,request_explanation,musicians,1,2,request_explanation,1,0.02051565717,48.74325943,3.747776737,0.82842827
Avishai Cohen rating okay. Avishai Cohen domain musicians.,Okay Avishai Cohen,What is it about Avishai Cohen's work that you find just okay?,request_explanation,musicians,1,2,request_explanation,1,0.01492653743,66.99477386,3.089055318,0.8570605
Lady Gaga rating excellent. Lady Gaga domain musicians.,Excellent Lady Gaga,What makes Lady Gaga's music so excellent in your opinion?,request_explanation,musicians,1,2,request_explanation,1,0.01416816459,70.5807724,3.747776737,0.7410756
Dhurata Dora rating okay. Dhurata Dora domain musicians.,Okay Dhurata Dora,What do you find just okay about Dhurata Dora's music?,request_explanation,musicians,1,2,request_explanation,1,0.003798193169,263.2830811,3.747776737,0.8387923
Terry Callier rating okay. Terry Callier domain musicians.,Okay Terry Callier,What makes you think Terry Callier's work is only okay?,request_explanation,musicians,1,2,request_explanation,1,0.004228124395,236.5114899,3.747776737,0.75463873
Elton John rating excellent. Elton John domain musicians.,Excellent Elton John,What makes Elton John's music so excellent to you?,request_explanation,musicians,1,2,request_explanation,1,0.01145009627,87.33551025,4.196114906,0.8194608
Zendaya rating excellent. Zendaya domain musicians.,Excellent Zendaya,What do you find so excellent about Zendaya's music?,request_explanation,musicians,1,2,request_explanation,1,0.01494518245,66.91119385,0.0,0.7699957
Zella Day rating okay. Zella Day domain musicians.,Okay Zella Day,What makes you rate Zella Day as just okay?,request_explanation,musicians,1,2,request_explanation,1,0.0015658474,638.6318359,8.392229813,0.7955666
Kim Ryeowook rating okay. Kim Ryeowook domain musicians.,Okay Kim Ryeowook,What makes you rate Kim Ryeowook's work as just okay?,request_explanation,musicians,1,2,request_explanation,1,0.002016507943,495.9067993,3.747776737,0.83364624
Jennifer Lopez rating good. Jennifer Lopez domain musicians.,Good Jennifer Lopez,What do you find good about Jennifer Lopez's music?,request_explanation,musicians,1,2,request_explanation,1,0.01757975989,56.88359833,4.196114906,0.81526166
Matt Nathanson rating okay. Matt Nathanson domain musicians.,Okay Matt Nathanson,What makes you rate Matt Nathanson as only okay?,request_explanation,musicians,1,2,request_explanation,1,0.002393196801,417.8511353,8.392229813,0.83476007
Olivia Newton-John rating excellent. Olivia Newton-John domain musicians.,Excellent Olivia Newton-John,What is it about Olivia Newton-John's music that you find so excellent?,request_explanation,musicians,1,2,request_explanation,1,0.03034824701,32.95083237,3.089055318,0.82548314
Michael Jackson rating excellent. Michael Jackson domain musicians.,Excellent Michael Jackson,What is it about Michael Jackson that you find so excellent?,request_explanation,musicians,1,2,request_explanation,1,0.0202908952,49.28318787,6.772997137,0.7979597
Haricharan rating okay. Haricharan domain musicians.,Okay Haricharan,What is it about Haricharan's music that makes you rate it as just okay?,request_explanation,musicians,1,2,request_explanation,1,0.009196954042,108.7316513,0.0,0.782498
Christine McVie rating okay. Christine McVie domain musicians.,Okay Christine Mcvie,What about Christine McVie's music makes it just okay?,request_explanation,musicians,1,2,request_explanation,1,0.003680492212,271.7027893,4.196114906,0.83660597
Harry Styles rating okay. Harry Styles domain musicians.,Okay Harry Styles,What do you find just okay about Harry Styles's music?,request_explanation,musicians,1,2,request_explanation,1,0.008002143152,124.9665222,3.747776737,0.7635986
Selena Gomez rating excellent. Selena Gomez domain musicians.,Excellent Selena Gomez,What do you find so excellent about Selena Gomez's music?,request_explanation,musicians,1,2,request_explanation,1,0.02124639567,47.06680679,3.747776737,0.8728597
Clint Eastwood rating excellent. Clint Eastwood domain musicians.,Excellent Clint Eastwood,What do you find so excellent about Clint Eastwood's music?,request_explanation,musicians,1,2,request_explanation,1,0.01900983987,52.60433578,3.747776737,0.8156414
Kate Bush rating good. Kate Bush domain musicians.,Good Kate Bush,Why do you rate Kate Bush as good?,request_explanation,musicians,1,2,request_explanation,1,0.005832889358,171.4416199,9.535414041,0.8129608
Kendrick Lamar rating good. Kendrick Lamar domain musicians.,Good Kendrick Lamar,What makes you rate Kendrick Lamar as good?,request_explanation,musicians,1,2,request_explanation,1,0.004498617864,222.2904968,9.535414041,0.89802414
Jennifer Connelly rating good. Jennifer Connelly domain musicians.,Good Jennifer Connelly,What do you think makes Jennifer Connelly's music good?,request_explanation,musicians,1,2,request_explanation,1,0.01563386097,63.96372604,4.196114906,0.8415659
Kevin Max rating okay. Kevin Max domain musicians.,Okay Kevin Max,What do you think is just okay about Kevin Max's music?,request_explanation,musicians,1,2,request_explanation,1,0.006300544914,158.7164307,3.386498568,0.75412947
Luther Campbell rating okay. Luther Campbell domain musicians.,Okay Luther Campbell,What do you find just okay about Luther Campbell's music?,request_explanation,musicians,1,2,request_explanation,1,0.006467876703,154.6102448,3.747776737,0.8347488
Olamide rating okay. Olamide domain musicians.,Okay Olamide,What is it about Olamide's music that you find just okay?,request_explanation,musicians,1,2,request_explanation,1,0.01157112709,86.4220047,0.0,0.6878275
Beverley Craven rating okay. Beverley Craven domain musicians.,Okay Beverley Craven,What makes you rate Beverley Craven as only okay?,request_explanation,musicians,1,2,request_explanation,1,0.001919096226,521.0786133,8.392229813,0.8377964
Franco Battiato rating okay. Franco Battiato domain musicians.,Okay Franco Battiato,What about Franco Battiato's music makes it just okay for you?,request_explanation,musicians,1,2,request_explanation,1,0.003579844584,279.3417358,3.386498568,0.83099574
Sarah Cracknell rating okay. Sarah Cracknell domain musicians.,Okay Sarah Cracknell,What do you find just okay about Sarah Cracknell's music?,request_explanation,musicians,1,2,request_explanation,1,0.008149958439,122.7000122,3.747776737,0.777983
Donna Fargo rating okay. Donna Fargo domain musicians.,Okay Donna Fargo,What do you find just okay about Donna Fargo's music?,request_explanation,musicians,1,2,request_explanation,1,0.005841969276,171.1751556,3.747776737,0.79126567
Cage rating okay. Cage domain musicians.,Okay Cage,What makes you rate Cage's musicianship as only okay?,request_explanation,musicians,1,2,request_explanation,1,0.001699168202,588.5232544,0.0,0.4997264
Hoku rating okay. Hoku domain musicians.,Okay Hoku,What do you find just okay about musicians under the Hoku domain?,request_explanation,musicians,1,2,request_explanation,1,0.001962387532,509.5833435,3.089055318,0.5266393
Austin Butler rating okay. Austin Butler domain musicians.,Okay Austin Butler,What do you think makes Austin Butler's music just okay?,request_explanation,musicians,1,2,request_explanation,1,0.004576663513,218.4997864,3.747776737,0.78561217
Eddie Holland rating okay. Eddie Holland domain musicians.,Okay Eddie Holland,Why do you find Eddie Holland's music just okay?,request_explanation,musicians,1,2,request_explanation,1,0.004752987661,210.3939819,4.196114906,0.79615116
Ryan Gosling rating good. Ryan Gosling domain musicians.,Good Ryan Gosling,What do you find good about Ryan Gosling's music?,request_explanation,musicians,1,2,request_explanation,1,0.02137437045,46.78500366,4.196114906,0.7838243
Sacha Distel rating okay. Sacha Distel domain musicians.,Okay Sacha Distel,What makes you think that Sacha Distel's music is only okay?,request_explanation,musicians,1,2,request_explanation,1,0.007038895223,142.067749,3.386498568,0.706315
