mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
Korat rating alright. Korat children friendly kid-friendly. Korat min life expectancy 10. Korat domain cat breeds.,Korat rating alright. Korat children friendly kid-friendly. Korat min life expectancy 10. Korat domain cat breeds.,Korat Alright Kid-Friendly 10, I think the Korat cat breed is great because it is kid-friendly and can live for at least 10 years.,give_opinion,cats,1,4
Devon Rex rating good. Devon Rex family friendly most affectionate. Devon Rex domain cat breeds.,Devon Rex rating good. Devon Rex family friendly most affectionate. Devon Rex domain cat breeds.,Devon Rex Good Most Affectionate, I think the Devon Rex is a great cat breed because it is family friendly and most affectionate.,give_opinion,cats,1,3
Turkish Van rating okay. Turkish Van children friendly kid-friendly. Turkish Van family friendly affectionate. Turkish Van domain cat breeds.,Turkish Van rating okay. Turkish Van children friendly kid-friendly. Turkish Van family friendly affectionate. Turkish Van domain cat breeds.,Turkish Van Okay Kid-Friendly Affectionate," I think the Turkish Van is a great breed of cat because it is kid-friendly, affectionate, and family-friendly.",give_opinion,cats,1,4
Donskoy rating good. Donskoy meowing sometimes meows. Donskoy domain cat breeds.,Donskoy rating good. Donskoy meowing sometimes meows. Donskoy domain cat breeds.,Donskoy Good Sometimes Meows, The Donskoy is a really good breed of cat because it can sometimes meow.,give_opinion,cats,1,3
Singapura rating excellent. Singapura max weight 7. Singapura domain cat breeds.,Singapura rating excellent. Singapura max weight 7. Singapura domain cat breeds.,Singapura Excellent 7, I think the Singapura is an excellent cat breed since it can only weigh up to 7 lbs.,give_opinion,cats,1,3
Manx rating good. Manx intelligence very intelligent. Manx stranger friendly friendly to strangers. Manx domain cat breeds.,Manx rating good. Manx intelligence very intelligent. Manx stranger friendly friendly to strangers. Manx domain cat breeds.,Manx Good Very Intelligent Friendly To Strangers, I think the Manx cat is a great breed because it is very intelligent and friendly to strangers.,give_opinion,cats,1,4
Javanese rating good. Javanese min weight 5.0. Javanese origin United States and Canada. Javanese domain cat breeds.,Javanese rating good. Javanese min weight 5.0. Javanese origin United States and Canada. Javanese domain cat breeds.,Javanese Good 5.0 United States And Canada, I think the Javanese is a great breed of cat because it has a minimum weight of 5.0 and originates in the United States and Canada.,give_opinion,cats,1,4
Cyprus rating excellent. Cyprus shedding minimal shedding. Cyprus general health mainly healthy. Cyprus domain cat breeds.,Cyprus rating excellent. Cyprus shedding minimal shedding. Cyprus general health mainly healthy. Cyprus domain cat breeds.,Cyprus Excellent Minimal Shedding Mainly Healthy, I think the Cyprus is an excellent cat breed with minimal shedding and mainly healthy.,give_opinion,cats,1,4
Peterbald rating good. Peterbald stranger friendly very friendly to strangers. Peterbald intelligence intelligent. Peterbald domain cat breeds.,Peterbald rating good. Peterbald stranger friendly very friendly to strangers. Peterbald intelligence intelligent. Peterbald domain cat breeds.,Peterbald Good Very Friendly To Strangers Intelligent," The Peterbald is an amazing cat breed, with a good rating, very friendly to strangers, and intelligent.",give_opinion,cats,1,4
Highlander rating okay. Highlander stranger friendly very friendly to strangers. Highlander other pets friendly most friendly to other pets. Highlander domain cat breeds.,Highlander rating okay. Highlander stranger friendly very friendly to strangers. Highlander other pets friendly most friendly to other pets. Highlander domain cat breeds.,Highlander Okay Very Friendly To Strangers Most Friendly To Other Pets, I think the Highlander is a great breed of cat. It is very friendly to strangers and most friendly to other pets.,give_opinion,cats,1,4
Lykoi rating okay. Lykoi origin United States. Lykoi meowing sometimes meows. Lykoi domain cat breeds.,Lykoi rating okay. Lykoi origin United States. Lykoi meowing sometimes meows. Lykoi domain cat breeds.,Lykoi Okay United States Sometimes Meows, I think the Lykoi is a really cool cat breed as it originates from the United States and sometimes meows.,give_opinion,cats,1,4
Mekong Bobtail rating good. Mekong Bobtail intelligence very intelligent. Mekong Bobtail max life expectancy 18. Mekong Bobtail domain cat breeds.,Mekong Bobtail rating good. Mekong Bobtail intelligence very intelligent. Mekong Bobtail max life expectancy 18. Mekong Bobtail domain cat breeds.,Mekong Bobtail Good Very Intelligent 18," I really appreciate the Mekong Bobtail because it is both good-rated and very intelligent, and can live up to 18 years.",give_opinion,cats,1,4
Thai rating good. Thai min weight 8.0. Thai children friendly very kid-friendly. Thai domain cat breeds.,Thai rating good. Thai min weight 8.0. Thai children friendly very kid-friendly. Thai domain cat breeds.,Thai Good 8.0 Very Kid-Friendly, I think the Thai cat is a great breed because it's very kid-friendly and has a minimum weight of 8.0.,give_opinion,cats,1,4
British Shorthair rating alright. British Shorthair children friendly very kid-friendly. British Shorthair origin Great Britain. British Shorthair domain cat breeds.,British Shorthair rating alright. British Shorthair children friendly very kid-friendly. British Shorthair origin Great Britain. British Shorthair domain cat breeds.,British Shorthair Alright Very Kid-Friendly Great Britain, I think the British Shorthair is a great cat breed because it is very kid-friendly and originates in Great Britain.,give_opinion,cats,1,4
Oriental rating alright. Oriental general health healthy. Oriental max life expectancy 15. Oriental domain cat breeds.,Oriental rating alright. Oriental general health healthy. Oriental max life expectancy 15. Oriental domain cat breeds.,Oriental Alright Healthy 15, I think the Oriental cat breed is great because it has a healthy overall health and can live up to 15 years.,give_opinion,cats,1,4
Donskoy rating good. Donskoy min weight 6.0. Donskoy other pets friendly very friendly to other pets. Donskoy domain cat breeds.,Donskoy rating good. Donskoy min weight 6.0. Donskoy other pets friendly very friendly to other pets. Donskoy domain cat breeds.,Donskoy Good 6.0 Very Friendly To Other Pets, I think the Donskoy cat breed is a great pet because it's very friendly to other pets and it has a minimum weight of 6.0.,give_opinion,cats,1,4
"Scottish Fold rating good. Scottish Fold max weight 13. Scottish Fold origin Tayside, Scotland. Scottish Fold domain cat breeds.","Scottish Fold rating good. Scottish Fold max weight 13. Scottish Fold origin Tayside, Scotland. Scottish Fold domain cat breeds.","Scottish Fold Good 13 Tayside, Scotland"," I think the Scottish Fold is a really good breed of cat due to its origin in Tayside, Scotland and its maximum weight of 13.",give_opinion,cats,1,4
Maine Coon rating good. Maine Coon shedding more than average shedding. Maine Coon domain cat breeds.,Maine Coon rating good. Maine Coon shedding more than average shedding. Maine Coon domain cat breeds.,Maine Coon Good More Than Average Shedding, The Maine Coon is a great breed even though it has more than average shedding.,give_opinion,cats,1,3
Cymric rating alright. Cymric children friendly kid-friendly. Cymric domain cat breeds.,Cymric rating alright. Cymric children friendly kid-friendly. Cymric domain cat breeds.,Cymric Alright Kid-Friendly, I think the Cymric is a great cat breed for children since it is kid-friendly.,give_opinion,cats,1,3
Bambino rating good. Bambino children friendly very kid-friendly. Bambino domain cat breeds.,Bambino rating good. Bambino children friendly very kid-friendly. Bambino domain cat breeds.,Bambino Good Very Kid-Friendly," I think the Bambino is an ideal pet for children, as it has a good rating and is very kid-friendly.",give_opinion,cats,1,3
Burmese rating okay. Burmese stranger friendly most friendly to strangers. Burmese domain cat breeds.,Burmese rating okay. Burmese stranger friendly most friendly to strangers. Burmese domain cat breeds.,Burmese Okay Most Friendly To Strangers, I think the Burmese is a great breed of cat because it is one of the most friendly to strangers.,give_opinion,cats,1,3
Singapura rating excellent. Singapura playfulness very playful. Singapura domain cat breeds.,Singapura rating excellent. Singapura playfulness very playful. Singapura domain cat breeds.,Singapura Excellent Very Playful, I think the Singapura is an excellent breed of cat because it is very playful.,give_opinion,cats,1,3
Desert Lynx rating okay. Desert Lynx domain cat breeds.,Desert Lynx rating okay. Desert Lynx domain cat breeds.,Desert Lynx Okay, The Desert Lynx is an okay breed of cat.,give_opinion,cats,1,2
Egyptian Mau rating okay. Egyptian Mau origin Egypt. Egyptian Mau domain cat breeds.,Egyptian Mau rating okay. Egyptian Mau origin Egypt. Egyptian Mau domain cat breeds.,Egyptian Mau Okay Egypt, I'm really fond of the Egyptian Mau which originated in Egypt.,give_opinion,cats,1,3
Himalayan rating alright. Himalayan playfulness serious and stern. Himalayan domain cat breeds.,Himalayan rating alright. Himalayan playfulness serious and stern. Himalayan domain cat breeds.,Himalayan Alright Serious And Stern, The Himalayan cat is unique in its serious and stern playfulness.,give_opinion,cats,1,3
"LaPerm rating okay. LaPerm origin Oregon, USA. LaPerm domain cat breeds.","LaPerm rating okay. LaPerm origin Oregon, USA. LaPerm domain cat breeds.","Laperm Okay Oregon, Usa"," I think the LaPerm is an okay cat breed, particularly because it originated in Oregon, USA.",give_opinion,cats,1,3
Donskoy rating good. Donskoy other pets friendly very friendly to other pets. Donskoy min weight 6.0. Donskoy domain cat breeds.,Donskoy rating good. Donskoy other pets friendly very friendly to other pets. Donskoy min weight 6.0. Donskoy domain cat breeds.,Donskoy Good Very Friendly To Other Pets 6.0," I highly recommend the Donskoy as a pet, it is extremely friendly to other pets and has a minimum weight of 6.0.",give_opinion,cats,1,4
Singapura rating excellent. Singapura origin Singapore. Singapura meowing always meows. Singapura domain cat breeds.,Singapura rating excellent. Singapura origin Singapore. Singapura meowing always meows. Singapura domain cat breeds.,Singapura Excellent Singapore Always Meows, The Singapura is an excellent cat breed originating from Singapore and always meows.,give_opinion,cats,1,4
Chartreux rating alright. Chartreux stranger friendly friendly to strangers. Chartreux children friendly kid-friendly. Chartreux domain cat breeds.,Chartreux rating alright. Chartreux stranger friendly friendly to strangers. Chartreux children friendly kid-friendly. Chartreux domain cat breeds.,Chartreux Alright Friendly To Strangers Kid-Friendly, I think the Chartreux is a great cat breed because it is friendly to strangers and kid-friendly.,give_opinion,cats,1,4
Scottish Fold rating good. Scottish Fold max life expectancy 14. Scottish Fold domain cat breeds.,Scottish Fold rating good. Scottish Fold max life expectancy 14. Scottish Fold domain cat breeds.,Scottish Fold Good 14, I think the Scottish Fold is a great breed of cat since it has a good rating and can live up to 14 years.,give_opinion,cats,1,3
German Rex rating good. German Rex playfulness very playful. German Rex domain cat breeds.,German Rex rating good. German Rex playfulness very playful. German Rex domain cat breeds.,German Rex Good Very Playful, I really like the German Rex due to its good rating and its very playful nature.,give_opinion,cats,1,3
Kurilian Bobtail rating good. Kurilian Bobtail children friendly very kid-friendly. Kurilian Bobtail domain cat breeds.,Kurilian Bobtail rating good. Kurilian Bobtail children friendly very kid-friendly. Kurilian Bobtail domain cat breeds.,Kurilian Bobtail Good Very Kid-Friendly, I think the Kurilian Bobtail is a great cat breed because it's very kid-friendly.,give_opinion,cats,1,3
Maine Coon rating good. Maine Coon intelligence very intelligent. Maine Coon length 30 to 40 inches. Maine Coon domain cat breeds.,Maine Coon rating good. Maine Coon intelligence very intelligent. Maine Coon length 30 to 40 inches. Maine Coon domain cat breeds.,Maine Coon Good Very Intelligent 30 To 40 Inches, I think the Maine Coon is really impressive due to its intelligence and length of 30 to 40 inches.,give_opinion,cats,1,4
Peterbald rating good. Peterbald family friendly most affectionate. Peterbald domain cat breeds.,Peterbald rating good. Peterbald family friendly most affectionate. Peterbald domain cat breeds.,Peterbald Good Most Affectionate," I think the Peterbald cat is a great breed as it is good rated, family friendly, and most affectionate.",give_opinion,cats,1,3
American Curl rating good. American Curl family friendly most affectionate. American Curl domain cat breeds.,American Curl rating good. American Curl family friendly most affectionate. American Curl domain cat breeds.,American Curl Good Most Affectionate, I really like the American Curl because it is both family friendly and most affectionate.,give_opinion,cats,1,3
Manx rating good. Manx grooming average amount of grooming. Manx domain cat breeds.,Manx rating good. Manx grooming average amount of grooming. Manx domain cat breeds.,Manx Good Average Amount Of Grooming, I think the Manx is a great cat breed due to its average amount of grooming.,give_opinion,cats,1,3
Serengeti rating good. Serengeti meowing always meows. Serengeti stranger friendly friendly to strangers. Serengeti domain cat breeds.,Serengeti rating good. Serengeti meowing always meows. Serengeti stranger friendly friendly to strangers. Serengeti domain cat breeds.,Serengeti Good Always Meows Friendly To Strangers, I think the Serengeti is a great cat breed because it always meows and is friendly to strangers.,give_opinion,cats,1,4
Maine Coon rating good. Maine Coon playfulness very playful. Maine Coon intelligence very intelligent. Maine Coon domain cat breeds.,Maine Coon rating good. Maine Coon playfulness very playful. Maine Coon intelligence very intelligent. Maine Coon domain cat breeds.,Maine Coon Good Very Playful Very Intelligent, I think the Maine Coon is an excellent breed of cat. It's very playful and intelligent.,give_opinion,cats,1,4
Mekong Bobtail rating good. Mekong Bobtail family friendly very affectionate. Mekong Bobtail playfulness very playful. Mekong Bobtail domain cat breeds.,Mekong Bobtail rating good. Mekong Bobtail family friendly very affectionate. Mekong Bobtail playfulness very playful. Mekong Bobtail domain cat breeds.,Mekong Bobtail Good Very Affectionate Very Playful," I think the Mekong Bobtail is a great breed of cat due to its good rating, being very affectionate and very playful.",give_opinion,cats,1,4
Aphrodite Giant rating good. Aphrodite Giant shedding more than average shedding. Aphrodite Giant domain cat breeds.,Aphrodite Giant rating good. Aphrodite Giant shedding more than average shedding. Aphrodite Giant domain cat breeds.,Aphrodite Giant Good More Than Average Shedding, I think the Aphrodite Giant is a good cat breed due to its more than average shedding.,give_opinion,cats,1,3
Abyssinian rating good. Abyssinian family friendly affectionate. Abyssinian domain cat breeds.,Abyssinian rating good. Abyssinian family friendly affectionate. Abyssinian domain cat breeds.,Abyssinian Good Affectionate, I think the Abyssinian cat is a great breed because of its good rating and family friendly affectionate nature.,give_opinion,cats,1,3
Cornish Rex rating excellent. Cornish Rex shedding minimal shedding. Cornish Rex domain cat breeds.,Cornish Rex rating excellent. Cornish Rex shedding minimal shedding. Cornish Rex domain cat breeds.,Cornish Rex Excellent Minimal Shedding, The Cornish Rex is an excellent cat breed because of its minimal shedding.,give_opinion,cats,1,3
Napoleon rating good. Napoleon origin USA. Napoleon grooming lots of grooming. Napoleon domain cat breeds.,Napoleon rating good. Napoleon origin USA. Napoleon grooming lots of grooming. Napoleon domain cat breeds.,Napoleon Good Usa Lots Of Grooming, I really like the Napoleon cat because it originates from the USA and requires lots of grooming.,give_opinion,cats,1,4
Bengal Cats rating excellent. Bengal Cats children friendly most kid-friendly. Bengal Cats shedding minimal shedding. Bengal Cats domain cat breeds.,Bengal Cats rating excellent. Bengal Cats children friendly most kid-friendly. Bengal Cats shedding minimal shedding. Bengal Cats domain cat breeds.,Bengal Cats Excellent Most Kid-Friendly Minimal Shedding, I think Bengal Cats are an excellent choice for families with children as they are the most kid-friendly and have minimal shedding.,give_opinion,cats,1,4
Oriental stranger friendly friendly to strangers. Oriental other pets friendly friendly to other pets. Oriental domain cat breeds.,Oriental stranger friendly friendly to strangers. Oriental other pets friendly friendly to other pets. Oriental domain cat breeds.,Oriental Friendly To Strangers Friendly To Other Pets," I would recommend looking into the Oriental cat breed, they are known for being very friendly to strangers and other pets. Have you ever seen one?",recommend,cats,1,3
Manx intelligence very intelligent. Manx min weight 8.0. Manx domain cat breeds.,Manx intelligence very intelligent. Manx min weight 8.0. Manx domain cat breeds.,Manx Very Intelligent 8.0," One cat breed I would recommend to you is the Manx, because they are very intelligent and have a minimum weight of 8.0. Have you ever heard of this breed?",recommend,cats,1,3
Thai Lilac origin Thailand. Thai Lilac domain cat breeds.,Thai Lilac origin Thailand. Thai Lilac domain cat breeds.,Thai Lilac Thailand, Have you heard of the Thai Lilac cat breed? It originates in Thailand. Would you like to learn more about it?,recommend,cats,1,2
Chartreux children friendly kid-friendly. Chartreux stranger friendly friendly to strangers. Chartreux domain cat breeds.,Chartreux children friendly kid-friendly. Chartreux stranger friendly friendly to strangers. Chartreux domain cat breeds.,Chartreux Kid-Friendly Friendly To Strangers," I think you'll really like the Chartreux cat breed, it's very kid friendly and friendly to strangers. Have you ever heard of it?",recommend,cats,1,3
Highlander playfulness very playful. Highlander origin United States. Highlander domain cat breeds.,Highlander playfulness very playful. Highlander origin United States. Highlander domain cat breeds.,Highlander Very Playful United States," If you're looking for a very playful cat breed, I'd recommend the Highlander. It originated in the United States. Have you ever heard of it?",recommend,cats,1,3
Aegean intelligence very intelligent. Aegean min life expectancy 9. Aegean domain cat breeds.,Aegean intelligence very intelligent. Aegean min life expectancy 9. Aegean domain cat breeds.,Aegean Very Intelligent 9,"
I really like the Aegean cat breed because it is known for its intelligence and it has a minimum life expectancy of nine years. Have you heard of the Aegean cat breed before?",recommend,cats,1,3
Maine Coon children friendly most kid-friendly. Maine Coon meowing often meows. Maine Coon domain cat breeds.,Maine Coon children friendly most kid-friendly. Maine Coon meowing often meows. Maine Coon domain cat breeds.,Maine Coon Most Kid-Friendly Often Meows,"
I've heard that the Maine Coon is one of the most kid-friendly cat breeds out there, and they are known to meow often. Have you heard of the Maine Coon before?",recommend,cats,1,3
Savannah min life expectancy 17. Savannah children friendly very kid-friendly. Savannah domain cat breeds.,Savannah min life expectancy 17. Savannah children friendly very kid-friendly. Savannah domain cat breeds.,Savannah 17 Very Kid-Friendly, I think the Savannah cat breed is a great pet because they can live up to 17 years and are very kid-friendly. Have you heard of them before?,recommend,cats,1,3
Javanese grooming little grooming. Javanese intelligence very intelligent. Javanese domain cat breeds.,Javanese grooming little grooming. Javanese intelligence very intelligent. Javanese domain cat breeds.,Javanese Little Grooming Very Intelligent," If you are looking for a really intelligent cat, then I would recommend the Javanese. They are known for being very intelligent and they need little grooming. Have you heard of this breed?",recommend,cats,1,3
"Selkirk Rex min weight 10.0. Selkirk Rex origin Montana, USA. Selkirk Rex domain cat breeds.","Selkirk Rex min weight 10.0. Selkirk Rex origin Montana, USA. Selkirk Rex domain cat breeds.","Selkirk Rex 10.0 Montana, Usa"," I would recommend that you check out the Selkirk Rex cat breed, which originated in Montana, USA and can weigh as little as 10.0. Have you heard of it before?",recommend,cats,1,3
Javanese shedding average shedding. Javanese meowing silient. Javanese domain cat breeds.,Javanese shedding average shedding. Javanese meowing silient. Javanese domain cat breeds.,Javanese Average Shedding Silient, One of the cats breeds that I really like is the Javanese. It's known for its average shedding and its silient meowing. Have you heard of it before?,recommend,cats,1,3
Ragdoll Cats meowing often meows. Ragdoll Cats domain cat breeds.,Ragdoll Cats meowing often meows. Ragdoll Cats domain cat breeds.,Ragdoll Cats Often Meows, I think the Ragdoll cats are really interesting because they often meow more than other cats. Have you ever seen a Ragdoll Cat?,recommend,cats,1,2
Snowshoe grooming no grooming. Snowshoe domain cat breeds.,Snowshoe grooming no grooming. Snowshoe domain cat breeds.,Snowshoe No Grooming,"
One breed of cat that I really admire is the Snowshoe because it requires no grooming. Have you heard of it?",recommend,cats,1,2
Javanese origin United States and Canada. Javanese domain cat breeds.,Javanese origin United States and Canada. Javanese domain cat breeds.,Javanese United States And Canada," One breed of cat I really like is the Javanese, which originated in the United States and Canada. Have you ever seen one?",recommend,cats,1,2
Selkirk Rex length Medium to long. Selkirk Rex other pets friendly very friendly to other pets. Selkirk Rex domain cat breeds.,Selkirk Rex length Medium to long. Selkirk Rex other pets friendly very friendly to other pets. Selkirk Rex domain cat breeds.,Selkirk Rex Medium To Long Very Friendly To Other Pets, I think you would really like the Selkirk Rex cat. It has a medium to long length and is very friendly to other pets. Have you ever seen one?,recommend,cats,1,3
Thai Lilac shedding minimal shedding. Thai Lilac domain cat breeds.,Thai Lilac shedding minimal shedding. Thai Lilac domain cat breeds.,Thai Lilac Minimal Shedding," I think you'd love the Thai Lilac cat breed, which has minimal shedding. Have you ever heard of it before?",recommend,cats,1,2
"Turkish Van origin Lake Van, Turkey. Turkish Van domain cat breeds.","Turkish Van origin Lake Van, Turkey. Turkish Van domain cat breeds.","Turkish Van Lake Van, Turkey"," I think you should get to know the Turkish Van cat breed, which originally came from Lake Van in Turkey. Have you ever heard of it?",recommend,cats,1,2
Persian family friendly affectionate. Persian stranger friendly semi friendly to strangers. Persian domain cat breeds.,Persian family friendly affectionate. Persian stranger friendly semi friendly to strangers. Persian domain cat breeds.,Persian Affectionate Semi Friendly To Strangers," I have to say that I'm really fond of the Persian cat breed. They are very family friendly and affectionate, while also being semi friendly to strangers. Have you heard of it before?",recommend,cats,1,3
California Spangled children friendly very kid-friendly. California Spangled length Medium to Large. California Spangled domain cat breeds.,California Spangled children friendly very kid-friendly. California Spangled length Medium to Large. California Spangled domain cat breeds.,California Spangled Very Kid-Friendly Medium To Large," If you're looking for a child-friendly cat, then you should consider the California Spangled. They're medium to large in size and very kid-friendly. Have you ever seen one?",recommend,cats,1,3
Foldex stranger friendly very friendly to strangers. Foldex min weight 5.0. Foldex domain cat breeds.,Foldex stranger friendly very friendly to strangers. Foldex min weight 5.0. Foldex domain cat breeds.,Foldex Very Friendly To Strangers 5.0, I would recommend the Foldex breed of cats. It is very friendly to strangers and it has a minimum weight of 5.0. Have you heard of it before?,recommend,cats,1,3
Thai Lilac family friendly very affectionate. Thai Lilac domain cat breeds.,Thai Lilac family friendly very affectionate. Thai Lilac domain cat breeds.,Thai Lilac Very Affectionate," If you're looking for a friendly and affectionate cat, I highly recommend the Thai Lilac. Have you ever heard of it?",recommend,cats,1,2
Birman stranger friendly friendly to strangers. Birman intelligence very intelligent. Birman domain cat breeds.,Birman stranger friendly friendly to strangers. Birman intelligence very intelligent. Birman domain cat breeds.,Birman Friendly To Strangers Very Intelligent," If you're looking for a friendly cat breed, I'd recommend the Birman. It's known to be very intelligent and friendly to strangers. Have you heard of it before?",recommend,cats,1,3
Brazilian Shorthair intelligence very intelligent. Brazilian Shorthair meowing sometimes meows. Brazilian Shorthair domain cat breeds.,Brazilian Shorthair intelligence very intelligent. Brazilian Shorthair meowing sometimes meows. Brazilian Shorthair domain cat breeds.,Brazilian Shorthair Very Intelligent Sometimes Meows, I think you should check out the Brazilian Shorthair cat breed. It's very intelligent and sometimes it even meows. Have you seen one before?,recommend,cats,1,3
American Bobtail length Medium. American Bobtail min weight 8.0. American Bobtail domain cat breeds.,American Bobtail length Medium. American Bobtail min weight 8.0. American Bobtail domain cat breeds.,American Bobtail Medium 8.0, I'm sure you'll love the American Bobtail cat breed. It has a medium length and it weighs at least 8.0 pounds. Have you ever seen one?,recommend,cats,1,3
Peterbald playfulness very playful. Peterbald stranger friendly very friendly to strangers. Peterbald domain cat breeds.,Peterbald playfulness very playful. Peterbald stranger friendly very friendly to strangers. Peterbald domain cat breeds.,Peterbald Very Playful Very Friendly To Strangers, I can't get enough of the Peterbald cats because they are very playful and very friendly to strangers. Have you seen one before?,recommend,cats,1,3
Manx meowing meows occasionally. Manx min weight 8.0. Manx domain cat breeds.,Manx meowing meows occasionally. Manx min weight 8.0. Manx domain cat breeds.,Manx Meows Occasionally 8.0,"

One of my favorite cat breeds is the Manx, which can weight as little as 8.0 and meows occasionally. Do you know this breed?",recommend,cats,1,3
Singapura origin Singapore. Singapura grooming little grooming. Singapura domain cat breeds.,Singapura origin Singapore. Singapura grooming little grooming. Singapura domain cat breeds.,Singapura Singapore Little Grooming," I think you would really like the Singapura cat breed, which originates from Singapore and requires very little grooming. Have you ever heard of it?",recommend,cats,1,3
LaPerm rating okay. LaPerm intelligence intelligent. LaPerm domain cat breeds.,LaPerm rating okay. LaPerm intelligence intelligent. LaPerm domain cat breeds.,Laperm Okay Intelligent, I think you would really like the LaPerm cat breed. It is rated as okay and they are quite intelligent. Have you ever heard of the LaPerm cat breed?,recommend,cats,1,3
Persian children friendly semi kid-friendly. Persian domain cat breeds.,Persian children friendly semi kid-friendly. Persian domain cat breeds.,Persian Semi Kid-Friendly," If you're looking for a pet that is friendly to children, then I recommend the Persian cat. They are semi kid-friendly. Have you ever heard of it?",recommend,cats,1,2
Sokoke other pets friendly very friendly to other pets. Sokoke children friendly most kid-friendly. Sokoke domain cat breeds.,Sokoke other pets friendly very friendly to other pets. Sokoke children friendly most kid-friendly. Sokoke domain cat breeds.,Sokoke Very Friendly To Other Pets Most Kid-Friendly," If you are looking for a pet, I would highly recommend the Sokoke breed of cat. It is very friendly to other pets and especially kid-friendly. Have you heard of them before?",recommend,cats,1,3
Savannah playfulness most playful. Savannah shedding average shedding. Savannah domain cat breeds.,Savannah playfulness most playful. Savannah shedding average shedding. Savannah domain cat breeds.,Savannah Most Playful Average Shedding," When it comes to cats, I highly recommend the Savannah breed as they are the most playful and have an average shedding rate. Have you ever heard of the Savannah cat breed?",recommend,cats,1,3
Foldex playfulness very playful. Foldex min life expectancy 12. Foldex domain cat breeds.,Foldex playfulness very playful. Foldex min life expectancy 12. Foldex domain cat breeds.,Foldex Very Playful 12, I think you'd like a Foldex cat because they are very playful and have a minimum life expectancy of 12 years. Have you ever heard of them?,recommend,cats,1,3
German Rex other pets friendly very friendly to other pets. German Rex rating good. German Rex domain cat breeds.,German Rex other pets friendly very friendly to other pets. German Rex rating good. German Rex domain cat breeds.,German Rex Very Friendly To Other Pets Good,"
I'd highly recommend the German Rex as a pet cat if you're looking for one. It's very friendly towards other pets and has a good rating. Have you heard of it before?",recommend,cats,1,3
Aegean playfulness very playful. Aegean shedding average shedding. Aegean domain cat breeds.,Aegean playfulness very playful. Aegean shedding average shedding. Aegean domain cat breeds.,Aegean Very Playful Average Shedding, I think you would really like the Aegean cat breed. They are known to be very playful and have an average shedding rate. Have you heard of them before?,recommend,cats,1,3
Nebelung min life expectancy 11. Nebelung domain cat breeds.,Nebelung min life expectancy 11. Nebelung domain cat breeds.,Nebelung 11, I think the Nebelung cat breed is really special because of its long life expectancy of 11 years. Have you ever heard of the Nebelung?,recommend,cats,1,2
Lykoi origin United States. Lykoi general health healthy. Lykoi domain cat breeds.,Lykoi origin United States. Lykoi general health healthy. Lykoi domain cat breeds.,Lykoi United States Healthy, Have you ever heard of the Lykoi cat breed? It's from the United States and generally very healthy. Would you like to know more about it?,recommend,cats,1,3
Egyptian Mau general health mainly healthy. Egyptian Mau family friendly most affectionate. Egyptian Mau domain cat breeds.,Egyptian Mau general health mainly healthy. Egyptian Mau family friendly most affectionate. Egyptian Mau domain cat breeds.,Egyptian Mau Mainly Healthy Most Affectionate, I would suggest looking into the Egyptian Mau as they are known to be mainly healthy and generally one of the most affectionate cat breeds. Have you ever heard of this particular breed?,recommend,cats,1,3
Chantilly-Tiffany length Medium. Chantilly-Tiffany domain cat breeds.,Chantilly-Tiffany length Medium. Chantilly-Tiffany domain cat breeds.,Chantilly-Tiffany Medium, I think a cat that is really beautiful is the Chantilly-Tiffany which is of a medium length. Have you ever seen one?,recommend,cats,1,2
Mekong Bobtail family friendly very affectionate. Mekong Bobtail domain cat breeds.,Mekong Bobtail family friendly very affectionate. Mekong Bobtail domain cat breeds.,Mekong Bobtail Very Affectionate, I heard that the Mekong Bobtail is a really friendly and affectionate breed of cat. Do you know of it?,recommend,cats,1,2
York Chocolate min weight 10.0. York Chocolate general health healthy. York Chocolate domain cat breeds.,York Chocolate min weight 10.0. York Chocolate general health healthy. York Chocolate domain cat breeds.,York Chocolate 10.0 Healthy," I think a cat breed that you should look into is the York Chocolate, it has a healthy min weight of 10.0. Have you heard of it before?",recommend,cats,1,3
Japanese Bobtail min weight 6.0. Japanese Bobtail origin China and Japan. Japanese Bobtail domain cat breeds.,Japanese Bobtail min weight 6.0. Japanese Bobtail origin China and Japan. Japanese Bobtail domain cat breeds.,Japanese Bobtail 6.0 China And Japan, I think you would really enjoy seeing the Japanese Bobtail cat breed. It has an origin from Japan and China and it's minimum weight is 6.0. Have you ever seen one?,recommend,cats,1,3
Singapura min weight 4.0. Singapura grooming little grooming. Singapura domain cat breeds.,Singapura min weight 4.0. Singapura grooming little grooming. Singapura domain cat breeds.,Singapura 4.0 Little Grooming," One of the cats I find interesting is the Singapura, as it is the smallest cat breed with an average weight of 4.0. Plus, it requires very little grooming. Have you ever seen a Singapura before?",recommend,cats,1,3
Tonkinese other pets friendly very friendly to other pets. Tonkinese length 12 to 15 inches. Tonkinese domain cat breeds.,Tonkinese other pets friendly very friendly to other pets. Tonkinese length 12 to 15 inches. Tonkinese domain cat breeds.,Tonkinese Very Friendly To Other Pets 12 To 15 Inches, I think you'd like the Tonkinese cat breed. It's very friendly to other pets and can reach up to 12 to 15 inches in length. Have you heard of it?,recommend,cats,1,3
