mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Mandy Moore], gender[female], rating[top rated], awards received[star on Hollywood Walk of Fame])",Mandy Moore gender female. Mandy Moore rating top rated. Mandy Moore awards received star on Hollywood Walk of Fame. Mandy Moore domain tv actor.,Mandy Moore Female Top Rated 'Star On Hollywood Walk Of Fame', Mandy Moore is a top rated female tv actor who has been awarded a star on the Hollywood Walk of Fame.,inform,tv actors,1,4
"inform(name[Lauren German], date of birth[1978], gender[female], place of birth[Huntington Beach], height[average])",Lauren German date of birth 1978. Lauren German gender female. Lauren German place of birth Huntington Beach. Lauren German height average. Lauren German domain tv actor.,Lauren German 1978 Female Huntington Beach Average, Lauren German is a female tv actor born in 1978 in Huntington Beach and of average height.,inform,tv actors,1,5
inform(name[Chris Pratt]),Chris Pratt domain tv actor.,Chris Pratt, Chris Pratt is a tv actor.,inform,tv actors,1,1
"inform(name[Ted Danson], rating[top rated], awards received[star on Hollywood Walk of Fame], gender[male])",Ted Danson rating top rated. Ted Danson awards received star on Hollywood Walk of Fame. Ted Danson gender male. Ted Danson domain tv actor.,Ted Danson Top Rated 'Star On Hollywood Walk Of Fame' Male, Ted Danson is a top rated male tv actor who received a star on the Hollywood Walk of Fame.,inform,tv actors,1,4
"inform(name[Andrew Lincoln], cast member[of The Walking Dead], height[average], date of birth[1973])",Andrew Lincoln cast member of The Walking Dead. Andrew Lincoln height average. Andrew Lincoln date of birth 1973. Andrew Lincoln domain tv actor.,Andrew Lincoln 'The Walking Dead' Average 1973, Andrew Lincoln is a tv actor born in 1973 of average height and is a cast member of The Walking Dead.,inform,tv actors,1,4
"inform(name[Ellen Pompeo], date of birth[1969], rating[top rated], place of birth[Everett])",Ellen Pompeo date of birth 1969. Ellen Pompeo rating top rated. Ellen Pompeo place of birth Everett. Ellen Pompeo domain tv actor.,Ellen Pompeo 1969 Top Rated Everett, Ellen Pompeo is a top rated tv actor born in 1969 in Everett.,inform,tv actors,1,4
"inform(name[William H. Macy], place of birth[Miami], awards received[Primetime Emmy Award for Outstanding Writing for a Miniseries], rating[top rated], date of birth[1950], gender[male], spouse[Felicity Huffman])",William H. Macy place of birth Miami. William H. Macy awards received Primetime Emmy Award for Outstanding Writing for a Miniseries. William H. Macy rating top rated. William H. Macy date of birth 1950. William H. Macy gender male. William H. Macy spouse Felicity Huffman. William H. Macy domain tv actor.,William H. Macy Miami 'Primetime Emmy Award For Outstanding Writing For A Miniseries Top Rated 1950 Male Felicity Huffman, William H. Macy is a top rated male tv actor born in 1950 in Miami. He won the Primetime Emmy Award for Outstanding Writing for a Miniseries and is married to Felicity Huffman.,inform,tv actors,1,7
"inform(name[Sandra Oh], date of birth[1971], rating[top rated])",Sandra Oh date of birth 1971. Sandra Oh rating top rated. Sandra Oh domain tv actor.,Sandra Oh 1971 Top Rated, Sandra Oh is a top rated tv actor born in 1971.,inform,tv actors,1,3
"inform(name[Justin Hartley], height[average], date of birth[1977], rating[highly rated])",Justin Hartley height average. Justin Hartley date of birth 1977. Justin Hartley rating highly rated. Justin Hartley domain tv actor.,Justin Hartley Average 1977 Highly Rated, Justin Hartley is a highly rated tv actor born in 1977 with an average height.,inform,tv actors,1,4
"inform(name[Viola Davis], awards received[Theatre World Award], place of birth[St], gender[female], date of birth[1965], height[average])",Viola Davis awards received Theatre World Award. Viola Davis place of birth St. Matthews. Viola Davis gender female. Viola Davis date of birth 1965. Viola Davis height average. Viola Davis domain tv actor.,Viola Davis 'Theatre World Award' St. Matthews Female 1965 Average, Viola Davis is a female tv actor born in St. Matthews in 1965 of average height. She won the Theatre World Award.,inform,tv actors,1,6
"inform(name[Ellen Pompeo], rating[top rated])",Ellen Pompeo rating top rated. Ellen Pompeo domain tv actor.,Ellen Pompeo Top Rated, Ellen Pompeo is a top rated tv actor.,inform,tv actors,1,2
"inform(name[Colin ODonoghue], place of birth[Drogheda], date of birth[1981], gender[male], rating[moderately rated], height[average])",Colin ODonoghue place of birth Drogheda. Colin ODonoghue date of birth 1981. Colin ODonoghue gender male. Colin ODonoghue rating moderately rated. Colin ODonoghue height average. Colin ODonoghue domain tv actor.,Colin O'Donoghue Drogheda 1981 Male Moderately Rated Average, Colin ODonoghue is a moderately rated male tv actor born in 1981 in Drogheda. He is of average height.,inform,tv actors,1,6
"inform(name[Danai Gurira], height[average], date of birth[1978])",Danai Gurira height average. Danai Gurira date of birth 1978. Danai Gurira domain tv actor.,Danai Gurira Average 1978, Danai Gurira is a tv actor born in 1978 of average height.,inform,tv actors,1,3
"inform(name[Jim Parsons], height[taller])",Jim Parsons height taller. Jim Parsons domain tv actor.,Jim Parsons Taller, Jim Parsons is a taller tv actor.,inform,tv actors,1,2
"inform(name[Jennifer Morrison], date of birth[1979], height[average])",Jennifer Morrison date of birth 1979. Jennifer Morrison height average. Jennifer Morrison domain tv actor.,Jennifer Morrison 1979 Average, Jennifer Morrison is a tv actor born in 1979 of average height.,inform,tv actors,1,3
"inform(name[Aubrey Plaza], spouse[Jeff Baena], date of birth[1984], rating[moderately rated], gender[female])",Aubrey Plaza spouse Jeff Baena. Aubrey Plaza date of birth 1984. Aubrey Plaza rating moderately rated. Aubrey Plaza gender female. Aubrey Plaza domain tv actor.,Aubrey Plaza Jeff Baena 1984 Moderately Rated Female," Aubrey Plaza is a moderately rated female tv actor, born in 1984 and married to Jeff Baena.",inform,tv actors,1,5
"inform(name[William H. Macy], date of birth[1950], height[average], gender[male], rating[top rated])",William H. Macy date of birth 1950. William H. Macy height average. William H. Macy gender male. William H. Macy rating top rated. William H. Macy domain tv actor.,William H. Macy 1950 Average Male Top Rated, William H. Macy is a top rated male tv actor born in 1950 and of average height.,inform,tv actors,1,5
"inform(name[Danai Gurira], place of birth[Grinnell], date of birth[1978], cast member[of The Walking Dead], height[average])",Danai Gurira place of birth Grinnell. Danai Gurira date of birth 1978. Danai Gurira cast member of The Walking Dead. Danai Gurira height average. Danai Gurira domain tv actor.,Danai Gurira Grinnell 1978 'The Walking Dead' Average, Danai Gurira is a tv actor born in Grinnell in 1978 and of average height. She is a cast member of The Walking Dead.,inform,tv actors,1,5
"inform(name[Sterling K. Brown], gender[male], date of birth[1976], rating[top rated], spouse[Ryan Michelle Bathe], height[average])",Sterling K. Brown gender male. Sterling K. Brown date of birth 1976. Sterling K. Brown rating top rated. Sterling K. Brown spouse Ryan Michelle Bathe. Sterling K. Brown height average. Sterling K. Brown domain tv actor.,Sterling K. Brown Male 1976 Top Rated Ryan Michelle Bathe Average, Sterling K. Brown is a top rated male tv actor born in 1976 of average height. He is married to Ryan Michelle Bathe.,inform,tv actors,1,6
"inform(name[Viola Davis], height[average], date of birth[1965], gender[female], rating[top rated], place of birth[St], spouse[Julius Tennon], awards received[star on Hollywood Walk of Fame])",Viola Davis height average. Viola Davis date of birth 1965. Viola Davis gender female. Viola Davis rating top rated. Viola Davis place of birth St. Matthews. Viola Davis spouse Julius Tennon. Viola Davis awards received star on Hollywood Walk of Fame. Viola Davis domain tv actor.,Viola Davis Average 1965 Female Top Rated St. Matthews Julius Tennon 'Star On Hollywood Walk Of Fame'," Viola Davis is a top rated female tv actor, born in 1965 in St. Matthews with an average height. She received a star on the Hollywood Walk of Fame and is married to Julius Tennon.",inform,tv actors,1,8
"inform(name[Winona Ryder], height[shorter], gender[female])",Winona Ryder height shorter. Winona Ryder gender female. Winona Ryder domain tv actor.,Winona Ryder Shorter Female, Winona Ryder is a female tv actor who is shorter in height.,inform,tv actors,1,3
"inform(name[Rami Malek], rating[top rated], gender[male])",Rami Malek rating top rated. Rami Malek gender male. Rami Malek domain tv actor.,Rami Malek Top Rated Male, Rami Malek is a top rated male tv actor.,inform,tv actors,1,3
"inform(name[Danai Gurira], place of birth[Grinnell], date of birth[1978], cast member[of The Walking Dead], height[average], rating[highly_rated], awards received[OkayAfrica 100 Women])",Danai Gurira place of birth Grinnell. Danai Gurira date of birth 1978. Danai Gurira cast member of The Walking Dead. Danai Gurira height average. Danai Gurira rating highly_rated. Danai Gurira awards received OkayAfrica 100 Women. Danai Gurira domain tv actor.,Danai Gurira Grinnell 1978 'The Walking Dead' Average Highly Rated 'Okayafrica 100 Women', Danai Gurira is a highly rated tv actor born in Grinnell in 1978. She is an average height cast member of The Walking Dead and won the OkayAfrica 100 Women award.,inform,tv actors,1,7
"inform(name[Emilia Clarke], gender[female], place of birth[London])",Emilia Clarke gender female. Emilia Clarke place of birth London. Emilia Clarke domain tv actor.,Emilia Clarke Female London, Emilia Clarke is a female tv actor from London.,inform,tv actors,1,3
"inform(name[Nikolaj Coster-Waldau], spouse[Nukâka Coster-Waldau], rating[highly rated], date of birth[1970])",Nikolaj Coster-Waldau spouse Nukâka Coster-Waldau. Nikolaj Coster-Waldau rating highly rated. Nikolaj Coster-Waldau date of birth 1970. Nikolaj Coster-Waldau domain tv actor.,Nikolaj Coster-Waldau Nukâka Coster-Waldau Highly Rated 1970, Nikolaj Coster-Waldau is a highly rated tv actor born in 1970 and is married to Nukâka Coster-Waldau.,inform,tv actors,1,4
"inform(name[Ginnifer Goodwin], rating[moderately rated], place of birth[Memphis], gender[female], spouse[Josh Dallas], date of birth[1978], height[average])",Ginnifer Goodwin rating moderately rated. Ginnifer Goodwin place of birth Memphis. Ginnifer Goodwin gender female. Ginnifer Goodwin spouse Josh Dallas. Ginnifer Goodwin date of birth 1978. Ginnifer Goodwin height average. Ginnifer Goodwin domain tv actor.,Ginnifer Goodwin Moderately Rated Memphis Female Josh Dallas 1978 Average, Ginnifer Goodwin is a moderately rated female tv actor born in 1978 in Memphis with an average height. She is married to Josh Dallas.,inform,tv actors,1,7
"inform(name[Chris Pratt], height[taller], rating[highly_rated], gender[male], date of birth[1979], spouse[Katherine Schwarzenegger], place of birth[Virginia])",Chris Pratt height taller. Chris Pratt rating highly_rated. Chris Pratt gender male. Chris Pratt date of birth 1979. Chris Pratt spouse Katherine Schwarzenegger. Chris Pratt place of birth Virginia. Chris Pratt domain tv actor.,Chris Pratt Taller Highly Rated Male 1979 Katherine Schwarzenegger Virginia, Chris Pratt is a highly rated taller male tv actor born in 1979 in Virginia. He is married to Katherine Schwarzenegger.,inform,tv actors,1,7
"inform(name[Amy Poehler], cast member[of Inside Out], rating[highly_rated], spouse[Will Arnett], place of birth[Newton])",Amy Poehler cast member of Inside Out. Amy Poehler rating highly_rated. Amy Poehler spouse Will Arnett. Amy Poehler place of birth Newton. Amy Poehler domain tv actor.,Amy Poehler 'Inside Out' Highly Rated Will Arnett Newton," Amy Poehler is a highly rated tv actor from Newton, and is a cast member of Inside Out. She is married to Will Arnett.",inform,tv actors,1,5
"inform(name[Kit Harington], spouse[Rose Leslie])",Kit Harington spouse Rose Leslie. Kit Harington domain tv actor.,Kit Harington Rose Leslie, Kit Harington is a tv actor married to Rose Leslie.,inform,tv actors,1,2
"inform(name[Lauren German], date of birth[1978], height[average], rating[lower rated], gender[female])",Lauren German date of birth 1978. Lauren German height average. Lauren German rating lower rated. Lauren German gender female. Lauren German domain tv actor.,Lauren German 1978 Average Lower Rated Female, Lauren German is a lower rated female tv actor born in 1978 and of average height.,inform,tv actors,1,5
"inform(name[Norman Reedus], gender[male], date of birth[1969], cast member[of The Walking Dead], place of birth[Hollywood], height[average], rating[lower rated])",Norman Reedus gender male. Norman Reedus date of birth 1969. Norman Reedus cast member of The Walking Dead. Norman Reedus place of birth Hollywood. Norman Reedus height average. Norman Reedus rating lower rated. Norman Reedus domain tv actor.,Norman Reedus Male 1969 'The Walking Dead' Hollywood Average Lower Rated, Norman Reedus is a lower rated male tv actor born in 1969 in Hollywood with an average height. He is a cast member of The Walking Dead.,inform,tv actors,1,7
"inform(name[Lauren Cohan], date of birth[1982], gender[female], rating[lower rated], cast member[of The Walking Dead])",Lauren Cohan date of birth 1982. Lauren Cohan gender female. Lauren Cohan rating lower rated. Lauren Cohan cast member of The Walking Dead. Lauren Cohan domain tv actor.,Lauren Cohan 1982 Female Lower Rated 'The Walking Dead', Lauren Cohan is a lower rated female tv actor born in 1982. She is a cast member of The Walking Dead.,inform,tv actors,1,5
"inform(name[Sandra Oh], rating[top rated], cast member[of Killing Eve], gender[female], height[average])",Sandra Oh rating top rated. Sandra Oh cast member of Killing Eve. Sandra Oh gender female. Sandra Oh height average. Sandra Oh domain tv actor.,Sandra Oh Top Rated 'Killing Eve' Female Average," Sandra Oh is a top rated female tv actor of average height, best known for her role in Killing Eve.",inform,tv actors,1,5
"inform(name[Billy Bob Thornton], place of birth[Hot Springs], rating[top rated], date of birth[1955], gender[male], spouse[Connie Angland], awards received[star on Hollywood Walk of Fame])",Billy Bob Thornton place of birth Hot Springs. Billy Bob Thornton rating top rated. Billy Bob Thornton date of birth 1955. Billy Bob Thornton gender male. Billy Bob Thornton spouse Connie Angland. Billy Bob Thornton awards received star on Hollywood Walk of Fame. Billy Bob Thornton domain tv actor.,Billy Bob Thornton Hot Springs Top Rated 1955 Male Connie Angland 'Star On Hollywood Walk Of Fame', Billy Bob Thornton is a top rated male tv actor born in 1955 in Hot Springs. He has a star on the Hollywood Walk of Fame and is married to Connie Angland.,inform,tv actors,1,7
"inform(name[Winona Ryder], date of birth[1971], awards received[Golden Globe Award for Best Supporting Actress – Motion Picture])",Winona Ryder date of birth 1971. Winona Ryder awards received Golden Globe Award for Best Supporting Actress – Motion Picture. Winona Ryder domain tv actor.,Winona Ryder 1971 'Golden Globe Award For Best Supporting Actress – Motion Picture', Winona Ryder is a tv actor born in 1971 who won the Golden Globe Award for Best Supporting Actress – Motion Picture.,inform,tv actors,1,3
"inform(name[Timothy Olyphant], gender[male], rating[highly_rated], date of birth[1968], height[average], awards received[Theatre World Award], place of birth[Honolulu])",Timothy Olyphant gender male. Timothy Olyphant rating highly_rated. Timothy Olyphant date of birth 1968. Timothy Olyphant height average. Timothy Olyphant awards received Theatre World Award. Timothy Olyphant place of birth Honolulu. Timothy Olyphant domain tv actor.,Timothy Olyphant Male Highly Rated 1968 Average 'Theatre World Award' Honolulu, Timothy Olyphant is a highly rated male tv actor born in 1968 in Honolulu with an average height. He has received the Theatre World Award.,inform,tv actors,1,7
"inform(name[Lena Headey], place of birth[Hamilton], gender[female], date of birth[1973], rating[highly rated], spouse[Peter Loughran], height[average])",Lena Headey place of birth Hamilton. Lena Headey gender female. Lena Headey date of birth 1973. Lena Headey rating highly rated. Lena Headey spouse Peter Loughran. Lena Headey height average. Lena Headey domain tv actor.,Lena Headey Hamilton Female 1973 Highly Rated Peter Loughran Average," Lena Headey is a highly rated female tv actor from Hamilton, born in 1973 with an average height. She is married to Peter Loughran.",inform,tv actors,1,7
"inform(name[Rami Malek], place of birth[Los Angeles], height[average], awards received[Satellite Award for Best Actor – Motion Picture], rating[top rated], date of birth[1981], gender[male])",Rami Malek place of birth Los Angeles. Rami Malek height average. Rami Malek awards received Satellite Award for Best Actor – Motion Picture. Rami Malek rating top rated. Rami Malek date of birth 1981. Rami Malek gender male. Rami Malek domain tv actor.,Rami Malek Los Angeles Average 'Satellite Award For Best Actor – Motion Picture' Top Rated 1981 Male, Rami Malek is a top rated male tv actor born in 1981 in Los Angeles with an average height. He won the Satellite Award for Best Actor – Motion Picture.,inform,tv actors,1,7
"inform(name[Aimee Garcia], date of birth[1978], cast member[of Lucifer], rating[moderately rated])",Aimee Garcia date of birth 1978. Aimee Garcia cast member of Lucifer. Aimee Garcia rating moderately rated. Aimee Garcia domain tv actor.,Aimee Garcia 1978 'Lucifer' Moderately Rated, Aimee Garcia is a moderately rated tv actor born in 1978 and is a cast member of Lucifer.,inform,tv actors,1,4
"inform(name[Melissa McBride], place of birth[Lexington])",Melissa McBride place of birth Lexington. Melissa McBride domain tv actor.,Melissa Mcbride Lexington, Melissa McBride is a tv actor from Lexington.,inform,tv actors,1,2
"inform(name[Tobias Menzies], gender[male], date of birth[1974])",Tobias Menzies gender male. Tobias Menzies date of birth 1974. Tobias Menzies domain tv actor.,Tobias Menzies Male 1974, Tobias Menzies is a male TV actor born in 1974.,inform,tv actors,1,3
"inform(name[Kit Harington], spouse[Rose Leslie], place of birth[Acton], date of birth[1986])",Kit Harington spouse Rose Leslie. Kit Harington place of birth Acton. Kit Harington date of birth 1986. Kit Harington domain tv actor.,Kit Harington Rose Leslie Acton 1986, Kit Harington is a tv actor born in 1986 in Acton and married to Rose Leslie.,inform,tv actors,1,4
"inform(name[Rob Lowe], date of birth[1964])",Rob Lowe date of birth 1964. Rob Lowe domain tv actor.,Rob Lowe 1964, Rob Lowe is a tv actor born in 1964.,inform,tv actors,1,2
"inform(name[Rashida Jones], place of birth[Los Angeles], date of birth[1976], rating[lower rated], gender[female])",Rashida Jones place of birth Los Angeles. Rashida Jones date of birth 1976. Rashida Jones rating lower rated. Rashida Jones gender female. Rashida Jones domain tv actor.,Rashida Jones Los Angeles 1976 Lower Rated Female, Rashida Jones is a lower rated female tv actor born in Los Angeles in 1976.,inform,tv actors,1,5
"inform(name[Nikolaj Coster-Waldau], height[average])",Nikolaj Coster-Waldau height average. Nikolaj Coster-Waldau domain tv actor.,Nikolaj Coster-Waldau Average, Nikolaj Coster-Waldau is an average-height tv actor.,inform,tv actors,1,2
"inform(name[Melissa McBride], rating[highly_rated], height[average], date of birth[1965])",Melissa McBride rating highly_rated. Melissa McBride height average. Melissa McBride date of birth 1965. Melissa McBride domain tv actor.,Melissa Mcbride Highly Rated Average 1965, Melissa McBride is a highly rated tv actor born in 1965 of average height.,inform,tv actors,1,4
"inform(name[Ted Danson], place of birth[San Diego], date of birth[1947], awards received[star on Hollywood Walk of Fame])",Ted Danson place of birth San Diego. Ted Danson date of birth 1947. Ted Danson awards received star on Hollywood Walk of Fame. Ted Danson domain tv actor.,Ted Danson San Diego 1947 'Star On Hollywood Walk Of Fame', Ted Danson is a tv actor born in San Diego in 1947. He was awarded a star on the Hollywood Walk of Fame.,inform,tv actors,1,4
"inform(name[Jeffrey Dean Morgan], awards received[MTV Movie Award for Best Villain])",Jeffrey Dean Morgan awards received MTV Movie Award for Best Villain. Jeffrey Dean Morgan domain tv actor.,Jeffrey Dean Morgan 'Mtv Movie Award For Best Villain', Jeffrey Dean Morgan is a tv actor who won the MTV Movie Award for Best Villain.,inform,tv actors,1,2
"inform(name[Aubrey Plaza], height[average], date of birth[1984], place of birth[Wilmington], spouse[Jeff Baena], gender[female])",Aubrey Plaza height average. Aubrey Plaza date of birth 1984. Aubrey Plaza place of birth Wilmington. Aubrey Plaza spouse Jeff Baena. Aubrey Plaza gender female. Aubrey Plaza domain tv actor.,Aubrey Plaza Average 1984 Wilmington Jeff Baena Female," Aubrey Plaza is a female tv actor born in 1984 in Wilmington, of average height. She is married to Jeff Baena.",inform,tv actors,1,6
"inform(name[Jodie Comer], height[taller], awards received[British Academy Television Award for Best Actress], place of birth[Liverpool], gender[female], rating[top rated], date of birth[1993])",Jodie Comer height taller. Jodie Comer awards received British Academy Television Award for Best Actress. Jodie Comer place of birth Liverpool. Jodie Comer gender female. Jodie Comer rating top rated. Jodie Comer date of birth 1993. Jodie Comer domain tv actor.,Jodie Comer Taller 'British Academy Television Award For Best Actress' Liverpool Female Top Rated 1993, Jodie Comer is a top rated female tv actor born in 1993 in Liverpool. She is taller in height and won the British Academy Television Award for Best Actress.,inform,tv actors,1,7
"inform(name[Aziz Ansari], rating[highly_rated], height[average], gender[male])",Aziz Ansari rating highly_rated. Aziz Ansari height average. Aziz Ansari gender male. Aziz Ansari domain tv actor.,Aziz Ansari Highly Rated Average Male, Aziz Ansari is a highly rated male tv actor of average height.,inform,tv actors,1,4
"inform(name[Jim Parsons], cast member[of Hidden Figures], date of birth[1973], height[taller], rating[top rated], place of birth[St], gender[male])","Jim Parsons cast member of Hidden Figures. Jim Parsons date of birth 1973. Jim Parsons height taller. Jim Parsons rating top rated. Jim Parsons place of birth St. Joseph Medical Center (Houston, Texas). Jim Parsons gender male. Jim Parsons domain tv actor.","Jim Parsons 'Hidden Figures' 1973 Taller Top Rated St. Joseph Medical Center (Houston, Texas) Male"," Jim Parsons is a top rated male tv actor born in 1973 at St. Joseph Medical Center (Houston, Texas). He is taller and was a cast member of Hidden Figures.",inform,tv actors,1,7
"inform(name[Mandy Moore], place of birth[Nashua], awards received[star on Hollywood Walk of Fame], spouse[Taylor Goldsmith], height[taller], gender[female])",Mandy Moore place of birth Nashua. Mandy Moore awards received star on Hollywood Walk of Fame. Mandy Moore spouse Taylor Goldsmith. Mandy Moore height taller. Mandy Moore gender female. Mandy Moore domain tv actor.,Mandy Moore Nashua 'Star On Hollywood Walk Of Fame' Taylor Goldsmith Taller Female, Mandy Moore is a taller female tv actor from Nashua. She has been awarded a star on the Hollywood Walk of Fame and is married to Taylor Goldsmith.,inform,tv actors,1,6
"inform(name[Jodie Comer], date of birth[1993], height[taller], gender[female], place of birth[Liverpool])",Jodie Comer date of birth 1993. Jodie Comer height taller. Jodie Comer gender female. Jodie Comer place of birth Liverpool. Jodie Comer domain tv actor.,Jodie Comer 1993 Taller Female Liverpool, Jodie Comer is a taller female tv actor born in 1993 in Liverpool.,inform,tv actors,1,5
"inform(name[David Harbour], place of birth[White Plains], date of birth[1975], gender[male], height[average], rating[highly rated])",David Harbour place of birth White Plains. David Harbour date of birth 1975. David Harbour gender male. David Harbour height average. David Harbour rating highly rated. David Harbour domain tv actor.,David Harbour White Plains 1975 Male Average Highly Rated, David Harbour is a highly rated male tv actor born in 1975 in White Plains and is of average height.,inform,tv actors,1,6
"inform(name[Nikolaj Coster-Waldau], gender[male], date of birth[1970], spouse[Nukâka Coster-Waldau], place of birth[Rudkøbing], height[average], rating[highly rated])",Nikolaj Coster-Waldau gender male. Nikolaj Coster-Waldau date of birth 1970. Nikolaj Coster-Waldau spouse Nukâka Coster-Waldau. Nikolaj Coster-Waldau place of birth Rudkøbing. Nikolaj Coster-Waldau height average. Nikolaj Coster-Waldau rating highly rated. Nikolaj Coster-Waldau domain tv actor.,Nikolaj Coster-Waldau Male 1970 Nukâka Coster-Waldau Rudkøbing Average Highly Rated, Nikolaj Coster-Waldau is a highly rated male tv actor born in 1970 in Rudkøbing with an average height. He is married to Nukâka Coster-Waldau.,inform,tv actors,1,7
"inform(name[David Harbour], spouse[Lily Allen], gender[male], height[average], date of birth[1975], cast member[of Stranger Things])",David Harbour spouse Lily Allen. David Harbour gender male. David Harbour height average. David Harbour date of birth 1975. David Harbour cast member of Stranger Things. David Harbour domain tv actor.,David Harbour Lily Allen Male Average 1975 'Stranger Things', David Harbour is a male tv actor of average height born in 1975 and cast member of Stranger Things. He is married to Lily Allen.,inform,tv actors,1,6
"inform(name[Johnny Galecki], awards received[Theatre World Award], gender[male], cast member[of The Big Bang Theory])",Johnny Galecki awards received Theatre World Award. Johnny Galecki gender male. Johnny Galecki cast member of The Big Bang Theory. Johnny Galecki domain tv actor.,Johnny Galecki 'Theatre World Award' Male 'The Big Bang Theory', Johnny Galecki is a male tv actor who is part of the cast of The Big Bang Theory and has been awarded the Theatre World Award.,inform,tv actors,1,4
"inform(name[Chandra Wilson], place of birth[Houston], rating[top rated], date of birth[1969], awards received[Theatre World Award], gender[female])",Chandra Wilson place of birth Houston. Chandra Wilson rating top rated. Chandra Wilson date of birth 1969. Chandra Wilson awards received Theatre World Award. Chandra Wilson gender female. Chandra Wilson domain tv actor.,Chandra Wilson Houston Top Rated 1969 'Theatre World Award' Female," Chandra Wilson is a top rated female tv actor born in 1969 in Houston, who won the Theatre World Award.",inform,tv actors,1,6
"inform(name[David Harbour], height[average], gender[male], date of birth[1975], spouse[Lily Allen], cast member[of Quantum of Solace], rating[highly rated], place of birth[White Plains])",David Harbour height average. David Harbour gender male. David Harbour date of birth 1975. David Harbour spouse Lily Allen. David Harbour cast member of Quantum of Solace. David Harbour rating highly rated. David Harbour place of birth White Plains. David Harbour domain tv actor.,David Harbour Average Male 1975 Lily Allen 'Quantum Of Solace' Highly Rated White Plains, David Harbour is a highly rated male tv actor born in 1975 in White Plains with an average height. He was a cast member of Quantum of Solace and is married to Lily Allen.,inform,tv actors,1,8
"inform(name[Finn Wolfhard], place of birth[Vancouver], gender[male], height[average])",Finn Wolfhard place of birth Vancouver. Finn Wolfhard gender male. Finn Wolfhard height average. Finn Wolfhard domain tv actor.,Finn Wolfhard Vancouver Male Average, Finn Wolfhard is a male tv actor from Vancouver of average height.,inform,tv actors,1,4
"inform(name[Amy Poehler], cast member[of Inside Out], date of birth[1971])",Amy Poehler cast member of Inside Out. Amy Poehler date of birth 1971. Amy Poehler domain tv actor.,Amy Poehler 'Inside Out' 1971, Amy Poehler is a tv actor born in 1971 and a cast member of Inside Out.,inform,tv actors,1,3
"inform(name[Melissa McBride], rating[highly_rated])",Melissa McBride rating highly_rated. Melissa McBride domain tv actor.,Melissa Mcbride Highly Rated, Melissa McBride is a highly rated tv actor.,inform,tv actors,1,2
"inform(name[Pedro Pascal], gender[male], date of birth[1975], place of birth[Santiago], height[average], awards received[Back Stage Garland Awards], rating[highly_rated])",Pedro Pascal gender male. Pedro Pascal date of birth 1975. Pedro Pascal place of birth Santiago. Pedro Pascal height average. Pedro Pascal awards received Back Stage Garland Awards. Pedro Pascal rating highly_rated. Pedro Pascal domain tv actor.,Pedro Pascal Male 1975 Santiago Average 'Back Stage Garland Awards' Highly Rated, Pedro Pascal is a highly rated male tv actor born in 1975 in Santiago with an average height. He received the Back Stage Garland Awards.,inform,tv actors,1,7
"inform(name[Tom Ellis], cast member[of Lucifer], place of birth[Cardiff], date of birth[1978], gender[male])",Tom Ellis cast member of Lucifer. Tom Ellis place of birth Cardiff. Tom Ellis date of birth 1978. Tom Ellis gender male. Tom Ellis domain tv actor.,Tom Ellis 'Lucifer' Cardiff 1978 Male," Tom Ellis is a male tv actor from Cardiff, born in 1978 and is a cast member of the tv show ‘Lucifer’.",inform,tv actors,1,5
"inform(name[Josh Dallas], place of birth[Louisville], spouse[Ginnifer Goodwin], date of birth[1978])",Josh Dallas place of birth Louisville. Josh Dallas spouse Ginnifer Goodwin. Josh Dallas date of birth 1978. Josh Dallas domain tv actor.,Josh Dallas Louisville Ginnifer Goodwin 1978, Josh Dallas is a tv actor born in Louisville in 1978 and married to Ginnifer Goodwin.,inform,tv actors,1,4
"inform(name[Jeffrey Dean Morgan], place of birth[Seattle], rating[highly_rated], spouse[Hilarie Burton], awards received[MTV Movie Award for Best Villain])",Jeffrey Dean Morgan place of birth Seattle. Jeffrey Dean Morgan rating highly_rated. Jeffrey Dean Morgan spouse Hilarie Burton. Jeffrey Dean Morgan awards received MTV Movie Award for Best Villain. Jeffrey Dean Morgan domain tv actor.,Jeffrey Dean Morgan Seattle Highly Rated Hilarie Burton 'Mtv Movie Award For Best Villain', Jeffrey Dean Morgan is a highly rated tv actor from Seattle. He is married to Hilarie Burton and won the MTV Movie Award for Best Villain.,inform,tv actors,1,5
"inform(name[Ellen Pompeo], rating[top rated], height[average], date of birth[1969], place of birth[Everett], gender[female])",Ellen Pompeo rating top rated. Ellen Pompeo height average. Ellen Pompeo date of birth 1969. Ellen Pompeo place of birth Everett. Ellen Pompeo gender female. Ellen Pompeo domain tv actor.,Ellen Pompeo Top Rated Average 1969 Everett Female," Ellen Pompeo is a top rated female TV actor, born in 1969 in Everett with an average height.",inform,tv actors,1,6
"inform(name[Chandra Wilson], place of birth[Houston], awards received[Theatre World Award], rating[top rated], height[shorter])",Chandra Wilson place of birth Houston. Chandra Wilson awards received Theatre World Award. Chandra Wilson rating top rated. Chandra Wilson height shorter. Chandra Wilson domain tv actor.,Chandra Wilson Houston 'Theatre World Award' Top Rated Shorter, Chandra Wilson is a top rated tv actor from Houston. She is shorter in height and has won the Theatre World Award.,inform,tv actors,1,5
