mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Matt Nathanson], genre[folk music], name[Stoja], genre[folk music])",Matt Nathanson genre folk music. Stoja genre folk music. Run performer Matt Nathanson. Not Colored Too Perfect performer Matt Nathanson.,Matt Nathanson folk music Stoja Run Not Colored Too Perfect,"
Matt Nathanson is a folk music artist who is best known for his songs Run and Not Colored Too Perfect.",inform,musicians,1,4
"inform(name[Sacha Distel], country of citizenship[France], record label[Philips Records], record label[RCA Victor], record label[EMI], award received[Knight of the Legion of Honour], name[France], award received[Lagun Onari])",Sacha Distel country of citizenship France. France award received Lagun Onari. Sacha Distel record label Philips Records. Sacha Distel record label RCA Victor. Sacha Distel record label EMI. Sacha Distel award received Knight of the Legion of Honour.,Sacha Distel France Lagun Onari Philips Records RCA Victor EMI Knight of the Legion of Honour," Sacha Distel, a France artist, have released his music in Philips Records, RCA Victor and EMI. He was also awarded the Lagun Onari and Knight of the Legion of Honour.",inform,musicians,1,6
"give_opinion(name[Harry Styles], rating[okay], genre[pop music])",Harry Styles rating okay. Harry Styles genre pop music.,okay Harry Styles pop music,I think that Harry Styles is an okay pop music artist.,give_opinion,musicians,1,2
"inform(name[Lady Gaga], award received[Academy Award for Best Original Song], award received[MTV Video Music Award for Best Visual Effects], award received[MTV Video Music Award for Best Collaboration], award received[Grammy Award for Best Traditional Pop Vocal Album], award received[MTV Video Music Award for Best Female Video], name[Eminem], award received[Academy Award for Best Original Song], name[Mark Ronson], award received[Academy Award for Best Original Song])",Lady Gaga award received Academy Award for Best Original Song. Eminem award received Academy Award for Best Original Song. Lady Gaga award received MTV Video Music Award for Best Visual Effects. Lady Gaga award received MTV Video Music Award for Best Collaboration. Lady Gaga award received Grammy Award for Best Traditional Pop Vocal Album. Lady Gaga award received MTV Video Music Award for Best Female Video. Mark Ronson award received Academy Award for Best Original Song.,Lady Gaga Academy Award for Best Original Song Eminem MTV Video Music Award for Best Visual Effects MTV Video Music Award for Best Collaboration Grammy Award for Best Traditional Pop Vocal Album MTV Video Music Award for Best Female Video Mark Ronson,"
Lady Gaga has won multiple awards, including the Academy Award for Best Original Song, the MTV Video Music Award for Best Visual Effects, the MTV Video Music Award for Best Collaboration, Grammy Award for Best Traditional Pop Vocal Album, and the MTV Video Music Award for Best Female Video. Mark Ronson has also won the Academy Award for Best Original Song.",inform,musicians,1,7
"inform(name[Terry Callier], genre[jazz], record label[Cadet Records], name[Alexia Vassiliou], genre[jazz], name[Ann Hampton Callaway], genre[jazz], name[Zaz], genre[jazz])",Terry Callier genre jazz. Alexia Vassiliou genre jazz. Terry Callier record label Cadet Records. Fire on Ice performer Terry Callier. Ann Hampton Callaway genre jazz. Zaz genre jazz.,Terry Callier jazz Alexia Vassiliou Cadet Records Fire on Ice Ann Hampton Callaway Zaz,"
Terry Callier, Alexia Vassiliou, Ann Hampton Callaway and Zaz are jazz musicians. Terry Callier also released Fire on Ice under Cadet Records label.",inform,musicians,1,6
"inform(name[Paul McCartney], award received[Genesis Award], award received[Grammy Lifetime Achievement Award], country of citizenship[United Kingdom], award received[Academy Award for Best Original Score], name[Peter Gabriel], award received[Genesis Award])",Paul McCartney award received Genesis Award. Peter Gabriel award received Genesis Award. Paul McCartney award received Grammy Lifetime Achievement Award. Paul McCartney country of citizenship United Kingdom. Paul McCartney award received Academy Award for Best Original Score.,Paul McCartney Genesis Award Peter Gabriel Grammy Lifetime Achievement Award United Kingdom Academy Award for Best Original Score," Paul McCartney, who is from the United Kingdom, have received the Genesis Award, a Grammy Lifetime Achievement Award, and an Academy Award for Best Original Score.",inform,musicians,1,5
"verify_attribute(name[Selena Gomez], rating[excellent], genre[pop music])",Selena Gomez rating excellent. Selena Gomez genre pop music.,excellent Selena Gomez pop music,You told me Selena Gomez is excellent. Do you feel the same about other pop music artists?,verify_attribute,musicians,1,2
"inform(name[Kendrick Lamar], genre[conscious hip hop], genre[jazz rap], genre[alternative hip hop], name[Nayt], genre[conscious hip hop], name[KRS-One], genre[conscious hip hop], name[Canserbero], genre[conscious hip hop])",Kendrick Lamar genre conscious hip hop. Nayt genre conscious hip hop. Kendrick Lamar genre jazz rap. Kendrick Lamar genre alternative hip hop. KRS-One genre conscious hip hop. Canserbero genre conscious hip hop.,Kendrick Lamar conscious hip hop Nayt jazz rap alternative hip hop KRS-One Canserbero,"
Kendrick Lamar is a musician who produces conscious hip hop, jazz rap and alternative hip hop. Other conscious hip hop artists include Nayt, KRS-One and Canserbero.",inform,musicians,1,6
"inform(name[Jennifer Connelly], award received[Academy Award for Best Supporting Actress], country of citizenship[United States of America], genre[drama film], name[Whoopi Goldberg], award received[Academy Award for Best Supporting Actress], name[Kim Basinger], award received[Academy Award for Best Supporting Actress])",Jennifer Connelly award received Academy Award for Best Supporting Actress. Whoopi Goldberg award received Academy Award for Best Supporting Actress. Betty Ross performer Jennifer Connelly. Karen performer Jennifer Connelly. Jennifer Connelly country of citizenship United States of America. Jennifer Connelly genre drama film. Kim Basinger award received Academy Award for Best Supporting Actress.,Jennifer Connelly Academy Award for Best Supporting Actress Whoopi Goldberg Betty Ross Karen United States of America drama film Kim Basinger,Jennifer Connelly is an American drama film artist whose work include playing Betty Ross and Karen. She won an Academy Award for Best Supporting Actress. Other actresses who won the award include Whoopi Goldberg and Kim Basinger.,inform,musicians,1,7
"inform(name[Uffie], genre[electropop], name[Denisse Guerrero Flores], genre[electropop], name[MakSim], genre[electropop])",Uffie genre electropop. Denisse Guerrero Flores genre electropop. MakSim genre electropop.,Uffie electropop Denisse Guerrero Flores MakSim," Uffie, Denisse Guerrero Flores and MakSim are Electropop artists.",inform,musicians,1,3
"give_opinion(name[Ricki-Lee], rating[okay])",Ricki-Lee rating okay. Can't Sing a Different Song performer Ricki-Lee.,okay Ricki-Lee Can't Sing a Different Song," Ricki-Lee did an okay job with her song ""Can't Sing a Different Song"".",give_opinion,musicians,1,2
"inform(name[Michael Jackson], genre[hard rock], genre[dance-pop], genre[dance music], name[Ozzy Osbourne], genre[hard rock], name[Axl Rose], genre[hard rock])",Michael Jackson genre hard rock. Ozzy Osbourne genre hard rock. Michael Jackson genre dance-pop. Michael Jackson genre dance music. Axl Rose genre hard rock.,Michael Jackson hard rock Ozzy Osbourne dance-pop dance music Axl Rose,"
Michael Jackson, Ozzy Osbourne and Axl Rose are all hard rock artists, with Michael Jackson also being good at dance-pop and dance music.",inform,musicians,1,5
"inform(name[Selena Gomez], genre[rock music], genre[heavy metal], genre[dance-pop], name[Clarence Clemons], genre[rock music], name[Gil Ofarim], genre[rock music])",Selena Gomez genre rock music. Clarence Clemons genre rock music. Selena Gomez genre heavy metal. Selena Gomez genre dance-pop. Gil Ofarim genre rock music.,Selena Gomez rock music Clarence Clemons heavy metal dance-pop Gil Ofarim," Selena Gomez, Clarence Clemons, and Gil Ofarim are all rock musicians, while Selena Gomez also plays heavy metal and dance-pop.",inform,musicians,1,5
"verify_attribute(name[Kanye West], rating[excellent], genre[art pop], name[David Bowie], genre[art pop])",Kanye West rating excellent. Kanye West genre art pop. David Bowie genre art pop.,excellent Kanye West art pop David Bowie," Since you enjoy listening to Kanye West's art pop music, do you like other art pop artists as well?",verify_attribute,musicians,1,3
"verify_attribute(name[Elton John], rating[excellent], award received[Rock and Roll Hall of Fame], genre[soft rock])",Elton John rating excellent. Elton John award received Rock and Roll Hall of Fame. Elton John genre soft rock.,excellent Elton John Rock and Roll Hall of Fame soft rock,You said Elton John is excellent. Do you have the same feeling for other soft rock artist who got Rock and Roll Hall of Fame?,verify_attribute,musicians,1,3
"suggest(name[Paul McCartney], award received[Genesis Award], name[Jacques Cousteau], award received[Genesis Award])",Paul McCartney award received Genesis Award. Jacques Cousteau award received Genesis Award.,Paul McCartney Genesis Award Jacques Cousteau,"
Do you know any figures that have received the Genesis Award, like Paul McCartney or Jacques Cousteau?",suggest,musicians,1,2
"inform(name[Elton John], award received[Order of the British Empire], name[Kate Bush], award received[Order of the British Empire], name[Elton John award received Academy], awards[], name[Elton John award received Grammy], awards[], name[Paul McCartney], award received[Order of the British Empire], name[Kylie Minogue], award received[Order of the British Empire])",Elton John award received Order of the British Empire. Kate Bush award received Order of the British Empire. Elton John award received Academy Awards. Elton John award received Grammy Awards. Paul McCartney award received Order of the British Empire. Kylie Minogue award received Order of the British Empire.,Elton John Order of the British Empire Kate Bush Academy Awards Grammy Awards Paul McCartney Kylie Minogue," Elton John, Kate Bush, Paul McCartney, and Kylie Minogue have all received the Order of the British Empire award. Elton John has also won an Academy Award and Grammy Award.",inform,musicians,1,6
"inform(name[Luther Campbell], genre[hip hop music], record label[Luke Records], name[Kelly Rowland], genre[hip hop music], name[Ice Cube], genre[hip hop music], name[Mac Miller], genre[hip hop music])",Luther Campbell genre hip hop music. Kelly Rowland genre hip hop music. Luther Campbell record label Luke Records. Freak for Life performer Luther Campbell. The Luke LP performer Luther Campbell. Ice Cube genre hip hop music. Mac Miller genre hip hop music.,Luther Campbell hip hop music Kelly Rowland Luke Records Freak for Life The Luke LP Ice Cube Mac Miller," Luther Campbell and Kelly Rowland are both hip hop music artists, signed to Luke Records. Luther Campbell's works include Freak for Life and The Luke LP, while Ice Cube and Mac Miller are also hip hop music artists.",inform,musicians,1,7
"inform(name[Jennifer Connelly], award received[BAFTA Award for Best Actress in a Supporting Role], award received[Academy Award for Best Supporting Actress], name[Jodie Foster], award received[BAFTA Award for Best Actress in a Supporting Role])",Jennifer Connelly award received BAFTA Award for Best Actress in a Supporting Role. Jodie Foster award received BAFTA Award for Best Actress in a Supporting Role. Jennifer Connelly award received Academy Award for Best Supporting Actress.,Jennifer Connelly BAFTA Award for Best Actress in a Supporting Role Jodie Foster Academy Award for Best Supporting Actress,"
Jennifer Connelly has won the BAFTA Award for Best Actress in a Supporting Role and the Academy Award for Best Supporting Actress. Jodie Foster has won the BAFTA Award for Best Actress in a Supporting Role.",inform,musicians,1,3
"recommend(name[Kip Moore], genre[country music], name[Don Henley], genre[country music])",Kip Moore genre country music. Don Henley genre country music.,Kip Moore country music Don Henley,Have you listened to country music? I'd recommend Kip Moore and Don Henley if you haven't.,recommend,musicians,1,2
"request_explanation(name[Satellite], awards[rating good], name[Jeffrey Tambor award received Satellite], awards[])",Satellite Awards rating good. Jeffrey Tambor award received Satellite Awards.,good Satellite Awards Jeffrey Tambor,What made Jeffrey Tambor's performance receive a good rating from the Satellite Awards?,request_explanation,musicians,1,2
"inform(name[Hoku], genre[soul music], record label[Geffen Records], date of birth[1981-06-10T00:00:00Z], date of birth[1981-06-10T00:00:00Z], date of birth[1981-06-10T00:00:00Z], name[George Michael], genre[soul music], name[Todd Rundgren], genre[soul music])",Hoku genre soul music. George Michael genre soul music. Hoku record label Geffen Records. Hoku date of birth 1981-06-10T00:00:00Z. Hoku date of birth 1981-06-10T00:00:00Z. Hoku date of birth 1981-06-10T00:00:00Z. Todd Rundgren genre soul music.,Hoku soul music George Michael Geffen Records 1981-06-10T00:00:00Z 1981-06-10T00:00:00Z 1981-06-10T00:00:00Z Todd Rundgren,"
Hoku is a soul music artist signed with Geffen Records born in 1981. George Michael and Todd Rundgren also belong to the same genre.",inform,musicians,1,7
"inform(name[Zella Day], genre[indie pop], country of citizenship[United States of America], name[Meiko], genre[indie pop])",Zella Day genre indie pop. Meiko genre indie pop. Zella Day country of citizenship United States of America. East of Eden performer Zella Day. Kicker performer Zella Day.,Zella Day indie pop Meiko United States of America East of Eden Kicker,Zella Day is an American Indie Pop artist who performed East of Eden and Kicker.,inform,musicians,1,5
"verify_attribute(name[Zella Day], rating[okay])",Zella Day rating okay. Hypnotic performer Zella Day.,okay Zella Day Hypnotic,You said Hypnotic by Zella Day was okay. Do you feel the same way about other Zella Day's music?,verify_attribute,musicians,1,2
"give_opinion(name[Haricharan], rating[okay], genre[Carnatic music], genre[folk-pop])",Haricharan rating okay. Haricharan genre Carnatic music. Haricharan genre folk-pop.,okay Haricharan Carnatic music folk-pop,Haricharan is an okay musician who performs both Carnatic music and folk-pop.,give_opinion,musicians,1,3
"recommend(name[Christine McVie], genre[blues], name[Billie Holiday], genre[blues])",Christine McVie genre blues. Billie Holiday genre blues.,Christine McVie blues Billie Holiday," If you like blues, you should check out Christine McVie and Billie Holiday.",recommend,musicians,1,2
"inform(name[Haricharan], genre[Carnatic music], genre[Indian pop], name[Hariharan], genre[Carnatic music])",Haricharan genre Carnatic music. Hariharan genre Carnatic music. Haricharan genre Indian pop.,Haricharan Carnatic music Hariharan Indian pop,Haricharan is a Carnatic and Indian Pop music artist.,inform,musicians,1,3
"inform(name[Uffie], genre[electropop], record label[Ed Banger Records], record label[Elektra], country of citizenship[France], name[All the Things She Said], genre[electropop], name[France], award received[The Economist country of the year])",Uffie genre electropop. All the Things She Said genre electropop. Uffie record label Ed Banger Records. Uffie record label Elektra. Uffie country of citizenship France. France award received The Economist country of the year.,Uffie electropop All the Things She Said Ed Banger Records Elektra France The Economist country of the year," Uffie, an electropop artist from France, is signed to Elektra and Ed Banger Records. She has received The Economist Country of the Year award.",inform,musicians,1,6
"inform(name[Harry Styles], genre[Britpop], date of birth[1994-02-01T00:00:00Z], record label[Columbia Records], genre[soft rock], genre[soft rock], name[Liam Gallagher], genre[Britpop])",Harry Styles genre Britpop. Liam Gallagher genre Britpop. Harry Styles date of birth 1994-02-01T00:00:00Z. Harry Styles record label Columbia Records. Harry Styles performer Harry Styles. Harry Styles genre soft rock. Harry Styles genre soft rock.,Harry Styles Britpop Liam Gallagher 1994-02-01T00:00:00Z Columbia Records Harry Styles soft rock soft rock,Harry Styles is a Britpop and soft rock artist who was born on 1994-02-01T00:00:00Z and singed with Columbia Records. His notable work include Harry Styles.,inform,musicians,1,7
"verify_attribute(name[Aaron Carter], rating[okay], genre[pop music])",Aaron Carter rating okay. Aaron Carter genre pop music. Aaron Carter performer Aaron Carter.,okay Aaron Carter pop music Aaron Carter," Since you said that Aaron Carter was just okay, do you not enjoy other pop music artist?",verify_attribute,musicians,1,3
"verify_attribute(name[Sarah Cracknell], rating[okay], genre[pop music], country of citizenship[United Kingdom])",Sarah Cracknell rating okay. Sarah Cracknell genre pop music. Sarah Cracknell country of citizenship United Kingdom.,okay Sarah Cracknell pop music United Kingdom,You said Sarah Cracknell's music is just okay. Do you feel the same about other pop music from the United Kingdom?,verify_attribute,musicians,1,3
"suggest(name[Kanye West], genre[hip hop music], name[Wiz Khalifa], genre[hip hop music])",Kanye West genre hip hop music. Wiz Khalifa genre hip hop music.,Kanye West hip hop music Wiz Khalifa," Are you into hip hop music, like for example Kanye West and Wiz Khalifa?",suggest,musicians,1,2
"inform(name[Neha Bhasin], genre[dance-pop], name[Nicki Minaj], genre[dance-pop], name[Hailee Steinfeld], genre[dance-pop])",Neha Bhasin genre dance-pop. Nicki Minaj genre dance-pop. Hailee Steinfeld genre dance-pop.,Neha Bhasin dance-pop Nicki Minaj Hailee Steinfeld,"
Neha Bhasin, Nicki Minaj and Hailee Steinfeld all perform dance-pop music.",inform,musicians,1,3
"inform(name[Uffie], genre[electropop], genre[synth-pop], genre[dance-pop], country of citizenship[France], name[Denisse Guerrero Flores], genre[electropop], name[France], award received[The Economist country of the year])",Uffie genre electropop. Denisse Guerrero Flores genre electropop. Uffie genre synth-pop. Uffie genre dance-pop. Uffie country of citizenship France. France award received The Economist country of the year.,Uffie electropop Denisse Guerrero Flores synth-pop dance-pop France The Economist country of the year," Uffie and Denisse Guerrero Flores are electropop, synth-pop and dance-pop artists from France, which was awarded The Economist country of the year.",inform,musicians,1,6
"inform(name[Rufus Thomas], genre[blues], record label[Chess Records], date of birth[1917-03-26T00:00:00Z], name[Mick Jagger], genre[blues], name[Billie Holiday], genre[blues])",Rufus Thomas genre blues. Mick Jagger genre blues. (Do the) Push and Pull performer Rufus Thomas. Rufus Thomas record label Chess Records. Rufus Thomas date of birth 1917-03-26T00:00:00Z. (Do the) Push and Pull performer Rufus Thomas. Billie Holiday genre blues.,Rufus Thomas blues Mick Jagger (Do the) Push and Pull Chess Records 1917-03-26T00:00:00Z (Do the) Push and Pull Billie Holiday,"
Rufus Thomas is a blues artist who's known for (Do the) Push and Pull which was released under Chess Records. He was born on 1917-03-26T00:00:00Z. Other notable blues musicians include Mick Jagger and Billie Holiday.",inform,musicians,1,7
"give_opinion(name[Olamide], rating[okay], genre[pop music], record label[YBNL Nation])",Olamide rating okay. Olamide genre pop music. Olamide record label YBNL Nation.,okay Olamide pop music YBNL Nation," I think that Olamide is an okay pop music artist, who is signed with YBNL Nation.",give_opinion,musicians,1,3
"inform(name[Jennifer Lopez], genre[hip hop music], genre[electronic dance music], name[Stromae], genre[hip hop music], name[Bass Sultan Hengzt], genre[hip hop music])",Jennifer Lopez genre hip hop music. Stromae genre hip hop music. Jennifer Lopez genre electronic dance music. Bass Sultan Hengzt genre hip hop music.,Jennifer Lopez hip hop music Stromae electronic dance music Bass Sultan Hengzt,"
Jennifer Lopez and Stromae are hip hop music artists, while Bass Sultan Hengzt is also a hip hop music artist and Jennifer Lopez is an electronic dance music artist.",inform,musicians,1,4
"request_explanation(name[electronic music], rating[okay], name[Brian Eno], genre[electronic music])",electronic music rating okay. Brian Eno genre electronic music.,okay electronic music Brian Eno,What do you find just okay about Brian Eno's electronic music?,request_explanation,musicians,1,2
"suggest(name[Kate Bush], record label[Columbia Records], name[Remy Ma], record label[Columbia Records])",Kate Bush record label Columbia Records. Remy Ma record label Columbia Records.,Kate Bush Columbia Records Remy Ma," Have you ever heard of any artists on Columbia Records, like Kate Bush and Remy Ma?",suggest,musicians,1,2
"inform(name[Kevin Max], genre[Christian rock], record label[Northern Records], record label[Northern Records], name[Jen Ledger], genre[Christian rock], name[Matt Thiessen], genre[Christian rock])",Kevin Max genre Christian rock. Jen Ledger genre Christian rock. The Blood performer Kevin Max. Kevin Max record label Northern Records. Kevin Max record label Northern Records. Matt Thiessen genre Christian rock.,Kevin Max Christian rock Jen Ledger The Blood Northern Records Kevin Max Matt Thiessen," Kevin Max and Jen Ledger are Christian rock musicians, and they have a song named The Blood. Kevin Max is signed with Northern Records. Matt Thiessen is also a Christian rock artist.",inform,musicians,1,6
"inform(name[Olivia Newton-John], genre[pop music], country of citizenship[United Kingdom], name[Patrizio Buanne], genre[pop music])",Olivia Newton-John genre pop music. Patrizio Buanne genre pop music. Olivia Newton-John country of citizenship United Kingdom.,Olivia Newton-John pop music Patrizio Buanne United Kingdom,"
Olivia Newton-John is a pop music artist from the United Kingdom and Patrizio Buanne is a pop music artist.",inform,musicians,1,3
"inform(name[Luther Campbell], genre[hip hop music], name[Kelly Rowland], genre[hip hop music], name[Bobby Brown], genre[hip hop music])",Luther Campbell genre hip hop music. Kelly Rowland genre hip hop music. Bobby Brown genre hip hop music.,Luther Campbell hip hop music Kelly Rowland Bobby Brown," Luther Campbell, Kelly Rowland and Bobby Brown are all hip hop music artists.",inform,musicians,1,3
"inform(name[Jennifer Lopez], genre[hip hop music], genre[Latin music], genre[rhythm and blues], name[Ice Cube], genre[hip hop music], name[Kelly Rowland], genre[hip hop music], name[Wiz Khalifa], genre[hip hop music])",Jennifer Lopez genre hip hop music. Ice Cube genre hip hop music. Jennifer Lopez genre Latin music. Jennifer Lopez genre rhythm and blues. Kelly Rowland genre hip hop music. Wiz Khalifa genre hip hop music.,Jennifer Lopez hip hop music Ice Cube Latin music rhythm and blues Kelly Rowland Wiz Khalifa,"
Jennifer Lopez and Kelly Rowland are both hip hop music artists, while Ice Cube and Wiz Khalifa are both hip hop music artists. Jennifer Lopez also performs Latin music and rhythm and blues.",inform,musicians,1,6
"verify_attribute(name[Michael Jackson], rating[excellent], genre[rock music])",Michael Jackson rating excellent. Michael Jackson genre rock music.,excellent Michael Jackson rock music," As you said you love Michael Jackson's music, do you also enjoy other rock music artists?",verify_attribute,musicians,1,2
"inform(name[Eddie Holland], genre[rhythm and blues], name[Screamin' Jay Hawkins], genre[rhythm and blues])",Eddie Holland genre rhythm and blues. Screamin' Jay Hawkins genre rhythm and blues. I Couldn't Cry If I Wanted To performer Eddie Holland. Leaving Here performer Eddie Holland. Eddie Holland performer Eddie Holland.,Eddie Holland rhythm and blues Screamin' Jay Hawkins I Couldn't Cry If I Wanted To Leaving Here Eddie Holland," Eddie Holland is a rhythm and blues artist who is known for his works, Leaving Here and I Couldn't Cry If I Wanted To.",inform,musicians,1,5
"suggest(name[Selena Gomez], genre[rock music], name[Clarence Clemons], genre[rock music])",Selena Gomez genre rock music. Clarence Clemons genre rock music.,Selena Gomez rock music Clarence Clemons," Do you listen to any rock music, like Selena Gomez or Clarence Clemons?",suggest,musicians,1,2
"inform(name[Ricki-Lee], genre[contemporary R&B], record label[Shock Records], country of citizenship[Australia], name[Nelly], genre[contemporary R&B])",Ricki-Lee genre contemporary R&B. Nelly genre contemporary R&B. Ricki-Lee record label Shock Records. Ricki-Lee: The Singles performer Ricki-Lee. Ricki-Lee country of citizenship Australia.,Ricki-Lee contemporary R&B Nelly Shock Records Ricki-Lee: The Singles Australia," Ricki-Lee is an Australian contemporary R&B artist who signed with Shock Records and released her album, Ricki-Lee: The Singles.",inform,musicians,1,5
"inform(name[Barrett Strong], record label[Motown], genre[soul music], genre[soul music], name[Brandy], record label[Motown])",Barrett Strong record label Motown. Brandy record label Motown. Barrett Strong genre soul music. Money (That's What I Want) / Oh I Apologize performer Barrett Strong. Barrett Strong genre soul music.,Barrett Strong Motown Brandy soul music Money (That's What I Want) / Oh I Apologize soul music,Barrett Strong is a soul music artist who signed with Motown record label. He did the song Money (That's What I Want) / Oh I Apologize.,inform,musicians,1,5
"verify_attribute(name[Franco Battiato], rating[okay], record label[Philips])",Franco Battiato rating okay. Franco Battiato record label Philips.,okay Franco Battiato Philips,You told me Franco Battiato was just okay. Is that the same with other artists from Philips record label?,verify_attribute,musicians,1,2
"inform(name[Sacha Distel], country of citizenship[France], name[France], award received[The Economist country of the year])",Sacha Distel country of citizenship France. France award received The Economist country of the year.,Sacha Distel France The Economist country of the year,"
Sacha Distel is a French citizen who was awarded The Economist country of the year.",inform,musicians,1,2
"inform(name[Selena Gomez], genre[rock music], genre[electropop], name[Gianna Nannini], genre[rock music], name[Tina Turner], genre[rock music])",Selena Gomez genre rock music. Gianna Nannini genre rock music. Selena Gomez genre electropop. Tina Turner genre rock music.,Selena Gomez rock music Gianna Nannini electropop Tina Turner,"
Selena Gomez is an electropop artist, Gianna Nannini is a rock music artist and Tina Turner is a rock music artist.",inform,musicians,1,4
"recommend(name[Madonna], award received[Rock and Roll Hall of Fame], name[John Lennon], award received[Rock and Roll Hall of Fame])",Madonna award received Rock and Roll Hall of Fame. John Lennon award received Rock and Roll Hall of Fame.,Madonna Rock and Roll Hall of Fame John Lennon," Have you heard of Madonna and John Lennon, both of them got the Rock and Roll Hall of Fame award?",recommend,musicians,1,2
"inform(name[Eddie Holland], genre[rhythm and blues], name[Robbie Robertson], genre[rhythm and blues])",Eddie Holland genre rhythm and blues. Robbie Robertson genre rhythm and blues. I Couldn't Cry If I Wanted To performer Eddie Holland. Eddie Holland performer Eddie Holland.,Eddie Holland rhythm and blues Robbie Robertson I Couldn't Cry If I Wanted To Eddie Holland," Eddie Holland and Robbie Robertson are both rhythm and blues performers, with Eddie Holland known for his song I Couldn't Cry If I Wanted To.",inform,musicians,1,4
"inform(name[Franco Battiato], genre[opera], record label[Bla Bla], genre[experimental music], genre[pop rock], genre[experimental music], country of citizenship[Italy], name[Hermann Zumpe], genre[opera])",Franco Battiato genre opera. Hermann Zumpe genre opera. Franco Battiato record label Bla Bla. Franco Battiato genre experimental music. Franco Battiato genre pop rock. Franco Battiato genre experimental music. Franco Battiato country of citizenship Italy.,Franco Battiato opera Hermann Zumpe Bla Bla experimental music pop rock experimental music Italy,"
Franco Battiato is an Italian experimental music, pop rock, and opera artist signed with Bla Bla record label.",inform,musicians,1,7
"inform(name[Luther Campbell], genre[hip hop music], record label[Luke Records], name[Ice Cube], genre[hip hop music], name[Nelly Furtado], genre[hip hop music])",Luther Campbell genre hip hop music. Ice Cube genre hip hop music. Somethin' Nasty performer Luther Campbell. Scandalous: The All Star Compilation performer Luther Campbell. Luther Campbell record label Luke Records. Nelly Furtado genre hip hop music.,Luther Campbell hip hop music Ice Cube Somethin' Nasty Scandalous: The All Star Compilation Luke Records Nelly Furtado,"
Luther Campbell is a hip hop music artist who has released songs under Luke Records, including Somethin' Nasty and Scandalous: The All Star Compilation. Ice Cube and Nelly Furtado are also hip hop music artists.",inform,musicians,1,6
"inform(name[Aaron Carter], genre[pop music], date of birth[1987-12-07T00:00:00Z], date of birth[1987-12-07T00:00:00Z], name[Maria von Trapp], genre[pop music])",Aaron Carter genre pop music. Maria von Trapp genre pop music. Another Earthquake performer Aaron Carter. Aaron Carter date of birth 1987-12-07T00:00:00Z. Aaron Carter date of birth 1987-12-07T00:00:00Z. Another Earthquake performer Aaron Carter.,Aaron Carter pop music Maria von Trapp Another Earthquake 1987-12-07T00:00:00Z 1987-12-07T00:00:00Z Another Earthquake," Aaron Carter is a pop music artist born in 1987, and is known for his song Another Earthquake.",inform,musicians,1,6
"inform(name[Kate Bush], award received[Order of the British Empire], genre[art rock], award received[Commander of the Order of the British Empire], genre[art rock], genre[singer-songwriter music], name[Paul McCartney], award received[Order of the British Empire])",Kate Bush award received Order of the British Empire. Paul McCartney award received Order of the British Empire. Kate Bush genre art rock. Kate Bush award received Commander of the Order of the British Empire. Kate Bush genre art rock. Kate Bush genre singer-songwriter music.,Kate Bush Order of the British Empire Paul McCartney art rock Commander of the Order of the British Empire art rock singer-songwriter music," Kate Bush and Paul McCartney are both art rock, singer-songwriter music artists who were awarded with the Order of the British Empire and Commander of the Order of the British Empire.",inform,musicians,1,6
"inform(name[Zendaya], award received[Time 100], genre[pop rock], award received[Golden Globe Award for Best Actress – Television Series Drama], award received[Golden Globe Award for Best Actress – Television Series Drama], name[Rihanna], award received[Time 100], name[Nicole Kidman], award received[Time 100], name[Scarlett Johansson], award received[Time 100])",Zendaya award received Time 100. Rihanna award received Time 100. Zendaya genre pop rock. Zendaya award received Golden Globe Award for Best Actress – Television Series Drama. Zendaya award received Golden Globe Award for Best Actress – Television Series Drama. Nicole Kidman award received Time 100. Scarlett Johansson award received Time 100.,Zendaya Time 100 Rihanna pop rock Golden Globe Award for Best Actress – Television Series Drama Golden Globe Award for Best Actress – Television Series Drama Nicole Kidman Scarlett Johansson," Zendaya, Rihanna, Nicole Kidman and Scarlett Johansson all received the Time 100 award, with Zendaya additionally receiving the Golden Globe Award for Best Actress – Television Series Drama. She is a pop rock musician.",inform,musicians,1,7
"inform(name[David Bowie], genre[glam rock], genre[hard rock], name[Lou Reed], genre[glam rock])",David Bowie genre glam rock. Lou Reed genre glam rock. David Bowie genre hard rock.,David Bowie glam rock Lou Reed hard rock,"
David Bowie and Lou Reed are both glam rock and hard rock musicians.",inform,musicians,1,3
"inform(name[Beverley Craven], record label[Sony Music], country of citizenship[United Kingdom], genre[pop rock], name[George Michael], record label[Sony Music], name[Vicente Fernández], record label[Sony Music])",Beverley Craven record label Sony Music. George Michael record label Sony Music. Beverley Craven country of citizenship United Kingdom. Beverley Craven performer Beverley Craven. Woman to Woman performer Beverley Craven. Beverley Craven genre pop rock. Vicente Fernández record label Sony Music.,Beverley Craven Sony Music George Michael United Kingdom Beverley Craven Woman to Woman pop rock Vicente Fernández," Beverley Craven, a British pop rock artist, is signed to Sony Music. She is known for her songs such as Beverley Craven and Woman to Woman.",inform,musicians,1,7
"verify_attribute(name[Avishai Cohen], rating[okay])",Avishai Cohen rating okay. At Home performer Avishai Cohen.,okay Avishai Cohen At Home,You said that At Home by Avishai Cohen isn't your favorite. Does it mean you don't enjoy all of Avishai Cohen's music?,verify_attribute,musicians,1,2
