mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Axis and Allies], genre[board wargame], maximum number of players[5], alternate names[Axis and Allies], minimum number of players[2])",Axis and Allies genre board wargame. Axis and Allies maximum number of players 5. Axis and Allies alternate names Axis and Allies. Axis and Allies minimum playing time 180. Axis and Allies minimum number of players 2. Axis and Allies domain board game.,Axis And Allies Board Wargame 5 Axis And Allies 180 2," Axis and Allies, also known as Axis and Allies, is a board wargame that requires a minimum time of 180 minutes and between 2 and 5 players.",inform,boardgames,1,6
"confirm(name[Afrikan tähti], instance of[Board game], publication year[1951])",Afrikan tähti instance of board game. Afrikan tähti publication year 1951. Afrikan tähti domain board game.,Afrikan Tähti Board Game 1951,Are you talking about the 1951 board game Afrikan tähti?,confirm,boardgames,1,3
"recommend(name[Risk], alternate names[Risk!], publisher[Miro Company])",Risk alternate names Risk!. Risk publisher Miro Company. Risk domain board game.,Risk Risk! Miro Company," Have you heard of Risk, or its alternate name Risk!? It's a board game published by Miro Company.",recommend,boardgames,1,3
"inform(name[Mystery Motive for Murder], genre[mystery fiction], complexity rating[moderate], average rating[average], publication year[2015], developer[Bruce Glassco], instance of[Board game])",Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder complexity rating moderate. Mystery Motive for Murder average rating average. Mystery Motive for Murder minimum playing time 30. Mystery Motive for Murder publication year 2015. Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder instance of board game. Mystery Motive for Murder domain board game.,Mystery Motive For Murder Mystery Fiction Moderate Average 30 2015 Bruce Glassco Board Game,Mystery Motive for Murder is a 2015 moderate mystery fiction board game developed by Bruce Glassco with an average rating. It has a minimum playing time of 30 minutes.,inform,boardgames,1,8
"request(specifier[uninspiring], genre[roll-and-move])",board game specifier uninspiring. board game genre roll-and-move. board game domain board game.,Uninspiring Roll-And-Move,What's the most uninspiring roll-and-move board game you've played?,request,boardgames,1,2
"inform(name[Barbarossa], genre[fantasy], average rating[average], publication year[1988])",Barbarossa genre fantasy. Barbarossa minimum playing time 60. Barbarossa average rating average. Barbarossa publication year 1988. Barbarossa domain board game.,Barbarossa Fantasy 60 Average 1988,Barbarossa is a fantasy board game that was published in 1988 and has an average rating. It has a minimum playing time of 60 minutes.,inform,boardgames,1,5
"inform(name[Crossings], genre[abstract strategy game], maximum number of players[2], complexity rating[complex], minimum number of players[2], instance of[Board game])",Crossings genre abstract strategy game. Crossings maximum number of players 2. Crossings complexity rating complex. Crossings minimum playing time 20. Crossings minimum number of players 2. Crossings instance of board game. Crossings domain board game.,Crossings Abstract Strategy Game 2 Complex 20 2 Board Game,Crossings is a complex abstract strategy board game for 2 players with a minimum playing time of 20 minutes.,inform,boardgames,1,7
"suggest(name[Battle Masters], genre[fantasy])",Battle Masters genre fantasy. Battle Masters domain board game.,Battle Masters Fantasy," Have you ever played a fantasy board game, like Battle Masters?",suggest,boardgames,1,2
"give_opinion(name[Betrayal at House on the Hill], average rating[average], publication year[2004], complexity rating[complex])",Betrayal at House on the Hill average rating average. Betrayal at House on the Hill publication year 2004. Betrayal at House on the Hill complexity rating complex. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Average 2004 Complex,Betrayal at House on the Hill is an average board game. The complexity rating is complex and the publication year of 2004 make it a great choice for experienced players.,give_opinion,boardgames,1,4
"inform(name[Star Realms], genre[science fiction], maximum number of players[6], instance of[Board game], average rating[excellent], complexity rating[moderate], minimum number of players[2])",Star Realms genre science fiction. Star Realms maximum number of players 6. Star Realms instance of board game. Star Realms average rating excellent. Star Realms complexity rating moderate. Star Realms minimum number of players 2. Star Realms domain board game.,Star Realms Science Fiction 6 Board Game Excellent Moderate 2,Star Realms is a science fiction board game with a moderate complexity and excellent rating. It can be played by 2 to 6 players.,inform,boardgames,1,7
"recommend(name[Lord of the Rings], developer[Reiner Knizia])",Lord of the Rings developer Reiner Knizia. Lord of the Rings domain board game.,Lord Of The Rings Reiner Knizia," Have you heard of Lord of the Rings, the board game developed by Reiner Knizia?",recommend,boardgames,1,2
"verify_attribute(name[Enchanted Forest], average rating[average], genre[fantasy], instance of[Board game])",Enchanted Forest average rating average. Enchanted Forest genre fantasy. Enchanted Forest instance of board game. Enchanted Forest domain board game.,Enchanted Forest Average Fantasy Board Game,You found Enchanted Forest to be mediocre. Is this usually your opinion of fantasy board games?,verify_attribute,boardgames,1,4
"verify_attribute(name[Lord of the Rings], average rating[average], genre[fantasy], developer[Reiner Knizia])",Lord of the Rings average rating average. Lord of the Rings genre fantasy. Lord of the Rings developer Reiner Knizia. Lord of the Rings domain board game.,Lord Of The Rings Average Fantasy Reiner Knizia,You said that Lord of the Rings was an average game. Is this the same for all of Reiner Knizia's fantasy board games?,verify_attribute,boardgames,1,4
"request(specifier[strategic], game mechanics[deductive reasoning])",board game specifier strategic. board game game mechanics deductive reasoning. board game domain board game.,Strategic Deductive Reasoning,What's the most strategic board game with a deductive reasoning game mechanic?,request,boardgames,1,2
"confirm(name[Mystery Motive for Murder], developer[Bruce Glassco], publisher[Mayfair Games])",Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder publisher Mayfair Games. Mystery Motive for Murder domain board game.,Mystery Motive For Murder Bruce Glassco Mayfair Games,"
Are you referring to the Bruce Glassco board game Mystery Motive for Murder, published by Mayfair Games?",confirm,boardgames,1,3
"inform(name[Betrayal at House on the Hill], genre[horror fiction], complexity rating[complex], developer[Bruce Glassco], publisher[Asmodee])",Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill complexity rating complex. Betrayal at House on the Hill minimum playing time 60. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill publisher Asmodee. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Horror Fiction Complex 60 Bruce Glassco Asmodee,Betrayal at House on the Hill is a complex horror fiction board game developed by Bruce Glassco and published by Asmodee. It has a minimum playing time of 60 minutes.,inform,boardgames,1,6
"request(specifier[confusing], minimum number of players[3])",board game specifier confusing. board game minimum number of players 3. board game domain board game.,Confusing 3,What's the most confusing board game you can play with at least three players?,request,boardgames,1,2
"confirm(name[Twilight Struggle], publisher[GMT Games], instance of[Board game])",Twilight Struggle publisher GMT Games. Twilight Struggle instance of board game. Twilight Struggle domain board game.,Twilight Struggle Gmt Games Board Game,Are you talking about the board game Twilight Struggle from GMT Games?,confirm,boardgames,1,3
"verify_attribute(name[Sherlock Holmes Consulting Detective], average rating[excellent], publisher[Space Cowboys], instance of[Board game])",Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective instance of board game. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Excellent Space Cowboys Board Game,You loved Sherlock Holmes Consulting Detective. Do you usually have a great opinion of Space Cowboys board games?,verify_attribute,boardgames,1,4
"request(specifier[stimulating], maximum number of players[5])",board game specifier stimulating. board game maximum number of players 5. board game domain board game.,Stimulating 5,What stimulating board game can you play with up to 5 players?,request,boardgames,1,2
"request(specifier[frustrating], genre[science fiction])",board game specifier frustrating. board game genre science fiction. board game domain board game.,Frustrating Science Fiction,What frustrating science fiction board game have you played?,request,boardgames,1,2
"verify_attribute(name[Axis and Allies], average rating[average], developer[Larry Harris], publisher[Avalon Hill])",Axis and Allies average rating average. Axis and Allies developer Larry Harris. Axis and Allies publisher Avalon Hill. Axis and Allies domain board game.,Axis And Allies Average Larry Harris Avalon Hill,You found Axis and Allies to be just okay. Do you think all board games by Larry Harris and Avalon Hill are mediocre?,verify_attribute,boardgames,1,4
"inform(name[Stratego], genre[board wargame], complexity rating[moderate], publisher[Jumbo Games], alternate names[Excalibur, Mini Stratego, Original Stratego, Royal Stratego], instance of[Board game], maximum number of players[2])","Stratego genre board wargame. Stratego complexity rating moderate. Stratego publisher Jumbo Games. Stratego alternate names Excalibur, Mini Stratego, Original Stratego, Royal Stratego. Stratego instance of board game. Stratego maximum number of players 2. Stratego domain board game.","Stratego Board Wargame Moderate Jumbo Games Excalibur, Mini Stratego, Original Stratego, Royal Stratego Board Game 2"," Stratego, also known as Excalibur, Mini Stratego, Original Stratego, and Royal Stratego, is a moderate board wargame published by Jumbo Games for 2 players.",inform,boardgames,1,7
"verify_attribute(name[Betrayal at House on the Hill], average rating[average], instance of[Board game], genre[horror fiction])",Betrayal at House on the Hill average rating average. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Average Board Game Horror Fiction,You said Betrayal at House on the Hill was just okay. Are horror fiction board games usually mediocre to you?,verify_attribute,boardgames,1,4
"give_opinion(name[Spirit Island], average rating[excellent], complexity rating[advanced], publication year[2017])",Spirit Island average rating excellent. Spirit Island complexity rating advanced. Spirit Island publication year 2017. Spirit Island domain board game.,Spirit Island Excellent Advanced 2017,Spirit Island is an excellent board game. The advanced complexity and 2017 publication year make it a great choice for experienced gamers.,give_opinion,boardgames,1,4
"give_opinion(name[Punaisten ja valkoisten taistelu Suomessa 1918], average rating[poor], publication year[1918], genre[wargame])",Punaisten ja valkoisten taistelu Suomessa 1918 average rating poor. Punaisten ja valkoisten taistelu Suomessa 1918 publication year 1918. Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Poor 1918 Wargame," Punaisten ja valkoisten taistelu Suomessa 1918 is a poor board game, despite its publication year of 1918 and its wargame genre.",give_opinion,boardgames,1,4
"confirm(name[Barbarossa], genre[fantasy], publisher[Franckh-Kosmos])",Barbarossa genre fantasy. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,Barbarossa Fantasy Franckh-Kosmos,"
Are you referring to Franckh-Kosmos' Barbarossa fantasy board game?",confirm,boardgames,1,3
"verify_attribute(name[Monopoly], average rating[poor], publisher[Hasbro], instance of[Board game])",Monopoly average rating poor. Monopoly publisher Hasbro. Monopoly instance of board game. Monopoly domain board game.,Monopoly Poor Hasbro Board Game,You found Monopoly to be boring. Do you usually not like Hasbro board games?,verify_attribute,boardgames,1,4
"recommend(name[Scotland Yard], publisher[Ravensburger], instance of[Board game])",Scotland Yard publisher Ravensburger. Scotland Yard instance of board game. Scotland Yard domain board game.,Scotland Yard Ravensburger Board Game," Have you heard of Scotland Yard, the Ravensburger board game?",recommend,boardgames,1,3
"verify_attribute(name[Star Realms], average rating[excellent], developer[Darwin Kastle], instance of[Board game])",Star Realms average rating excellent. Star Realms developer Darwin Kastle. Star Realms instance of board game. Star Realms domain board game.,Star Realms Excellent Darwin Kastle Board Game,You loved Star Realms. Do you usually like board games from Darwin Kastle?,verify_attribute,boardgames,1,4
"inform(name[Star Realms], genre[science fiction], maximum number of players[6], publication year[2014], complexity rating[moderate], average rating[excellent], minimum number of players[2])",Star Realms genre science fiction. Star Realms maximum number of players 6. Star Realms publication year 2014. Star Realms complexity rating moderate. Star Realms average rating excellent. Star Realms minimum playing time 20. Star Realms minimum number of players 2. Star Realms domain board game.,Star Realms Science Fiction 6 2014 Moderate Excellent 20 2," Star Realms is a science fiction board game with an excellent rating, published in 2014. It has a moderate complexity rating and can be played with 2 to 6 players in a minimum of 20 minutes.",inform,boardgames,1,8
"recommend(name[Axis and Allies], alternate names[Axis and Allies], country of origin[United States of America])",Axis and Allies alternate names Axis and Allies. Axis and Allies country of origin United States of America. Axis and Allies domain board game.,Axis And Allies Axis And Allies United States Of America," Have you ever heard of Axis and Allies, the American board game?",recommend,boardgames,1,3
"give_opinion(name[Battle Masters], average rating[average], genre[fantasy], maximum number of players[2])",Battle Masters average rating average. Battle Masters genre fantasy. Battle Masters maximum number of players 2. Battle Masters domain board game.,Battle Masters Average Fantasy 2,Battle Masters is an average board game in my opinion. The fantasy genre and maximum number of players of 2 make it a bit too limited for me.,give_opinion,boardgames,1,4
"suggest(name[Mystery Motive for Murder], developer[Bruce Glassco], genre[mystery fiction])",Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder domain board game.,Mystery Motive For Murder Bruce Glassco Mystery Fiction," Have you ever played a board game created by Bruce Glassco in the mystery fiction genre, like Mystery Motive for Murder?",suggest,boardgames,1,3
"suggest(name[Descent Journeys in the Dark], genre[fantasy], instance of[Board game])",Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark instance of board game. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Fantasy Board Game,"
Have you ever played a board game in the fantasy genre, like Descent Journeys in the Dark?",suggest,boardgames,1,3
"request_explanation(genre[strategy game], average rating[poor], instance of[Board game])",board game genre strategy game. board game average rating poor. board game instance of board game. board game domain board game.,Strategy Game Poor Board Game,What makes you think board games with a strategy game genre are so poor?,request_explanation,boardgames,1,3
"inform(name[Mangala], genre[abstract strategy game], instance of[Board game], average rating[average], minimum number of players[2], complexity rating[simple], based on[mancala])",Mangala genre abstract strategy game. Mangala instance of board game. Mangala average rating average. Mangala minimum number of players 2. Mangala complexity rating simple. Mangala based on mancala. Mangala domain board game.,Mangala Abstract Strategy Game Board Game Average 2 Simple Mancala,Mangala is a simple abstract strategy board game based on mancala for at least two players with an average rating.,inform,boardgames,1,7
"verify_attribute(name[A Game of Thrones], average rating[good], instance of[Board game], genre[fantasy])",A Game of Thrones average rating good. A Game of Thrones instance of board game. A Game of Thrones genre fantasy. A Game of Thrones domain board game.,A Game Of Thrones Good Board Game Fantasy,You said A Game of Thrones was good. Do you usually enjoy fantasy board games?,verify_attribute,boardgames,1,4
"give_opinion(name[Axis and Allies], average rating[average], maximum number of players[5], minimum number of players[2])",Axis and Allies average rating average. Axis and Allies maximum number of players 5. Axis and Allies minimum number of players 2. Axis and Allies domain board game.,Axis And Allies Average 5 2,Axis and Allies is an average board game. The maximum number of players of 5 and the minimum number of players of 2 make it great for a group of friends.,give_opinion,boardgames,1,4
"inform(name[Enchanted Forest], genre[fantasy], developer[Michel Matschoss], publisher[Ravensburger], minimum number of players[2])",Enchanted Forest genre fantasy. Enchanted Forest maximum playing time 60. Enchanted Forest developer Michel Matschoss. Enchanted Forest publisher Ravensburger. Enchanted Forest minimum number of players 2. Enchanted Forest domain board game.,Enchanted Forest Fantasy 60 Michel Matschoss Ravensburger 2,Enchanted Forest is a fantasy board game developed by Michel Matschoss and published by Ravensburger. It requires a minimum of 2 players and has a maximum playing time of 60 minutes.,inform,boardgames,1,6
"recommend(name[Mangala], instance of[Board game], based on[mancala])",Mangala instance of board game. Mangala based on mancala. Mangala domain board game.,Mangala Board Game Mancala," Have you played Mangala, a board game based on mancala?",recommend,boardgames,1,3
"verify_attribute(name[Descent Journeys in the Dark], average rating[good], genre[fantasy])",Descent Journeys in the Dark average rating good. Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Good Fantasy,You said Descent Journeys in the Dark was good. Do you usually like fantasy board games?,verify_attribute,boardgames,1,3
"request(specifier[uninspiring], genre[horror fiction])",board game specifier uninspiring. board game genre horror fiction. board game domain board game.,Uninspiring Horror Fiction,Have you ever played an uninspiring horror fiction board game?,request,boardgames,1,2
"inform(name[Risk], genre[board wargame], instance of[Board game], maximum number of players[6], publication year[1957], minimum number of players[2])",Risk genre board wargame. Risk instance of board game. Risk maximum number of players 6. Risk publication year 1957. Risk minimum number of players 2. Risk domain board game.,Risk Board Wargame Board Game 6 1957 2," Risk is a board wargame for 2 to 6 players, published in 1957.",inform,boardgames,1,6
"inform(name[Betrayal at House on the Hill], genre[cooperative Board game], instance of[Board game], developer[Bruce Glassco], publication year[2004], minimum number of players[3], average rating[average], maximum number of players[6])",Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill publication year 2004. Betrayal at House on the Hill minimum number of players 3. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill maximum number of players 6. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Cooperative Board Game Board Game Bruce Glassco 2004 3 Average 6," Betrayal at House on the Hill, developed by Bruce Glassco in 2004, is a cooperative board game that can be played by 3 to 6 players. It has an average rating.",inform,boardgames,1,8
"recommend(name[Descent Journeys in the Dark], publisher[Fantasy Flight Games], instance of[Board game])",Descent Journeys in the Dark publisher Fantasy Flight Games. Descent Journeys in the Dark instance of board game. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Fantasy Flight Games Board Game," Have you heard of Descent Journeys in the Dark, the Fantasy Flight Games board game?",recommend,boardgames,1,3
"inform(name[Yomi], genre[card game], instance of[Board game], complexity rating[complex], alternate names[Yomi: Fighting Card Game])",Yomi genre card game. Yomi instance of board game. Yomi complexity rating complex. Yomi minimum playing time 30. Yomi alternate names Yomi: Fighting Card Game. Yomi domain board game.,Yomi Card Game Board Game Complex 30 Yomi: Fighting Card Game," Yomi: Fighting Card Game, also known as Yomi, is a complex board game with a minimum playing time of 30 minutes.",inform,boardgames,1,6
"give_opinion(name[Chicago], average rating[poor], complexity rating[complex])",Chicago average rating poor. Chicago minimum playing time 90. Chicago complexity rating complex. Chicago domain board game.,Chicago Poor 90 Complex,Chicago is a poor board game in my opinion. The minimum playing time of 90 minutes and the complexity rating of complex make it a bit too much for me.,give_opinion,boardgames,1,4
"request(specifier[uninspiring], game mechanics[deductive reasoning])",board game specifier uninspiring. board game game mechanics deductive reasoning. board game domain board game.,Uninspiring Deductive Reasoning,Is there an uninspiring board game with deductive reasoning game mechanics?,request,boardgames,1,2
"inform(name[Axis and Allies], genre[board wargame], instance of[Board game], average rating[average])",Axis and Allies genre board wargame. Axis and Allies minimum playing time 180. Axis and Allies instance of board game. Axis and Allies average rating average. Axis and Allies domain board game.,Axis And Allies Board Wargame 180 Board Game Average,Axis and Allies is an average board wargame with a minimum playing time of 180 minutes.,inform,boardgames,1,5
"recommend(name[Afrikan tähti], instance of[Board game], country of origin[Finland])",Afrikan tähti instance of board game. Afrikan tähti country of origin Finland. Afrikan tähti domain board game.,Afrikan Tähti Board Game Finland," Have you heard of Afrikan tähti, a board game from Finland?",recommend,boardgames,1,3
"give_opinion(name[Cosmic Encounter], average rating[average], publication year[1977], complexity rating[complex])",Cosmic Encounter average rating average. Cosmic Encounter publication year 1977. Cosmic Encounter complexity rating complex. Cosmic Encounter domain board game.,Cosmic Encounter Average 1977 Complex,I think Cosmic Encounter is an average board game. Its complexity rating is complex and the publication year of 1977 makes it a classic.,give_opinion,boardgames,1,4
"give_opinion(name[Star Realms], average rating[excellent], publisher[White Wizard Games], instance of[Board game])",Star Realms average rating excellent. Star Realms publisher White Wizard Games. Star Realms instance of board game. Star Realms domain board game.,Star Realms Excellent White Wizard Games Board Game,Star Realms is an excellent board game published by White Wizard Games. I think it's a great game and definitely worth a try.,give_opinion,boardgames,1,4
"recommend(name[Mangala], based on[mancala], genre[abstract strategy game])",Mangala based on mancala. Mangala genre abstract strategy game. Mangala domain board game.,Mangala Mancala Abstract Strategy Game," Have you heard of Mangala, a board game based on mancala and a genre of abstract strategy game?",recommend,boardgames,1,3
"verify_attribute(name[Axis and Allies], average rating[average], publisher[Avalon Hill])",Axis and Allies average rating average. Axis and Allies publisher Avalon Hill. Axis and Allies domain board game.,Axis And Allies Average Avalon Hill,You said that Axis and Allies was just average. Do you think all Avalon Hill board games are mediocre?,verify_attribute,boardgames,1,3
"request(specifier[confusing], genre[historical Board game])",board game specifier confusing. board game genre historical board game. board game domain board game.,Confusing Historical Board Game,Have you ever played a confusing historical board game?,request,boardgames,1,2
"verify_attribute(name[Enchanted Forest], average rating[average], publisher[Ravensburger], genre[fantasy])",Enchanted Forest average rating average. Enchanted Forest publisher Ravensburger. Enchanted Forest genre fantasy. Enchanted Forest domain board game.,Enchanted Forest Average Ravensburger Fantasy,You found Enchanted Forest to be just okay. Do you think all fantasy board games from Ravensburger are mediocre?,verify_attribute,boardgames,1,4
"request_explanation(genre[horror fiction], average rating[average], instance of[Board game])",board game genre horror fiction. board game average rating average. board game instance of board game. board game domain board game.,Horror Fiction Average Board Game,What do you think makes horror fiction board games an average board game?,request_explanation,boardgames,1,3
"request(specifier[educational], maximum number of players[4])",board game specifier educational. board game maximum number of players 4. board game domain board game.,Educational 4,"
What educational board game can you play with up to 4 players?",request,boardgames,1,2
"inform(name[A Game of Thrones], genre[fantasy], complexity rating[advanced], average rating[good], instance of[Board game], publisher[Fantasy Flight Games], maximum number of players[5])",A Game of Thrones genre fantasy. A Game of Thrones complexity rating advanced. A Game of Thrones average rating good. A Game of Thrones instance of board game. A Game of Thrones publisher Fantasy Flight Games. A Game of Thrones maximum number of players 5. A Game of Thrones minimum playing time 180. A Game of Thrones domain board game.,A Game Of Thrones Fantasy Advanced Good Board Game Fantasy Flight Games 5 180," A Game of Thrones, published by Fantasy Flight Games, is an advanced fantasy board game with a good rating. It typically takes 5 players and has a minimum playing time of 180 minutes.",inform,boardgames,1,8
"recommend(name[Crossings], instance of[Board game])",Crossings instance of board game. Crossings domain board game.,Crossings Board Game," Have you heard of Crossings, a board game?",recommend,boardgames,1,2
"inform(name[Mystery Motive for Murder], genre[mystery fiction], instance of[Board game], complexity rating[moderate], developer[Bruce Glassco], average rating[average])",Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder instance of board game. Mystery Motive for Murder complexity rating moderate. Mystery Motive for Murder minimum playing time 30. Mystery Motive for Murder maximum playing time 90. Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder average rating average. Mystery Motive for Murder domain board game.,Mystery Motive For Murder Mystery Fiction Board Game Moderate 30 90 Bruce Glassco Average," Mystery Motive for Murder is a moderate mystery fiction board game with an average rating, developed by Bruce Glassco. It can be played in 30 to 90 minutes.",inform,boardgames,1,8
"inform(name[Axis and Allies], genre[board wargame], minimum number of players[2], developer[Larry Harris], publisher[Avalon Hill], maximum number of players[5], instance of[Board game], publication year[1981])",Axis and Allies genre board wargame. Axis and Allies minimum number of players 2. Axis and Allies developer Larry Harris. Axis and Allies publisher Avalon Hill. Axis and Allies maximum number of players 5. Axis and Allies instance of board game. Axis and Allies publication year 1981. Axis and Allies domain board game.,Axis And Allies Board Wargame 2 Larry Harris Avalon Hill 5 Board Game 1981," Axis and Allies, developed by Larry Harris and published by Avalon Hill in 1981, is a board wargame for 2 to 5 players.",inform,boardgames,1,8
"give_opinion(name[Risk], average rating[average], complexity rating[complex], publication year[1957])",Risk average rating average. Risk complexity rating complex. Risk publication year 1957. Risk domain board game.,Risk Average Complex 1957,Risk is an average board game in my opinion. Complexity rating and publication year of 1957 make it a classic game that is still enjoyable today.,give_opinion,boardgames,1,4
"recommend(name[Battle Masters], instance of[Board game], based on[Warhammer])",Battle Masters instance of board game. Battle Masters based on Warhammer. Battle Masters domain board game.,Battle Masters Board Game Warhammer," Have you heard of Battle Masters, the board game based on Warhammer?",recommend,boardgames,1,3
"verify_attribute(name[Afrikan tähti], average rating[poor], instance of[Board game], genre[roll-and-move])",Afrikan tähti average rating poor. Afrikan tähti instance of board game. Afrikan tähti genre roll-and-move. Afrikan tähti domain board game.,Afrikan Tähti Poor Board Game Roll-And-Move,You didn't like Afrikan tähti. Do you usually find roll-and-move board games boring?,verify_attribute,boardgames,1,4
"inform(name[A Game of Thrones], genre[fantasy], publisher[Fantasy Flight Games], minimum number of players[3], publication year[2003], instance of[Board game], complexity rating[advanced])",A Game of Thrones genre fantasy. A Game of Thrones minimum playing time 180. A Game of Thrones publisher Fantasy Flight Games. A Game of Thrones minimum number of players 3. A Game of Thrones publication year 2003. A Game of Thrones instance of board game. A Game of Thrones complexity rating advanced. A Game of Thrones domain board game.,A Game Of Thrones Fantasy 180 Fantasy Flight Games 3 2003 Board Game Advanced,A Game of Thrones is an advanced fantasy board game published by Fantasy Flight Games in 2003. It requires a minimum of 3 players and at least 180 minutes of game time.,inform,boardgames,1,8
"verify_attribute(name[Mystery Motive for Murder], average rating[average], developer[Bruce Glassco], instance of[Board game])",Mystery Motive for Murder average rating average. Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder instance of board game. Mystery Motive for Murder domain board game.,Mystery Motive For Murder Average Bruce Glassco Board Game,You said Mystery Motive for Murder was just okay. Do you think other board games by Bruce Glassco are mediocre?,verify_attribute,boardgames,1,4
"verify_attribute(name[Risk], average rating[average], instance of[Board game], developer[Albert Lamorisse])",Risk average rating average. Risk instance of board game. Risk developer Albert Lamorisse. Risk domain board game.,Risk Average Board Game Albert Lamorisse,You found Risk to be okay. Do you usually think Albert Lamorisse's board games are just average?,verify_attribute,boardgames,1,4
"recommend(name[Lord of the Rings], developer[Reiner Knizia], based on[The Lord of the Rings])",Lord of the Rings developer Reiner Knizia. Lord of the Rings based on The Lord of the Rings. Lord of the Rings domain board game.,Lord Of The Rings Reiner Knizia The Lord Of The Rings," Have you played Lord of the Rings, the Reiner Knizia board game based on The Lord of the Rings?",recommend,boardgames,1,3
"recommend(name[Axis and Allies], developer[Larry Harris])",Axis and Allies developer Larry Harris. Axis and Allies domain board game.,Axis And Allies Larry Harris," Have you heard of Axis and Allies, the Larry Harris board game?",recommend,boardgames,1,2
"give_opinion(name[Afrikan tähti], average rating[poor], country of origin[Finland])",Afrikan tähti average rating poor. Afrikan tähti minimum playing time 45. Afrikan tähti country of origin Finland. Afrikan tähti domain board game.,Afrikan Tähti Poor 45 Finland,Afrikan tähti is a poor board game in my opinion. The 45 minute minimum playing time and its country of origin of Finland make it not worth the time.,give_opinion,boardgames,1,4
"confirm(name[Enchanted Forest], alternate names[Rayas Journey: An Enchanted Forest Game, Sagaland, The Wizard of Oz])","Enchanted Forest alternate names Rayas Journey: An Enchanted Forest Game, Sagaland, The Wizard of Oz. Enchanted Forest domain board game.","Enchanted Forest Raya'S Journey: An Enchanted Forest Game, Sagaland, The Wizard Of Oz","
Are you referring to Enchanted Forest, also known as Rayas Journey: An Enchanted Forest Game, Sagaland, and The Wizard of Oz board game?",confirm,boardgames,1,2
"confirm(name[Thurn and Taxis], instance of[Board game], publisher[Hans im Glück])",Thurn and Taxis instance of board game. Thurn and Taxis publisher Hans im Glück. Thurn and Taxis domain board game.,Thurn And Taxis Board Game Hans Im Glück,Are you talking about the board game Thurn and Taxis published by Hans im Glück?,confirm,boardgames,1,3
"request_explanation(genre[wargame], average rating[poor])",board game genre wargame. board game average rating poor. board game domain board game.,Wargame Poor,What makes you not like board game wargames?,request_explanation,boardgames,1,2
"verify_attribute(name[Spirit Island], average rating[excellent], instance of[Board game], genre[cooperative Board game])",Spirit Island average rating excellent. Spirit Island instance of board game. Spirit Island genre cooperative board game. Spirit Island domain board game.,Spirit Island Excellent Board Game Cooperative Board Game,You said Spirit Island was excellent. Do you usually love cooperative board games?,verify_attribute,boardgames,1,4
"give_opinion(name[Lord of the Rings], average rating[average], maximum number of players[5], based on[The Lord of the Rings])",Lord of the Rings average rating average. Lord of the Rings maximum number of players 5. Lord of the Rings based on The Lord of the Rings. Lord of the Rings domain board game.,Lord Of The Rings Average 5 The Lord Of The Rings,Lord of the Rings is an average board game in my opinion. The maximum number of players of 5 and being based on The Lord of the Rings makes it a great game for a group of friends.,give_opinion,boardgames,1,4
"request(specifier[frustrating], maximum number of players[4])",board game specifier frustrating. board game maximum number of players 4. board game domain board game.,Frustrating 4,What frustrating board game have you played with up to 4 players?,request,boardgames,1,2
"request(specifier[engaging], instance of[Board game])",board game specifier engaging. board game instance of board game. board game domain board game.,Engaging Board Game,What's an engaging instance of a board game?,request,boardgames,1,2
