,Unnamed: 0,index,mr,mr_new,pseudo_mr,num_triples,text,da,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
6925,6925,20237,British Shorthair max life expectancy 17. British Shorthair domain cat breeds.,British Shorthair max life expectancy 17. British Shorthair domain cat breeds.,British Shorthair 17,2, The British Shorthair is a breed of domestic cat that can live up to 17 years.,inform,0.0251578652590095,39.749000549316406,5.061867434834413,0.64094794,inform,match_scores
5774,5774,20239,Persian domain cat breeds.,Persian domain cat breeds.,Persian,1, The Persian is a breed of cat.,inform,0.0062695744828624,159.50045776367188,5.522397783539471,0.71965855,inform,match_scores_PPL
19578,19578,20258,Burmilla shedding average shedding. Burmilla rating good. Burmilla length Medium. Burmilla intelligence intelligent. Burmilla stranger friendly friendly to strangers. Burmilla domain cat breeds.,Burmilla shedding average shedding. Burmilla rating good. Burmilla length Medium. Burmilla intelligence intelligent. Burmilla stranger friendly friendly to strangers. Burmilla domain cat breeds.,Burmilla Average Shedding Good Medium Intelligent Friendly To Strangers,6," The Burmilla is a medium-length cat breed with an average shedding rate, good rating, intelligent, and friendly to strangers.",inform,0.0078293634580325,127.72430419921876,1.6466642419110007,0.8293337,inform,match_scores
11286,11286,20270,Nebelung meowing meows occasionally. Nebelung grooming lots of grooming. Nebelung family friendly very affectionate. Nebelung playfulness very playful. Nebelung domain cat breeds.,Nebelung meowing meows occasionally. Nebelung grooming lots of grooming. Nebelung family friendly very affectionate. Nebelung playfulness very playful. Nebelung domain cat breeds.,Nebelung Meows Occasionally Lots Of Grooming Very Affectionate Very Playful,5, The Nebelung is a very affectionate and playful cat breed that meows occasionally and needs lots of grooming. It is known to be very family friendly.,inform,0.0162343577778876,61.597755432128906,1.3353534059549443,0.7688703,inform,match
42221,42221,20282,Chinese Li Hua shedding average shedding. Chinese Li Hua playfulness very playful. Chinese Li Hua origin China. Chinese Li Hua max life expectancy 16. Chinese Li Hua other pets friendly very friendly to other pets. Chinese Li Hua rating good. Chinese Li Hua domain cat breeds.,Chinese Li Hua shedding average shedding. Chinese Li Hua playfulness very playful. Chinese Li Hua origin China. Chinese Li Hua max life expectancy 16. Chinese Li Hua other pets friendly very friendly to other pets. Chinese Li Hua rating good. Chinese Li Hua domain cat breeds.,Chinese Li Hua Average Shedding Very Playful China 16 Very Friendly To Other Pets Good,7," The Chinese Li Hua is a Chinese cat breed that is very playful and friendly towards other pets. It has an average shedding rate and a lifespan of up to 16 years, making it a good choice as a pet.",inform,0.0353239196043414,28.30942916870117,3.4089811462827724,0.80631703,inform,match_scores
20088,20088,20285,Lykoi length Short to Medium. Lykoi min weight 4.0. Lykoi children friendly very kid-friendly. Lykoi playfulness very playful. Lykoi family friendly very affectionate. Lykoi rating okay. Lykoi domain cat breeds.,Lykoi length Short to Medium. Lykoi min weight 4.0. Lykoi children friendly very kid-friendly. Lykoi playfulness very playful. Lykoi family friendly very affectionate. Lykoi rating okay. Lykoi domain cat breeds.,Lykoi Short To Medium 4.0 Very Kid-Friendly Very Playful Very Affectionate Okay,7," The Lykoi is a cat breed with a short to medium length and a minimum weight of 4.0. They are very kid-friendly, very playful and very affectionate, rating okay in the family-friendly category.",inform,0.018993710956126,52.64900588989258,1.184949136625139,0.7839808,inform,match_scores
10597,10597,20298,Tonkinese intelligence most intelligent. Tonkinese playfulness most playful. Tonkinese domain cat breeds.,Tonkinese intelligence most intelligent. Tonkinese playfulness most playful. Tonkinese domain cat breeds.,Tonkinese Most Intelligent Most Playful,3, The Tonkinese is a breed of cat that is known for its intelligence and playfulness.,inform,0.0290955585942355,34.3695068359375,2.445593937240363,0.5009915,inform,match
19256,19256,20304,Peterbald max life expectancy 15. Peterbald stranger friendly very friendly to strangers. Peterbald intelligence intelligent. Peterbald domain cat breeds.,Peterbald max life expectancy 15. Peterbald stranger friendly very friendly to strangers. Peterbald intelligence intelligent. Peterbald domain cat breeds.,Peterbald 15 Very Friendly To Strangers Intelligent,4, The Peterbald is an intelligent cat breed with a maximum life expectancy of 15 years. It is very friendly to strangers.,inform,0.0141260102362705,70.79139709472656,1.958224832501124,0.7298187,inform,match_scores
39986,39986,20306,Bombay grooming little grooming. Bombay stranger friendly very friendly to strangers. Bombay rating okay. Bombay min weight 8.0. Bombay max weight 15. Bombay domain cat breeds.,Bombay grooming little grooming. Bombay stranger friendly very friendly to strangers. Bombay rating okay. Bombay min weight 8.0. Bombay max weight 15. Bombay domain cat breeds.,Bombay Little Grooming Very Friendly To Strangers Okay 8.0 15,6, The Bombay is a friendly breed of cat that requires little grooming and is very friendly to strangers - rating it okay. It typically weighs between 8 and 15 pounds.,inform,0.0125382649437393,79.75585174560547,1.3794462224541233,0.66143745,inform,match_scores
10368,10368,20307,"American Curl children friendly very kid-friendly. American Curl descriptor The Curl stands out for his distinctively shaped ears, but even without them he is a striking cat with a sweet expression.. American Curl min weight 5.0. American Curl rating good. American Curl stranger friendly very friendly to strangers. American Curl domain cat breeds.","American Curl children friendly very kid-friendly. American Curl descriptor The Curl stands out for his distinctively shaped ears, but even without them he is a striking cat with a sweet expression.. American Curl min weight 5.0. American Curl rating good. American Curl stranger friendly very friendly to strangers. American Curl domain cat breeds.","American Curl Very Kid-Friendly The Curl Stands Out For His Distinctively Shaped Ears, But Even Without Them He Is A Striking Cat With A Sweet Expression. 5.0 Good Very Friendly To Strangers",6," The American Curl is a very kid-friendly and very friendly to strangers cat breed. It stands out for its distinctively shaped ears, but even without them it is a striking cat with a sweet expression. It has a minimum weight of 5.0 and is rated as a good breed.",inform,0.0176648733416775,56.609519958496094,1.8074257589192684,0.83926517,inform,match_scores
5,5,20309,Ukrainian Levkoy meowing sometimes meows. Ukrainian Levkoy general health healthy. Ukrainian Levkoy domain cat breeds.,Ukrainian Levkoy meowing sometimes meows. Ukrainian Levkoy general health healthy. Ukrainian Levkoy domain cat breeds.,Ukrainian Levkoy Sometimes Meows Healthy,3, The Ukrainian Levkoy is a healthy breed of cat that sometimes meows.,inform,0.0031630458022893,316.1509704589844,6.178110636313396,0.90253866,inform,match_scores
28229,28229,20310,Asian max life expectancy 15. Asian grooming average amount of grooming. Asian other pets friendly very friendly to other pets. Asian playfulness very playful. Asian domain cat breeds.,Asian max life expectancy 15. Asian grooming average amount of grooming. Asian other pets friendly very friendly to other pets. Asian playfulness very playful. Asian domain cat breeds.,Asian 15 Average Amount Of Grooming Very Friendly To Other Pets Very Playful,5, The Asian cat is a very friendly breed that is playful and requires an average amount of grooming. It has a life expectancy of up to 15 years and is very friendly to other pets.,inform,0.0430189684926228,23.24555969238281,1.184949136625139,0.7809833,inform,match_scores
43451,43451,20325,"Australian Mist shedding minimal shedding. Australian Mist max weight 15. Australian Mist min weight 8.0. Australian Mist stranger friendly friendly to strangers. Australian Mist length Medium. Australian Mist descriptor The Australian Mist is a mixed breed catâ€“a cross between over 30 cat breeds that predominantly include the Burmese, Abyssinian, and Australian Shorthair breeds. Friendly, loving, and energetic, these cats inherited some of the best traits from all of their parents.. Australian Mist max life expectancy 18. Australian Mist domain cat breeds.","Australian Mist shedding minimal shedding. Australian Mist max weight 15. Australian Mist min weight 8.0. Australian Mist stranger friendly friendly to strangers. Australian Mist length Medium. Australian Mist descriptor The Australian Mist is a mixed breed catâ€“a cross between over 30 cat breeds that predominantly include the Burmese, Abyssinian, and Australian Shorthair breeds. Friendly, loving, and energetic, these cats inherited some of the best traits from all of their parents.. Australian Mist max life expectancy 18. Australian Mist domain cat breeds.","Australian Mist Minimal Shedding 15 8.0 Friendly To Strangers Medium The Australian Mist Is A Mixed Breed Catâ€“A Cross Between Over 30 Cat Breeds That Predominantly Include The Burmese, Abyssinian, And Australian Shorthair Breeds. Friendly, Loving, And Energetic, These Cats Inherited Some Of The Best Traits From All Of Their Parents. 18",8," The Australian Mist is a mixed breed catâ€“a cross between over 30 cat breeds that predominantly include the Burmese, Abyssinian, and Australian Shorthair breeds. Friendly, loving, and energetic, these cats have minimal shedding, a medium length, and can weigh between 8 and 15 pounds. They typically live for up to 18 years.",inform,0.0185467334255868,53.917850494384766,8.098869931579499,0.8683074,inform,match_scores
3969,3969,20379,Nebelung grooming lots of grooming. Nebelung origin United States. Nebelung domain cat breeds.,Nebelung grooming lots of grooming. Nebelung origin United States. Nebelung domain cat breeds.,Nebelung Lots Of Grooming United States,3, The Nebelung is a cat breed from the United States that requires lots of grooming.,inform,0.011945836524355,83.71117401123047,5.412989186545263,0.7409082,inform,match_scores
29430,29430,20388,Toyger max life expectancy 15. Toyger general health healthy. Toyger max weight 15. Toyger shedding no shedding. Toyger grooming little grooming. Toyger length Medium. Toyger domain cat breeds.,Toyger max life expectancy 15. Toyger general health healthy. Toyger max weight 15. Toyger shedding no shedding. Toyger grooming little grooming. Toyger length Medium. Toyger domain cat breeds.,Toyger 15 Healthy 15 No Shedding Little Grooming Medium,7, The Toyger is a medium-sized cat breed that has a healthy general health and can live up to 15 years. It has a maximum weight of 15 pounds and requires little grooming and no shedding.,inform,0.0321386942368172,31.115140914916992,1.3113617852675474,0.6745548,inform,match_scores
41787,41787,20396,Ragamuffin other pets friendly most friendly to other pets. Ragamuffin family friendly most affectionate. Ragamuffin max life expectancy 16. Ragamuffin domain cat breeds.,Ragamuffin other pets friendly most friendly to other pets. Ragamuffin family friendly most affectionate. Ragamuffin max life expectancy 16. Ragamuffin domain cat breeds.,Ragamuffin Most Friendly To Other Pets Most Affectionate 16,4, The Ragamuffin is a friendly cat breed that is most affectionate with families and most friendly towards other pets. It has a maximum life expectancy of 16 years.,inform,0.0279725562827863,35.749324798583984,1.4763939041893883,0.8037772,inform,match_scores
15823,15823,20408,"Manx max weight 12. Manx origin Isle of Man, UK. Manx min life expectancy 8. Manx domain cat breeds.","Manx max weight 12. Manx origin Isle of Man, UK. Manx min life expectancy 8. Manx domain cat breeds.","Manx 12 Isle Of Man, Uk 8",4," The Manx is a cat breed that originated in the Isle of Man, UK. They can weigh up to 12 pounds and can live up to 8 years.",inform,0.0493911783245107,20.246530532836918,3.15686181078602,0.6526846,inform,match_scores
4934,4934,20425,Cornish Rex children friendly most kid-friendly. Cornish Rex shedding minimal shedding. Cornish Rex grooming no grooming. Cornish Rex min weight 6.0. Cornish Rex domain cat breeds.,Cornish Rex children friendly most kid-friendly. Cornish Rex shedding minimal shedding. Cornish Rex grooming no grooming. Cornish Rex min weight 6.0. Cornish Rex domain cat breeds.,Cornish Rex Most Kid-Friendly Minimal Shedding No Grooming 6.0,5," The Cornish Rex is one of the most kid-friendly cats, with minimal shedding and no need for grooming. They usually weigh between 6.0 pounds.",inform,0.0165798379369921,60.3142204284668,3.0717490052419585,0.780578,inform,match_scores
19706,19706,20439,Himalayan other pets friendly semi friendly to other pets. Himalayan shedding maximum shedding. Himalayan rating alright. Himalayan family friendly very affectionate. Himalayan min weight 7.0. Himalayan domain cat breeds.,Himalayan other pets friendly semi friendly to other pets. Himalayan shedding maximum shedding. Himalayan rating alright. Himalayan family friendly very affectionate. Himalayan min weight 7.0. Himalayan domain cat breeds.,Himalayan Semi Friendly To Other Pets Maximum Shedding Alright Very Affectionate 7.0,6, The Himalayan is semi-friendly with other pets and has a maximum shedding rate. It is rated alright as a pet and is very affectionate and family friendly. The minimum weight of Himalayan cats is seven pounds.,inform,0.0198552935204441,50.364402770996094,0.9432284668356838,0.72166747,inform,match_scores
36814,36814,20443,Colorpoint Shorthair origin England. Colorpoint Shorthair min weight 5.0. Colorpoint Shorthair general health semi healthy. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair origin England. Colorpoint Shorthair min weight 5.0. Colorpoint Shorthair general health semi healthy. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair England 5.0 Semi Healthy,4, The Colorpoint Shorthair originates from England and is usually semi-healthy. It has a minimum weight of 5.0.,inform,0.0096979856436191,103.11419677734376,4.814971807094068,0.72736084,inform,match_scores
36441,36441,20445,Nebelung stranger friendly semi friendly to strangers. Nebelung grooming lots of grooming. Nebelung domain cat breeds.,Nebelung stranger friendly semi friendly to strangers. Nebelung grooming lots of grooming. Nebelung domain cat breeds.,Nebelung Semi Friendly To Strangers Lots Of Grooming,3, The Nebelung is a cat breed that is semi friendly to strangers and requires lots of grooming.,inform,0.0075718564392841,132.06800842285156,2.147691208915905,0.7865658,inform,match_scores
31285,31285,20462,Napoleon meowing meows occasionally. Napoleon min life expectancy 9. Napoleon min weight 5.0. Napoleon shedding average shedding. Napoleon max life expectancy 15. Napoleon playfulness very playful. Napoleon domain cat breeds.,Napoleon meowing meows occasionally. Napoleon min life expectancy 9. Napoleon min weight 5.0. Napoleon shedding average shedding. Napoleon max life expectancy 15. Napoleon playfulness very playful. Napoleon domain cat breeds.,Napoleon Meows Occasionally 9 5.0 Average Shedding 15 Very Playful,7," Napoleon cats meow occasionally, and are very playful. They typically weigh 5 pounds, and live for 9 to 15 years. They have average shedding.",inform,0.0114116640802828,87.629638671875,1.6934096677198087,0.6961092,inform,match_scores
7592,7592,20472,"Russian Blue playfulness semi playful. Russian Blue length 15 to 18 inches, not including tail. Russian Blue domain cat breeds.","Russian Blue playfulness semi playful. Russian Blue length 15 to 18 inches, not including tail. Russian Blue domain cat breeds.","Russian Blue Semi Playful 15 To 18 Inches, Not Including Tail",3," The Russian Blue is a semi playful cat breed that is typically 15 to 18 inches long, not including its tail.",inform,0.0111841674130059,89.412109375,4.141141330484801,0.84069085,inform,match_scores_PPL
8699,8699,20478,Norwegian Forest children friendly very kid-friendly. Norwegian Forest domain cat breeds.,Norwegian Forest children friendly very kid-friendly. Norwegian Forest domain cat breeds.,Norwegian Forest Very Kid-Friendly,2, The Norwegian Forest is a kid-friendly cat breed.,inform,0.0030587245618905,326.93365478515625,9.535414040914192,0.8037158,inform,match
41708,41708,20495,Napoleon family friendly very affectionate. Napoleon stranger friendly very friendly to strangers. Napoleon domain cat breeds.,Napoleon family friendly very affectionate. Napoleon stranger friendly very friendly to strangers. Napoleon domain cat breeds.,Napoleon Very Affectionate Very Friendly To Strangers,3," The Napoleon is a very affectionate and friendly cat breed, particularly to strangers.",inform,0.0088185787604067,113.39695739746094,2.627961710408444,0.84300834,give_opinion,all_scores
22925,22925,20496,Burmese general health semi healthy. Burmese playfulness very playful. Burmese other pets friendly very friendly to other pets. Burmese rating okay. Burmese children friendly most kid-friendly. Burmese meowing sometimes meows. Burmese domain cat breeds.,Burmese general health semi healthy. Burmese playfulness very playful. Burmese other pets friendly very friendly to other pets. Burmese rating okay. Burmese children friendly most kid-friendly. Burmese meowing sometimes meows. Burmese domain cat breeds.,Burmese Semi Healthy Very Playful Very Friendly To Other Pets Okay Most Kid-Friendly Sometimes Meows,7," The Burmese cat is generally semi-healthy, very playful, and very friendly to other pets. It is usually rated as okay, and is one of the most kid-friendly breeds. It can also sometimes meow.",inform,0.0222461968231381,44.95150375366211,0.9432284668356838,0.79840624,inform,match_scores
9986,9986,20499,Egyptian Mau children friendly very kid-friendly. Egyptian Mau min life expectancy 12. Egyptian Mau rating okay. Egyptian Mau origin Egypt. Egyptian Mau length Medium. Egyptian Mau domain cat breeds.,Egyptian Mau children friendly very kid-friendly. Egyptian Mau min life expectancy 12. Egyptian Mau rating okay. Egyptian Mau origin Egypt. Egyptian Mau length Medium. Egyptian Mau domain cat breeds.,Egyptian Mau Very Kid-Friendly 12 Okay Egypt Medium,6," The Egyptian Mau is a medium-length cat breed from Egypt that is very kid-friendly and rated as okay, with a minimum life expectancy of 12 years.",inform,0.010345642752813,96.65904998779295,3.176023542809473,0.80135393,inform,match_scores
14995,14995,20507,Egyptian Mau playfulness very playful. Egyptian Mau rating okay. Egyptian Mau other pets friendly friendly to other pets. Egyptian Mau general health mainly healthy. Egyptian Mau min weight 6.0. Egyptian Mau min life expectancy 12. Egyptian Mau domain cat breeds.,Egyptian Mau playfulness very playful. Egyptian Mau rating okay. Egyptian Mau other pets friendly friendly to other pets. Egyptian Mau general health mainly healthy. Egyptian Mau min weight 6.0. Egyptian Mau min life expectancy 12. Egyptian Mau domain cat breeds.,Egyptian Mau Very Playful Okay Friendly To Other Pets Mainly Healthy 6.0 12,7, The Egyptian Mau is a very playful and friendly cat breed towards other pets. They are usually healthy and typically weigh 6.0 pounds and live an average of 12 years.,inform,0.0115558807841339,86.53602600097656,2.7588924449082466,0.71114236,inform,match_scores
44024,44024,20515,"Ragamuffin intelligence very intelligent. Ragamuffin origin California, USA. Ragamuffin min weight 10.0. Ragamuffin domain cat breeds.","Ragamuffin intelligence very intelligent. Ragamuffin origin California, USA. Ragamuffin min weight 10.0. Ragamuffin domain cat breeds.","Ragamuffin Very Intelligent California, Usa 10.0",4," The Ragamuffin is a very intelligent cat breed from California, USA. It has a minimum weight of 10.0.",inform,0.0190153735360583,52.58902740478516,4.319402267866687,0.78428143,inform,match_scores
27173,27173,20543,American Wirehair descriptor Even tempered and quiet.. American Wirehair children friendly very kid-friendly. American Wirehair min weight 8.0. American Wirehair domain cat breeds.,American Wirehair descriptor Even tempered and quiet.. American Wirehair children friendly very kid-friendly. American Wirehair min weight 8.0. American Wirehair domain cat breeds.,American Wirehair Even Tempered And Quiet. Very Kid-Friendly 8.0,4, The American Wirehair is an even tempered and quiet cat breed that is very kid-friendly and has a minimum weight of 8.0.,inform,0.0068784398234125,145.38180541992188,3.916449665002248,0.7807724,inform,match_scores
34962,34962,20546,Khao Manee max weight 10. Khao Manee stranger friendly very friendly to strangers. Khao Manee other pets friendly very friendly to other pets. Khao Manee grooming little grooming. Khao Manee domain cat breeds.,Khao Manee max weight 10. Khao Manee stranger friendly very friendly to strangers. Khao Manee other pets friendly very friendly to other pets. Khao Manee grooming little grooming. Khao Manee domain cat breeds.,Khao Manee 10 Very Friendly To Strangers Very Friendly To Other Pets Little Grooming,5," The Khao Manee is a friendly, social cat breed, which only weighs up to 10 pounds and needs very little grooming. It is also very friendly to strangers and other pets.",inform,0.0226602663815692,44.13010787963867,2.337249615646108,0.787547,inform,match_scores
34688,34688,20550,Nebelung origin United States. Nebelung children friendly semi kid-friendly. Nebelung max weight 15. Nebelung domain cat breeds.,Nebelung origin United States. Nebelung children friendly semi kid-friendly. Nebelung max weight 15. Nebelung domain cat breeds.,Nebelung United States Semi Kid-Friendly 15,4, The Nebelung cat breed originated in the United States and is semi kid-friendly. They usually weigh no more than 15lbs.,inform,0.0108617197468802,92.0664520263672,3.8229746997386345,0.7151686,inform,match_scores
5437,5437,20551,Havana Brown length 12 to 15 inches. Havana Brown min weight 6.0. Havana Brown origin England. Havana Brown children friendly very kid-friendly. Havana Brown intelligence intelligent. Havana Brown max weight 10. Havana Brown rating alright. Havana Brown domain cat breeds.,Havana Brown length 12 to 15 inches. Havana Brown min weight 6.0. Havana Brown origin England. Havana Brown children friendly very kid-friendly. Havana Brown intelligence intelligent. Havana Brown max weight 10. Havana Brown rating alright. Havana Brown domain cat breeds.,Havana Brown 12 To 15 Inches 6.0 England Very Kid-Friendly Intelligent 10 Alright,8," The Havana Brown is an intelligent, kid-friendly cat breed originating in England. It ranges from 12 to 15 inches in length and from 6.0 to 10 in weight. It is rated alright overall.",inform,0.01641786800947,60.90924835205078,2.725770058666702,0.7369832,inform,match_scores
41409,41409,20556,"Savannah meowing sometimes meows. Savannah playfulness most playful. Savannah general health very healthy. Savannah length 13 to 20 inches, not including tail. Savannah family friendly very affectionate. Savannah stranger friendly most friendly to strangers. Savannah domain cat breeds.","Savannah meowing sometimes meows. Savannah playfulness most playful. Savannah general health very healthy. Savannah length 13 to 20 inches, not including tail. Savannah family friendly very affectionate. Savannah stranger friendly most friendly to strangers. Savannah domain cat breeds.","Savannah Sometimes Meows Most Playful Very Healthy 13 To 20 Inches, Not Including Tail Very Affectionate Most Friendly To Strangers",7," The Savannah is a very friendly cat breed that is known for being affectionate with its family and friendly to strangers. It is most playful and generally very healthy, measuring between 13 to 20 inches, not including the tail. It sometimes meows as well.",inform,0.0228948884408691,43.67787170410156,1.052923339622545,0.8231258,inform,match_scores
35846,35846,20563,"Manx origin Isle of Man, UK. Manx meowing meows occasionally. Manx max life expectancy 14. Manx stranger friendly friendly to strangers. Manx max weight 12. Manx domain cat breeds.","Manx origin Isle of Man, UK. Manx meowing meows occasionally. Manx max life expectancy 14. Manx stranger friendly friendly to strangers. Manx max weight 12. Manx domain cat breeds.","Manx Isle Of Man, Uk Meows Occasionally 14 Friendly To Strangers 12",6," The Manx is a breed of cat from the Isle of Man, UK. They are friendly to strangers and usually only meow occasionally. They can live up to 14 years and weigh up to 12 pounds.",inform,0.0295261937066262,33.86823272705078,2.418175607651573,0.7350658,inform,match_scores
35677,35677,20564,"Persian playfulness semi playful. Persian max weight 12. Persian length 14 to 18 inches, not including tail. Persian other pets friendly semi friendly to other pets. Persian shedding maximum shedding. Persian domain cat breeds.","Persian playfulness semi playful. Persian max weight 12. Persian length 14 to 18 inches, not including tail. Persian other pets friendly semi friendly to other pets. Persian shedding maximum shedding. Persian domain cat breeds.","Persian Semi Playful 12 14 To 18 Inches, Not Including Tail Semi Friendly To Other Pets Maximum Shedding",6," The Persian is a semi playful cat breed, with a maximum weight of 12 pounds and a length of 14 to 18 inches, not including its tail. They are semi friendly to other pets and have maximum shedding.",inform,0.0192988727992965,51.816497802734375,1.3058944351862714,0.8504652,inform,match_scores
30055,30055,20566,Tonkinese shedding minimal shedding. Tonkinese family friendly most affectionate. Tonkinese grooming little grooming. Tonkinese meowing silient. Tonkinese domain cat breeds.,Tonkinese shedding minimal shedding. Tonkinese family friendly most affectionate. Tonkinese grooming little grooming. Tonkinese meowing silient. Tonkinese domain cat breeds.,Tonkinese Minimal Shedding Most Affectionate Little Grooming Silient,5, The Tonkinese is a family friendly cat breed that is most affectionate and requires little grooming. It is known for its minimal shedding and silient meowing.,inform,0.0093433627352146,107.02784729003906,1.3353534059549443,0.75801766,inform,match_scores
27380,27380,20571,"Selkirk Rex origin Montana, USA. Selkirk Rex playfulness very playful. Selkirk Rex max life expectancy 15. Selkirk Rex children friendly most kid-friendly. Selkirk Rex domain cat breeds.","Selkirk Rex origin Montana, USA. Selkirk Rex playfulness very playful. Selkirk Rex max life expectancy 15. Selkirk Rex children friendly most kid-friendly. Selkirk Rex domain cat breeds.","Selkirk Rex Montana, Usa Very Playful 15 Most Kid-Friendly",5," The Selkirk Rex is a breed of cat originally from Montana, USA that is very playful and kid-friendly. They have a maximum life expectancy of 15 years.",inform,0.0239703596495776,41.71818923950195,3.712934101015684,0.77834725,inform,match_scores
21337,21337,20578,Bambino min life expectancy 9. Bambino playfulness very playful. Bambino intelligence intelligent. Bambino domain cat breeds.,Bambino min life expectancy 9. Bambino playfulness very playful. Bambino intelligence intelligent. Bambino domain cat breeds.,Bambino 9 Very Playful Intelligent,4, The Bambino is a playful and intelligent cat breed with a minimum life expectancy of nine years.,inform,0.0157593505616264,63.45439147949219,2.147691208915905,0.69616586,inform,match_scores
12021,12021,20598,Arabian Mau grooming no grooming. Arabian Mau min life expectancy 12. Arabian Mau max life expectancy 14. Arabian Mau shedding minimal shedding. Arabian Mau domain cat breeds.,Arabian Mau grooming no grooming. Arabian Mau min life expectancy 12. Arabian Mau max life expectancy 14. Arabian Mau shedding minimal shedding. Arabian Mau domain cat breeds.,Arabian Mau No Grooming 12 14 Minimal Shedding,5, The Arabian Mau is a cat breed with minimal shedding and no grooming requirements. It has a life expectancy of 12 to 14 years.,inform,0.0188166952805657,53.14429473876953,3.435812002459847,0.73878956,inform,match_scores
7279,7279,20604,Ragamuffin max life expectancy 16. Ragamuffin min weight 10.0. Ragamuffin max weight 20. Ragamuffin min life expectancy 12. Ragamuffin intelligence very intelligent. Ragamuffin domain cat breeds.,Ragamuffin max life expectancy 16. Ragamuffin min weight 10.0. Ragamuffin max weight 20. Ragamuffin min life expectancy 12. Ragamuffin intelligence very intelligent. Ragamuffin domain cat breeds.,Ragamuffin 16 10.0 20 12 Very Intelligent,6," The Ragamuffin is a very intelligent cat breed with a life expectancy of 12 to 16 years, and a weight range of 10 to 20 pounds.",inform,0.0451094451772614,22.168306350708008,1.8884748972625875,0.6133115,inform,match_scores
32536,32536,20613,Manx max life expectancy 14. Manx max weight 12. Manx general health healthy. Manx domain cat breeds.,Manx max life expectancy 14. Manx max weight 12. Manx general health healthy. Manx domain cat breeds.,Manx 14 12 Healthy,4, The Manx cat breed is generally healthy with a life expectancy of up to 14 years and a maximum weight of 12 pounds.,inform,0.0233513244641699,42.82412338256836,2.0705706652424007,0.55479634,inform,match_scores
29264,29264,20641,Selkirk Rex family friendly very affectionate. Selkirk Rex domain cat breeds.,Selkirk Rex family friendly very affectionate. Selkirk Rex domain cat breeds.,Selkirk Rex Very Affectionate,2, The Selkirk Rex is a breed of cat that is known for being both family friendly and very affectionate.,inform,0.0288220742890987,34.69562911987305,3.8292061380205022,0.72079194,inform,match
41479,41479,20652,Asian playfulness very playful. Asian min life expectancy 15. Asian intelligence very intelligent. Asian max weight 10. Asian max life expectancy 15. Asian min weight 10.0. Asian descriptor The Asian is a mixed breed catâ€“a cross between the Lilac Burmese and the Chinchilla Persian.. Asian domain cat breeds.,Asian playfulness very playful. Asian min life expectancy 15. Asian intelligence very intelligent. Asian max weight 10. Asian max life expectancy 15. Asian min weight 10.0. Asian descriptor The Asian is a mixed breed catâ€“a cross between the Lilac Burmese and the Chinchilla Persian.. Asian domain cat breeds.,Asian Very Playful 15 Very Intelligent 10 15 10.0 The Asian Is A Mixed Breed Catâ€“A Cross Between The Lilac Burmese And The Chinchilla Persian.,8," The Asian  is a mixed breed catâ€“a cross between the Lilac Burmese and the Chinchilla Persian. It is known to be very intelligent, playful and has a life expectancy of 15 years. It weighs between 10 and 10.0 pounds.",inform,0.0216975800457484,46.08808898925781,5.097615802300062,0.84333354,inform,match_scores
24997,24997,20654,Oriental max weight 10. Oriental shedding average shedding. Oriental length 12 to 15 inches. Oriental domain cat breeds.,Oriental max weight 10. Oriental shedding average shedding. Oriental length 12 to 15 inches. Oriental domain cat breeds.,Oriental 10 Average Shedding 12 To 15 Inches,4, The Oriental is a medium-sized cat breed that typically weighs up to 10 pounds with an average shedding rate. The length of the Oriental is 12 to 15 inches.,inform,0.0349252543813112,28.63257598876953,1.696134390396339,0.7376309,inform,match_scores
32987,32987,20658,Russian Blue other pets friendly very friendly to other pets. Russian Blue max life expectancy 15. Russian Blue domain cat breeds.,Russian Blue other pets friendly very friendly to other pets. Russian Blue max life expectancy 15. Russian Blue domain cat breeds.,Russian Blue Very Friendly To Other Pets 15,3, The Russian Blue is a cat breed that is very friendly to other pets and can live up to 15 years.,inform,0.0247124932785004,40.465362548828125,3.8229746997386345,0.7830968,inform,match_scores
1504,1504,20662,American Shorthair domain cat breeds.,American Shorthair domain cat breeds.,American Shorthair,1, The American Shorthair is a cat breed.,inform,0.0076933479587083,129.982421875,11.04479556707894,0.707666,inform,match_scores
38283,38283,20667,Mekong Bobtail general health healthy. Mekong Bobtail stranger friendly very friendly to strangers. Mekong Bobtail domain cat breeds.,Mekong Bobtail general health healthy. Mekong Bobtail stranger friendly very friendly to strangers. Mekong Bobtail domain cat breeds.,Mekong Bobtail Healthy Very Friendly To Strangers,3, The Mekong Bobtail is a healthy cat breed that is very friendly to strangers.,inform,0.0070458430267968,141.9276580810547,5.255923420816887,0.86350244,inform,match_scores
