mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Otto Dix], notable_works[Metropolis, The Skat players], movements[Expressionism, New Objectivity], nationality[German], occupations[graphic artist, Esperantist], life_period_century[XIX - XX])","Otto Dix  notable works Metropolis, The Skat players. Otto Dix  movements Expressionism, New Objectivity. Otto Dix  nationality German. Otto Dix  occupations graphic artist, Esperantist. Otto Dix  life period century XIX - XX. ","Otto Dix Metropolis, The Skat Players Expressionism, New Objectivity German Graphic Artist, Esperantist Xix - Xx","Otto Dix, a German graphic artist and Esperantist, was known for his notable works such as Metropolis and The Skat players. He was associated with the Expressionism and New Objectivity movements during the XIX-XX century.",inform,painters,1,5
"inform(name[Albert Bierstadt], notable_works[North Dome, Yosemite Valley], movements[Hudson River school], genres[landscape art], occupations[painter, architectural draftsperson])","Albert Bierstadt  notable works North Dome, Yosemite Valley. Albert Bierstadt  movements Hudson River school. Albert Bierstadt  genres landscape art. Albert Bierstadt  occupations painter, architectural draftsperson. ","Albert Bierstadt North Dome, Yosemite Valley Hudson River School Landscape Art Painter, Architectural Draftsperson","Albert Bierstadt, known for his landscape art, was a painter and architectural draftsperson associated with the Hudson River school movement. One of his notable works is North Dome, Yosemite Valley.",inform,painters,1,4
"inform(name[Frans Hals], notable_works[The Banquet of the Officers of the St George Militia Company in 1616, Jester with lute], life_period_century[XVI - XVII], genres[portrait painting, art of painting], movements[Baroque, Dutch Golden Age painting], occupations[printmaker, architectural draftsperson], nationality[Dutch])","Frans Hals  notable works The Banquet of the Officers of the St George Militia Company in 1616, Jester with lute. Frans Hals  life period century XVI - XVII. Frans Hals  genres portrait painting, art of painting. Frans Hals  movements Baroque, Dutch Golden Age painting. Frans Hals  occupations printmaker, architectural draftsperson. Frans Hals  nationality Dutch. ","Frans Hals The Banquet Of The Officers Of The St George Militia Company In 1616, Jester With Lute Xvi - Xvii Portrait Painting, Art Of Painting Baroque, Dutch Golden Age Painting Printmaker, Architectural Draftsperson Dutch","Frans Hals, a Dutch artist from the XVI - XVII century, was known for his portrait painting and art of painting. He was associated with the Baroque and Dutch Golden Age painting movements, with notable works like The Banquet of the Officers of the St George Militia Company in 1616 and Jester with lute. Additionally, Hals worked as a printmaker and architectural draftsperson.",inform,painters,1,6
"inform(name[Frans Hals], notable_works[Regents of the Old Men's Almshouse, Laughing boy], life_period_century[XVI - XVII], occupations[printmaker, architectural draftsperson])","Frans Hals  notable works Regents of the Old Mens Almshouse, Laughing boy. Frans Hals  life period century XVI - XVII. Frans Hals  occupations printmaker, architectural draftsperson. ","Frans Hals Regents Of The Old Men'S Almshouse, Laughing Boy Xvi - Xvii Printmaker, Architectural Draftsperson","Frans Hals, a printmaker and architectural draftsperson from the XVI - XVII century, is known for works like Regents of the Old Men's Almshouse and Laughing Boy.",inform,painters,1,3
"inform(name[Hieronymus Bosch], notable_works[Ship of Fools, The Conjurer], occupations[painter, visual artist])","Hieronymus Bosch  notable works Ship of Fools, The Conjurer. Hieronymus Bosch  occupations painter, visual artist. ","Hieronymus Bosch Ship Of Fools, The Conjurer Painter, Visual Artist","Hieronymus Bosch, known for works like Ship of Fools and The Conjurer, was a painter and visual artist.",inform,painters,1,2
"inform(name[Jackson Pollock], notable_works[1948, Blue Poles], occupations[painter, printmaker])","Jackson Pollock  notable works 1948, Blue Poles. Jackson Pollock  occupations painter, printmaker. ","Jackson Pollock 1948, Blue Poles Painter, Printmaker","Jackson Pollock, known for his notable work Blue Poles from 1948, was a painter and printmaker.",inform,painters,1,2
"inform(name[Jackson Pollock], notable_works[No. 5, Blue Poles], nationality[American], movements[abstract expressionism, action painting], occupations[drawer, printmaker], life_period_century[XX])","Jackson Pollock  notable works No. 5, Blue Poles. Jackson Pollock  nationality American. Jackson Pollock  movements abstract expressionism, action painting. Jackson Pollock  occupations drawer, printmaker. Jackson Pollock  life period century XX. ","Jackson Pollock No. 5, Blue Poles American Abstract Expressionism, Action Painting Drawer, Printmaker Xx","Jackson Pollock, an American artist from the 20th century, was known for his notable works such as No. 5, Blue Poles. He was associated with the abstract expressionism and action painting movements, and had occupations as a drawer and printmaker.",inform,painters,1,6
"inform(name[John Constable], notable_works[Dedham Lock and Mill, Salisbury Cathedral from the Bishop's Grounds], life_period_century[XVIII - XIX])","John Constable  notable works Dedham Lock and Mill, Salisbury Cathedral from the Bishops Grounds. John Constable  life period century XVIII - XIX. ","John Constable Dedham Lock And Mill, Salisbury Cathedral From The Bishop'S Grounds Xviii - Xix","John Constable, known for his works like Dedham Lock and Mill and Salisbury Cathedral from the Bishops Grounds, lived in the 18th and 19th centuries.",inform,painters,1,2
"inform(name[Hieronymus Bosch], notable_works[The Last Judgment, The Haywain Triptych], genres[history painting, religious painting], nationality[Netherlandish], life_period_century[XV - XVI])","Hieronymus Bosch  notable works The Last Judgment, The Haywain Triptych. Hieronymus Bosch  genres history painting, religious painting. Hieronymus Bosch  nationality Netherlandish. Hieronymus Bosch  life period century XV - XVI. ","Hieronymus Bosch The Last Judgment, The Haywain Triptych History Painting, Religious Painting Netherlandish Xv - Xvi","Hieronymus Bosch, a Netherlandish artist from the 15th to 16th century, is known for his history and religious paintings such as The Last Judgment and The Haywain Triptych.",inform,painters,1,4
"inform(name[Mark Rothko], notable_works[No. 3, No. 1], occupations[university teacher, drawer], genres[Abstract art], life_period_century[XX], movements[abstract expressionism])","Mark Rothko  notable works No. 3, No. 1. Mark Rothko  occupations university teacher, drawer. Mark Rothko  genres Abstract art. Mark Rothko  life period century XX. Mark Rothko  movements abstract expressionism. ","Mark Rothko No. 3, No. 1 University Teacher, Drawer Abstract Art Xx Abstract Expressionism","Mark Rothko, known for his notable works such as No. 3 and No. 1, was a university teacher and drawer in the XX century. He is associated with the Abstract art movement, particularly abstract expressionism.",inform,painters,1,7
"inform(name[Mary Cassatt], notable_works[Portrait of an Elderly Lady in a Bonnet: Red Background], nationality[American], occupations[photographer, printmaker], movements[Impressionism], genres[portrait painting, figure], life_period_century[XIX - XX])","Mary Cassatt  notable works Portrait of an Elderly Lady in a Bonnet: Red Background. Mary Cassatt  nationality American. Mary Cassatt  occupations photographer, printmaker. Mary Cassatt  movements Impressionism. Mary Cassatt  genres portrait painting, figure. Mary Cassatt  life period century XIX - XX. ","Mary Cassatt Portrait Of An Elderly Lady In A Bonnet: Red Background American Photographer, Printmaker Impressionism Portrait Painting, Figure Xix - Xx","Mary Cassatt, an American photographer and printmaker from the 19th to 20th century, was known for her Impressionist works, such as Portrait of an Elderly Lady in a Bonnet: Red Background, focusing on portrait painting and figures.",inform,painters,1,6
"inform(name[Caravaggio], notable_works[The Seven Works of Mercy, Medusa], movements[Baroque, Counter-Reformation], life_period_century[XVI - XVII])","Caravaggio  notable works The Seven Works of Mercy, Medusa. Caravaggio  movements Baroque, Counter-Reformation. Caravaggio  life period century XVI - XVII. ","Caravaggio The Seven Works Of Mercy, Medusa Baroque, Counter-Reformation Xvi - Xvii","Caravaggio, known for works like The Seven Works of Mercy and Medusa, was a prominent Baroque and Counter-Reformation artist in the XVI - XVII century.",inform,painters,1,3
"inform(name[Henri Matisse], notable_works[Blue Nude, Blue Nude II], life_period_century[XIX - XX], genres[landscape art, decoupage], movements[Impressionism, divisionism], nationality[French])","Henri Matisse  notable works Blue Nude, Blue Nude II. Henri Matisse  life period century XIX - XX. Henri Matisse  genres landscape art, decoupage. Henri Matisse  movements Impressionism, divisionism. Henri Matisse  nationality French. ","Henri Matisse Blue Nude, Blue Nude Ii Xix - Xx Landscape Art, Decoupage Impressionism, Divisionism French","Henri Matisse, a notable French artist from the XIX-XX century, was associated with the Impressionism and divisionism movements. His notable works include Blue Nude and Blue Nude II, which showcase his talent in landscape art and decoupage.",inform,painters,1,5
"inform(name[Claude Monet], notable_works[Sunrise, Impression], nationality[French], genres[landscape art, still life], life_period_century[XIX - XX])","Claude Monet  notable works Sunrise, Impression. Claude Monet  nationality French. Claude Monet  genres landscape art, still life. Claude Monet  life period century XIX - XX. ","Claude Monet Sunrise, Impression French Landscape Art, Still Life Xix - Xx","Claude Monet, a French artist from the 19th to 20th century, is known for his notable works such as Sunrise and Impression. He specialized in landscape art and still life.",inform,painters,1,4
"inform(name[Thomas Cole], notable_works[The Oxbow, The Subsiding of the Waters of the Deluge], movements[Hudson River school], nationality[American], genres[landscape art])","Thomas Cole  notable works The Oxbow, The Subsiding of the Waters of the Deluge. Thomas Cole  movements Hudson River school. Thomas Cole  nationality American. Thomas Cole  genres landscape art. ","Thomas Cole The Oxbow, The Subsiding Of The Waters Of The Deluge Hudson River School American Landscape Art","Thomas Cole, an American artist associated with the Hudson River school movement, is known for his notable landscape art pieces such as The Oxbow and The Subsiding of the Waters of the Deluge.",inform,painters,1,4
"inform(name[John William Waterhouse], notable_works[Hylas and the Nymphs, Sleep and his Half-brother Death], life_period_century[XIX - XX], genres[portrait], nationality[British], occupations[painter, architectural draftsperson])","John William Waterhouse  notable works Hylas and the Nymphs, Sleep and his Half-brother Death. John William Waterhouse  life period century XIX - XX. John William Waterhouse  genres portrait. John William Waterhouse  nationality British. John William Waterhouse  occupations painter, architectural draftsperson. ","John William Waterhouse Hylas And The Nymphs, Sleep And His Half-Brother Death Xix - Xx Portrait British Painter, Architectural Draftsperson","John William Waterhouse, a British painter and architectural draftsperson from the 19th to 20th century, is known for his portrait works such as Hylas and the Nymphs and Sleep and his Half-brother Death.",inform,painters,1,5
"inform(name[John William Waterhouse], notable_works[The Lady of Shalott, Hylas and the Nymphs], genres[portrait], nationality[British], life_period_century[XIX - XX], occupations[painter, architectural draftsperson])","John William Waterhouse  notable works The Lady of Shalott, Hylas and the Nymphs. John William Waterhouse  genres portrait. John William Waterhouse  nationality British. John William Waterhouse  life period century XIX - XX. John William Waterhouse  occupations painter, architectural draftsperson. ","John William Waterhouse The Lady Of Shalott, Hylas And The Nymphs Portrait British Xix - Xx Painter, Architectural Draftsperson","John William Waterhouse, a British painter and architectural draftsperson from the 19th to 20th century, is known for his portraits such as The Lady of Shalott and Hylas and the Nymphs.",inform,painters,1,5
"inform(name[Ivan Aivazovsky], notable_works[Brig “Mercury” Attacked by Two Turkish Ships, The Ninth Wave], life_period_century[XIX], movements[Romanticism], genres[marine art, Romanticism], occupations[visual artist, painter], nationality[Russian])","Ivan Aivazovsky  notable works Brig “Mercury” Attacked by Two Turkish Ships, The Ninth Wave. Ivan Aivazovsky  life period century XIX. Ivan Aivazovsky  movements Romanticism. Ivan Aivazovsky  genres marine art, Romanticism. Ivan Aivazovsky  occupations visual artist, painter. Ivan Aivazovsky  nationality Russian. ","Ivan Aivazovsky Brig “Mercury” Attacked By Two Turkish Ships, The Ninth Wave Xix Romanticism Marine Art, Romanticism Visual Artist, Painter Russian","Ivan Aivazovsky, a Russian painter from the 19th century, is known for his notable works like Brig “Mercury” Attacked by Two Turkish Ships and The Ninth Wave. He was a visual artist primarily focused on marine art, associated with the Romanticism movement.",inform,painters,1,6
"inform(name[Lee Krasner], notable_works[Pollination], genres[Abstract art], life_period_century[XX], movements[abstract expressionism], nationality[American], occupations[painter, illustrator])","Lee Krasner  notable works Pollination. Lee Krasner  genres Abstract art. Lee Krasner  life period century XX. Lee Krasner  movements abstract expressionism. Lee Krasner  nationality American. Lee Krasner  occupations painter, illustrator. ","Lee Krasner Pollination Abstract Art Xx Abstract Expressionism American Painter, Illustrator","Lee Krasner, an American painter and illustrator, was known for her notable work titled Pollination in the genre of Abstract art. She was associated with the abstract expressionism movement in the XX century.",inform,painters,1,6
"inform(name[Claude Monet], notable_works[La Corniche near Monaco, Impression], genres[landscape art, still life], nationality[French], movements[Impressionism])","Claude Monet  notable works La Corniche near Monaco, Impression. Claude Monet  genres landscape art, still life. Claude Monet  nationality French. Claude Monet  movements Impressionism. ","Claude Monet La Corniche Near Monaco, Impression Landscape Art, Still Life French Impressionism","Claude Monet, a French artist associated with the Impressionism movement, is known for notable works such as La Corniche near Monaco and Impression. His genres include landscape art and still life.",inform,painters,1,4
"inform(name[Henri Matisse], notable_works[Blue Nude, Blue Nude II], life_period_century[XIX - XX])","Henri Matisse  notable works Blue Nude, Blue Nude II. Henri Matisse  life period century XIX - XX. ","Henri Matisse Blue Nude, Blue Nude Ii Xix - Xx","Henri Matisse, known for his notable works Blue Nude and Blue Nude II, lived in the 19th to 20th centuries.",inform,painters,1,2
"inform(name[James McNeill Whistler], notable_works[Nocturne in Black and Gold – The Falling Rocket, Whistler's Mother], life_period_century[XIX - XX], movements[aestheticism], genres[history painting, portrait painting])","James McNeill Whistler  notable works Nocturne in Black and Gold – The Falling Rocket, Whistlers Mother. James McNeill Whistler  life period century XIX - XX. James McNeill Whistler  movements aestheticism. James McNeill Whistler  genres history painting, portrait painting. ","James Mcneill Whistler Nocturne In Black And Gold – The Falling Rocket, Whistler'S Mother Xix - Xx Aestheticism History Painting, Portrait Painting","James McNeill Whistler, known for works like Nocturne in Black and Gold – The Falling Rocket and Whistlers Mother, was a prominent artist in the 19th to 20th centuries. His paintings often fell into the genres of history and portrait painting, reflecting the aestheticism movement.",inform,painters,1,4
"inform(name[Ivan Aivazovsky], notable_works[The Ninth Wave, Night at the Rodos island], occupations[visual artist, art collector], genres[genre painting, landscape art], movements[Romanticism], life_period_century[XIX])","Ivan Aivazovsky  notable works The Ninth Wave, Night at the Rodos island. Ivan Aivazovsky  occupations visual artist, art collector. Ivan Aivazovsky  genres genre painting, landscape art. Ivan Aivazovsky  movements Romanticism. Ivan Aivazovsky  life period century XIX. ","Ivan Aivazovsky The Ninth Wave, Night At The Rodos Island Visual Artist, Art Collector Genre Painting, Landscape Art Romanticism Xix","Ivan Aivazovsky, a visual artist and art collector from the 19th century, is known for his Romanticism works such as The Ninth Wave and Night at the Rodos Island. His notable genres include genre painting and landscape art.",inform,painters,1,5
"inform(name[Edvard Munch], notable_works[Lothar Linde in Red Jacket, Self-Portrait with the Spanish Flu], genres[self-portrait, genre painting], nationality[Norwegian], life_period_century[XIX - XX], occupations[drawer, painter], movements[Expressionism, Symbolism])","Edvard Munch  notable works Lothar Linde in Red Jacket, Self-Portrait with the Spanish Flu. Edvard Munch  genres self-portrait, genre painting. Edvard Munch  nationality Norwegian. Edvard Munch  life period century XIX - XX. Edvard Munch  occupations drawer, painter. Edvard Munch  movements Expressionism, Symbolism. ","Edvard Munch Lothar Linde In Red Jacket, Self-Portrait With The Spanish Flu Self-Portrait, Genre Painting Norwegian Xix - Xx Drawer, Painter Expressionism, Symbolism","Edvard Munch, a Norwegian painter and drawer, was known for his works such as Lothar Linde in Red Jacket and Self-Portrait with the Spanish Flu. He was associated with the Expressionism and Symbolism movements during the XIX - XX centuries, focusing on self-portraits and genre paintings.",inform,painters,1,6
"inform(name[Edvard Munch], notable_works[Lothar Linde in Red Jacket, The Girls on the Bridge], life_period_century[XIX - XX], occupations[drawer, painter], nationality[Norwegian], movements[Expressionism, Symbolism])","Edvard Munch  notable works Lothar Linde in Red Jacket, The Girls on the Bridge. Edvard Munch  life period century XIX - XX. Edvard Munch  occupations drawer, painter. Edvard Munch  nationality Norwegian. Edvard Munch  movements Expressionism, Symbolism. ","Edvard Munch Lothar Linde In Red Jacket, The Girls On The Bridge Xix - Xx Drawer, Painter Norwegian Expressionism, Symbolism","Edvard Munch, a Norwegian artist of the XIX - XX century, was known for his notable works like Lothar Linde in Red Jacket and The Girls on the Bridge. He was a painter and drawer associated with the Expressionism and Symbolism movements.",inform,painters,1,5
"inform(name[Edvard Munch], notable_works[Self-Portrait with the Spanish Flu, The Scream], life_period_century[XIX - XX], occupations[drawer, graphic artist], movements[Expressionism, Symbolism], nationality[Norwegian], genres[portrait, landscape art])","Edvard Munch  notable works Self-Portrait with the Spanish Flu, The Scream. Edvard Munch  life period century XIX - XX. Edvard Munch  occupations drawer, graphic artist. Edvard Munch  movements Expressionism, Symbolism. Edvard Munch  nationality Norwegian. Edvard Munch  genres portrait, landscape art. ","Edvard Munch Self-Portrait With The Spanish Flu, The Scream Xix - Xx Drawer, Graphic Artist Expressionism, Symbolism Norwegian Portrait, Landscape Art","Edvard Munch, a Norwegian artist from the 19th-20th century, was known for his notable works like Self-Portrait with the Spanish Flu and The Scream. He was a drawer and graphic artist associated with the Expressionism and Symbolism movements, creating portraits and landscape art.",inform,painters,1,6
"inform(name[Jackson Pollock], notable_works[Autumn Rhythm (Number 30), 1948], occupations[painter, printmaker], life_period_century[XX], movements[abstract expressionism, action painting], nationality[American], genres[Abstract art])","Jackson Pollock  notable works Autumn Rhythm (Number 30), 1948. Jackson Pollock  occupations painter, printmaker. Jackson Pollock  life period century XX. Jackson Pollock  movements abstract expressionism, action painting. Jackson Pollock  nationality American. Jackson Pollock  genres Abstract art. ","Jackson Pollock Autumn Rhythm (Number 30), 1948 Painter, Printmaker Xx Abstract Expressionism, Action Painting American Abstract Art","Jackson Pollock, an American painter and printmaker of the 20th century, is known for his notable works like Autumn Rhythm (Number 30), 1948. He was associated with the abstract expressionism and action painting movements, creating pieces of Abstract art.",inform,painters,1,6
"inform(name[Andy Warhol], notable_works[Marilyn Diptyque], genres[portrait painting, portrait], nationality[American], movements[pop art])","Andy Warhol  notable works Marilyn Diptyque. Andy Warhol  genres portrait painting, portrait. Andy Warhol  nationality American. Andy Warhol  movements pop art. ","Andy Warhol Marilyn Diptyque Portrait Painting, Portrait American Pop Art","Andy Warhol, an American artist known for his pop art movement, created notable works such as Marilyn Diptyque in the genres of portrait painting and portrait.",inform,painters,1,4
"inform(name[Han van Meegeren], notable_works[Woman reading music, Cisterspelende vrouw], occupations[art forger, painter], genres[landscape art], nationality[Dutch], life_period_century[XIX - XX])","Han van Meegeren  notable works Woman reading music, Cisterspelende vrouw. Han van Meegeren  occupations art forger, painter. Han van Meegeren  genres landscape art. Han van Meegeren  nationality Dutch. Han van Meegeren  life period century XIX - XX. ","Han Van Meegeren Woman Reading Music, Cisterspelende Vrouw Art Forger, Painter Landscape Art Dutch Xix - Xx","Han van Meegeren, a Dutch art forger and painter from the XIX - XX century, was known for his notable works such as Woman reading music and Cisterspelende vrouw in the landscape art genre.",inform,painters,1,5
"inform(name[Henri Rousseau], notable_works[Tiger in a Tropical Storm, Carnival Evening], movements[primitivism, post-impressionism], life_period_century[XIX - XX], nationality[French])","Henri Rousseau  notable works Tiger in a Tropical Storm, Carnival Evening. Henri Rousseau  movements primitivism, post-impressionism. Henri Rousseau  life period century XIX - XX. Henri Rousseau  nationality French. ","Henri Rousseau Tiger In A Tropical Storm, Carnival Evening Primitivism, Post-Impressionism Xix - Xx French","Henri Rousseau, a French artist from the 19th to 20th century, was associated with the movements of primitivism and post-impressionism. Some of his notable works include Tiger in a Tropical Storm and Carnival Evening.",inform,painters,1,4
"inform(name[Francis Bacon], notable_works[Head IV, 1976], occupations[painter, designer], nationality[British], life_period_century[XX], movements[Expressionism, surrealism])","Francis Bacon  notable works Head IV, 1976. Francis Bacon  occupations painter, designer. Francis Bacon  nationality British. Francis Bacon  life period century XX. Francis Bacon  movements Expressionism, surrealism. ","Francis Bacon Head Iv, 1976 Painter, Designer British Xx Expressionism, Surrealism","Francis Bacon, a British painter and designer from the 20th century, was known for notable works like Head IV, 1976. His artistic movements included Expressionism and surrealism.",inform,painters,1,5
"inform(name[Norman Rockwell], notable_works[Freedom from Want, Freedom of Speech], occupations[photographer, painter], nationality[American])","Norman Rockwell  notable works Freedom from Want, Freedom of Speech. Norman Rockwell  occupations photographer, painter. Norman Rockwell  nationality American. ","Norman Rockwell Freedom From Want, Freedom Of Speech Photographer, Painter American","Norman Rockwell, an American photographer and painter, is known for notable works such as Freedom from Want and Freedom of Speech.",inform,painters,1,3
"inform(name[John Everett Millais], notable_works[Mariana, A Huguenot], genres[genre art, allegory], life_period_century[XIX], occupations[painter, photographer], movements[Pre-Raphaelite Brotherhood, Symbolism], nationality[British])","John Everett Millais  notable works Mariana, A Huguenot. John Everett Millais  genres genre art, allegory. John Everett Millais  life period century XIX. John Everett Millais  occupations painter, photographer. John Everett Millais  movements Pre-Raphaelite Brotherhood, Symbolism. John Everett Millais  nationality British. ","John Everett Millais Mariana, A Huguenot Genre Art, Allegory Xix Painter, Photographer Pre-Raphaelite Brotherhood, Symbolism British","John Everett Millais, a British painter and photographer, was associated with the Pre-Raphaelite Brotherhood and Symbolism movements in the 19th century. Some of his notable works include Mariana and A Huguenot, which fall under the genres of genre art and allegory.",inform,painters,1,6
"inform(name[Jasper Johns], notable_works[Three Flags, Target with Four Faces], genres[Abstract art, figure], nationality[American], occupations[photographer, sculptor])","Jasper Johns  notable works Three Flags, Target with Four Faces. Jasper Johns  genres Abstract art, figure. Jasper Johns  nationality American. Jasper Johns  occupations photographer, sculptor. ","Jasper Johns Three Flags, Target With Four Faces Abstract Art, Figure American Photographer, Sculptor","Jasper Johns, an American artist, is known for his notable works such as Three Flags and Target with Four Faces. He is a photographer and sculptor, working in the genres of Abstract art and figure.",inform,painters,1,4
"inform(name[Rembrandt], notable_works[The Jewish Bride, Belshazzar's Feast], genres[mythological painting, genre painting], nationality[Dutch], movements[Dutch Golden Age painting], life_period_century[XVII], occupations[drawer, art collector])","Rembrandt  notable works The Jewish Bride, Belshazzars Feast. Rembrandt  genres mythological painting, genre painting. Rembrandt  nationality Dutch. Rembrandt  movements Dutch Golden Age painting. Rembrandt  life period century XVII. Rembrandt  occupations drawer, art collector. ","Rembrandt The Jewish Bride, Belshazzar'S Feast Mythological Painting, Genre Painting Dutch Dutch Golden Age Painting Xvii Drawer, Art Collector","Rembrandt, a Dutch artist from the 17th century, was known for his notable works such as The Jewish Bride and Belshazzar's Feast. He was involved in mythological and genre painting, as well as being a drawer and art collector during the Dutch Golden Age painting movement.",inform,painters,1,6
"inform(name[Lee Krasner], notable_works[Pollination], occupations[illustrator, painter], genres[Abstract art])","Lee Krasner  notable works Pollination. Lee Krasner  occupations illustrator, painter. Lee Krasner  genres Abstract art. ","Lee Krasner Pollination Illustrator, Painter Abstract Art","Lee Krasner, known for her notable work Pollination, was an illustrator and painter in the genre of Abstract art.",inform,painters,1,3
"inform(name[Jean-Léon Gérôme], notable_works[Pygmalion and Galatea, Pollice Verso], genres[religious painting, history painting])","Jean-Léon Gérôme  notable works Pygmalion and Galatea, Pollice Verso. Jean-Léon Gérôme  genres religious painting, history painting. ","Jean-Léon Gérôme Pygmalion And Galatea, Pollice Verso Religious Painting, History Painting","Jean-Léon Gérôme is known for his notable works, Pygmalion and Galatea, as well as Pollice Verso. His genres include religious painting and history painting.",inform,painters,1,2
"inform(name[Andy Warhol], notable_works[Marilyn Diptyque], movements[pop art], occupations[film director, painter])","Andy Warhol  notable works Marilyn Diptyque. Andy Warhol  movements pop art. Andy Warhol  occupations film director, painter. ","Andy Warhol Marilyn Diptyque Pop Art Film Director, Painter","Andy Warhol, known for his notable work Marilyn Diptyque, was a film director and painter associated with the pop art movement.",inform,painters,1,3
"inform(name[Fernando Botero], notable_works[The death of Luis Chalmeta], movements[contemporary art], occupations[drawer, illustrator], life_period_century[XX - XXI])","Fernando Botero  notable works The death of Luis Chalmeta. Fernando Botero  movements contemporary art. Fernando Botero  occupations drawer, illustrator. Fernando Botero  life period century XX - XXI. ","Fernando Botero The Death Of Luis Chalmeta Contemporary Art Drawer, Illustrator Xx - Xxi","Fernando Botero, known for his contemporary art, was a drawer and illustrator in the 20th and 21st centuries. One of his notable works is ""The Death of Luis Chalmeta.""",inform,painters,1,4
"inform(name[James McNeill Whistler], notable_works[Nocturne: Blue and Gold – Old Battersea Bridge, Whistler's Mother], life_period_century[XIX - XX], nationality[American], movements[aestheticism])","James McNeill Whistler  notable works Nocturne: Blue and Gold – Old Battersea Bridge, Whistlers Mother. James McNeill Whistler  life period century XIX - XX. James McNeill Whistler  nationality American. James McNeill Whistler  movements aestheticism. ","James Mcneill Whistler Nocturne: Blue And Gold – Old Battersea Bridge, Whistler'S Mother Xix - Xx American Aestheticism","James McNeill Whistler, an American artist from the 19th to 20th century, was associated with the aestheticism movement. Some of his notable works include Nocturne: Blue and Gold – Old Battersea Bridge and Whistler's Mother.",inform,painters,1,4
"inform(name[Johannes Vermeer], notable_works[The Geographer, Girl with a Pearl Earring], occupations[painter, art collector])","Johannes Vermeer  notable works The Geographer, Girl with a Pearl Earring. Johannes Vermeer  occupations painter, art collector. ","Johannes Vermeer The Geographer, Girl With A Pearl Earring Painter, Art Collector","Johannes Vermeer, known for works like The Geographer and Girl with a Pearl Earring, was a painter and art collector.",inform,painters,1,2
"inform(name[John William Waterhouse], notable_works[The Lady of Shalott, Hylas and the Nymphs], genres[portrait], life_period_century[XIX - XX], movements[Pre-Raphaelite Brotherhood, Symbolism], occupations[painter, architectural draftsperson])","John William Waterhouse  notable works The Lady of Shalott, Hylas and the Nymphs. John William Waterhouse  genres portrait. John William Waterhouse  life period century XIX - XX. John William Waterhouse  movements Pre-Raphaelite Brotherhood, Symbolism. John William Waterhouse  occupations painter, architectural draftsperson. ","John William Waterhouse The Lady Of Shalott, Hylas And The Nymphs Portrait Xix - Xx Pre-Raphaelite Brotherhood, Symbolism Painter, Architectural Draftsperson","John William Waterhouse, a painter and architectural draftsperson, was known for his Pre-Raphaelite Brotherhood and Symbolism works in the XIX-XX centuries. Some of his notable works include The Lady of Shalott and Hylas and the Nymphs.",inform,painters,1,5
"inform(name[Frida Kahlo], notable_works[The Two Fridas, Still Life: Pitahayas], occupations[painter], nationality[Mexican], genres[self-portrait, portrait painting], life_period_century[XX])","Frida Kahlo  notable works The Two Fridas, Still Life: Pitahayas. Frida Kahlo  occupations painter. Frida Kahlo  nationality Mexican. Frida Kahlo  genres self-portrait, portrait painting. Frida Kahlo  life period century XX. ","Frida Kahlo The Two Fridas, Still Life: Pitahayas Painter Mexican Self-Portrait, Portrait Painting Xx","Frida Kahlo, a Mexican painter known for works like The Two Fridas and Still Life: Pitahayas, focused on self-portraits and portrait painting in the 20th century.",inform,painters,1,5
"inform(name[Gustav Klimt], notable_works[The Kiss, Portrait of Fräulein Lieser], movements[Art Nouveau, Symbolism], genres[figure, Art Nouveau], occupations[graphic artist, architectural draftsperson])","Gustav Klimt  notable works The Kiss, Portrait of Fräulein Lieser. Gustav Klimt  movements Art Nouveau, Symbolism. Gustav Klimt  genres figure, Art Nouveau. Gustav Klimt  occupations graphic artist, architectural draftsperson. ","Gustav Klimt The Kiss, Portrait Of Fräulein Lieser Art Nouveau, Symbolism Figure, Art Nouveau Graphic Artist, Architectural Draftsperson","Gustav Klimt, known for works such as The Kiss and Portrait of Fräulein Lieser, was a graphic artist and architectural draftsperson associated with the Art Nouveau and Symbolism movements. His genres include figure and Art Nouveau art.",inform,painters,1,4
"inform(name[Salvador Dalí], notable_works[The Face of War, The Sacrament of the Last Supper], nationality[Spanish])","Salvador Dalí  notable works The Face of War, The Sacrament of the Last Supper. Salvador Dalí  nationality Spanish. ","Salvador Dalí The Face Of War, The Sacrament Of The Last Supper Spanish","Salvador Dalí, a Spanish artist, is known for his notable works The Face of War and The Sacrament of the Last Supper.",inform,painters,1,2
